SETT_DATE,SETT_PERIOD,Energy Imbalance,Frequency Control,Positive Reserve,Negative Reserve,Constraints,Other
01/04/2019,1,4076.526,4250.488,777.4379518,0,17358.44105,0
01/04/2019,2,-972.513,3146.686,0,0,16074.842,2003.841
01/04/2019,3,-11177.527,2966.001,0.146,0,17150.317,2028.697
01/04/2019,4,10.412,13290.40423,169.9201121,0,17160.96248,365.7031781
01/04/2019,5,5781.16,1896.677,0,0,16503.201,2.313
01/04/2019,6,6366.639,2332.346,0,0,16337.184,0
01/04/2019,7,977.058,3097.84,0,0,16362.41,0
01/04/2019,8,8857.962,8019.105,6.291,0,16727.223,27.649
01/04/2019,9,15215.074,2583.841,-12.542,0,12665.467,0
01/04/2019,10,12120.761,1948.311,-29.792,0,12871.235,14.335
01/04/2019,11,23894.3,1362.6,1545.783,0,13342.135,10.251
01/04/2019,12,18047.744,2738.743,1098.666,0,12894.988,177
01/04/2019,13,8.323,2822.463505,2112.761347,0,13519.69515,0
01/04/2019,14,-6815.901,4218.6,485.357,0,15515.953,900.386
01/04/2019,15,-17624.395,201.644,6862.099,0,0,745.487
01/04/2019,16,-2239.268,742.746842,5973.281,0,1460.285486,1218.039672
01/04/2019,17,-905.924,1187.100374,5785.209,1010.299066,1758.372812,1140.925748
01/04/2019,18,-4295.275,1372.606,4640.428,0,1356.862,984.754
01/04/2019,19,-6290.483,547.9312275,1475.414,0,0,500.7137725
01/04/2019,20,-12284.674,117.559,0,0,42.162,422.141
01/04/2019,21,-16448.93,969.057,0,0,1144.136,634.387
01/04/2019,22,-4348.037,1463.345639,0,0,3431.417974,1369.618387
01/04/2019,23,10284.983,227.9757631,0,0,5041.393,956.5272369
01/04/2019,24,8244.312,364.5869872,0,0,8940.288,460.1530128
01/04/2019,25,4506.719,212.3805022,0,0,13882.547,327.6564978
01/04/2019,26,-1795.757,1182.818,0,0,11933.95318,521.0058243
01/04/2019,27,-4518.754,1626.368,0,0,7658.082341,342.5456592
01/04/2019,28,-8223.235,1708.979,0,0,7082.618575,246.8944252
01/04/2019,29,-11250.069,1191.591,0,0,5896.676531,95.99846917
01/04/2019,30,-12706.584,322.151,0,0,6004.261,0
01/04/2019,31,-12274.788,2623.330238,0,0,6520.482159,176.5406031
01/04/2019,32,-3969.368,4899.628965,165.396,0,8310.026958,48.29107701
01/04/2019,33,-5380.501,1431.995,0,0,8292.485941,256.8490587
01/04/2019,34,-4192.237,1884.242097,0,0,9051.365517,31.56338615
01/04/2019,35,-14350.783,824.5367807,0,0,7643.468599,21.24062054
01/04/2019,36,-4643.065,3360.847864,846.568,0,20967.99314,0
01/04/2019,37,-2470.701,708.1823123,35.12,0,22492.90774,214.9719446
01/04/2019,38,425.918,1507.870211,1917.8662,0,24054.254,307.6605882
01/04/2019,39,2423.133,1559.294031,6017.771104,0,19906.049,886.5298653
01/04/2019,40,221.572,732.3325196,3198.736523,0,17906.082,4.862957077
01/04/2019,41,313.539,561.8781318,402.9145733,0,20407.001,0.057294858
01/04/2019,42,-227.9,760.014,0,0,18006.949,660.136
01/04/2019,43,-1293.308,2159.273185,8296.025,0,21249.82038,-12847.09756
01/04/2019,44,-9688.037,465.528,0,0,20387.824,-15470.983
01/04/2019,45,-4220.088,268.6002854,0,58.42999696,13061.62464,133.0150813
01/04/2019,46,-13872.895,266.1764266,0,0,15568.48929,192.1472786
01/04/2019,47,-60.351,1281.922885,8.358,1069.50406,11531.89813,270.0579253
01/04/2019,48,2519.36,116.225,10.435,1065.5,11111.754,-7.006
02/04/2019,1,-7880.068,914.7468191,2110.552,521.2061126,9115.550594,645.5184738
02/04/2019,2,-4827.654,258.7522606,0,588.7327473,7247.293405,245.4165873
02/04/2019,3,3806.822,552.885,1684.334,1135,9303.95,13.119
02/04/2019,4,15480.587,574.32,2305.941,1143,11229.95,826.282
02/04/2019,5,17761.398,144.894,32.835,1218,8256.313,416.528
02/04/2019,6,10717.046,179.637,0.097,1211,7762.8,230.417
02/04/2019,7,13343.131,806.744,275.283,1113,10610.688,14.678
02/04/2019,8,7635.172,2568.753981,784.4780189,1130,12623.831,0
02/04/2019,9,2707.606,5163.422,499.25,1005,12718.951,0
02/04/2019,10,-2371.118,2414.916,2453.406,492.5,15323.985,11.845
02/04/2019,11,-12148.262,1395.15,4755.856,0,13831.033,807.988
02/04/2019,12,-6498.971,1503.573,11745.583,0,0,1183.727
02/04/2019,13,5529.557,2663.237638,5456.951274,0,0,23.58508828
02/04/2019,14,327.862,2537.696772,5834.133131,610.594,0,537.7410968
02/04/2019,15,-10986.578,1786.473,12803.601,0,0,796.706
02/04/2019,16,-7740.219,951.03,14370.876,0,0,1304.308
02/04/2019,17,-7272.053,2363.004,12516.693,43.404,0,1850.009
02/04/2019,18,-8159.348,1460.887719,13498.65,0,0,1285.358281
02/04/2019,19,-2160.191,3171.891594,8711.6,0,0,2735.346406
02/04/2019,20,-3078.207,1046.593603,11979.091,166.2475415,0,2292.508855
02/04/2019,21,-924.801,2087.743204,5875.024,0,0,1723.445796
02/04/2019,22,1527.325,4002.501,3275.178881,0,0,10.53411929
02/04/2019,23,5676.596,2768.607617,6058.748762,0,0,994.2526212
02/04/2019,24,630.768,6128.801777,1221.732261,0,0,670.1889613
02/04/2019,25,6461.561,4805.223669,3197.29236,0,0,1293.032972
02/04/2019,26,648.085,5879.081418,1132.691209,0,0,1388.539373
02/04/2019,27,-9365.797,2915.524779,0,0,0,1455.358221
02/04/2019,28,-15505.722,266.086,0,5.119,0,460.905
02/04/2019,29,-13309.724,546.944,0,0,0,565.936
02/04/2019,30,-19368.885,237.886,0,0,0,528.308
02/04/2019,31,-23737.628,863.7574359,989.612,0,0,1249.290564
02/04/2019,32,-17347.632,849.1677371,4180.78,0,0,1479.191263
02/04/2019,33,-22024.1,2211.822495,11877.826,0,0,2712.713505
02/04/2019,34,-9579.151,1741.927503,7368.665,0,0,878.4434967
02/04/2019,35,-14045.26,551.336,9863.695,0,0,839.711
02/04/2019,36,-10849.318,607.269,0,0,15504.519,661.474
02/04/2019,37,-18450.456,2610.761,0,0,19595.56,821.988
02/04/2019,38,-15411.011,762.865,0,0,21910.85,463.525
02/04/2019,39,-14520.354,1303.531,861.525,0,24817.158,1068.804
02/04/2019,40,-7795.466,1619.03332,750.393,0,25086.76629,2633.220387
02/04/2019,41,-1673.605,509.4711771,312.289,0,22063.19213,882.3186885
02/04/2019,42,-4069.554,819.9109381,1447.882,0,25058.17874,814.7313192
02/04/2019,43,-4873.701,2092.483091,2171.075,0,32645.58558,657.8453276
02/04/2019,44,-21129.385,725.832042,33.125,0,36610.70228,398.5536746
02/04/2019,45,-14292.133,950.3766145,0,0,29936.83633,334.9370522
02/04/2019,46,-1353.324,1711.589522,36.649,0,34962.30984,737.6266332
02/04/2019,47,12357.991,839.8606499,749.8654446,0,49110.067,0.512905557
02/04/2019,48,8925.25,61.179,41.192,0,56925.78,44.707
03/04/2019,1,-5924.543,423.115,14.095,0,64184.922,167.978
03/04/2019,2,-4565.038,414.9446189,49.575,0,66608.15405,18.65533458
03/04/2019,3,-9256.987,567.8980881,88.3,0,67959.15021,415.9127025
03/04/2019,4,-7609.448,181.3049707,319.009,0,73255.28836,540.867666
03/04/2019,5,-5058.531,83.564,425.507,1.479743795,86737.84954,3.686714636
03/04/2019,6,-12145.554,584.4,798.235,0,84307.9715,46.02950022
03/04/2019,7,-9938.269,338.652,225.34,0,105370.481,-3.00E-38
03/04/2019,8,-15656.227,4425.145,2013.263,0,141012.846,0
03/04/2019,9,-9029.226,915.26,441.261,0,163321.108,0
03/04/2019,10,-7613.544,960.033,314.447,0,161454.184,0
03/04/2019,11,981.848,4322.185,533.141,0,157258.878,389.009
03/04/2019,12,-8714.931,8039.11153,1041.597,0,171358.8423,280.1971945
03/04/2019,13,-7716.29,6980.775213,1370.964,0,181700.7488,996.542
03/04/2019,14,-5546.115,3287.800381,656.775,0,158146.0353,81.07132595
03/04/2019,15,1571.664,2339.496,9406.553,0,175442.477,-1995.347
03/04/2019,16,16589.961,1034.663874,11975.0266,0,166642.82,-5146.854473
03/04/2019,17,11031.002,2928.036536,11080.26917,0,137998.724,576.2972941
03/04/2019,18,14330.939,2884.050378,9975.567839,0,98683.4,-1632.779217
03/04/2019,19,1243.897,3591.732901,10157.8372,0,70607.444,106.632895
03/04/2019,20,16413.273,2169.788542,6321.154581,0,72576.629,689.5338762
03/04/2019,21,14694.762,1739.970647,7616.992204,0,67657.618,-71.00085074
03/04/2019,22,27977.638,1280.561529,202.8894235,0,44775.986,6.017047949
03/04/2019,23,13640.194,501.2158768,4946.891538,0,26227.618,25.22958547
03/04/2019,24,11933.272,1858.183187,5723.750914,108.447,28366.399,363.5228994
03/04/2019,25,18508.709,4130.652941,2395.641982,0,30083.222,1116.841077
03/04/2019,26,32652.626,2296.049363,1872.357705,0,28888.928,-6.2620684
03/04/2019,27,25435.998,1844.677094,1415.87122,0,29067.185,1178.743686
03/04/2019,28,31683.312,1377.249,1472.149,0,28556.604,2550.031
03/04/2019,29,30927.488,2217.834,1542.589,0,26522.305,1413.817
03/04/2019,30,22207.726,4087.19583,1943.669361,0,20209.208,355.7508095
03/04/2019,31,4953.135,1768.943469,9125.562067,181.564,27605.769,249.0424641
03/04/2019,32,12144.611,1625.399,3479.847564,0,27595.253,126.1324362
03/04/2019,33,7263.573,1057.97232,2450.131263,0,23147.464,1914.935417
03/04/2019,34,5378.516,1125.708092,1802.316883,0,23622.817,209.0000245
03/04/2019,35,8481.603,1505.600145,3124.019014,261.3,21325.45,160.1228407
03/04/2019,36,-3692.337,571.1526258,103.609,0,29928.81703,1550.21634
03/04/2019,37,-6034.972,476.5010365,3.151,0,32407.74063,571.8363366
03/04/2019,38,12645.555,3400.850356,3021.526644,0,26711.777,0
03/04/2019,39,13500.045,3318.996,3617.225,0,22511.853,0
03/04/2019,40,18415.519,7230.002894,5575.628436,0,13154.623,187.8286696
03/04/2019,41,34290.011,5823.855416,7241.362584,0,9111.963,0
03/04/2019,42,4416.36,2619.43,18080.889,0,1551.925,0
03/04/2019,43,26146.639,2487.166893,6333.094251,0,1647.675,0.033856158
03/04/2019,44,-2754.096,2673.961,8830.183,0,1868.115,1153.375
03/04/2019,45,-1166.921,3054.374483,4185.476,0,0,2511.366517
03/04/2019,46,-5358.82,656.8855345,7399.15,0,0,952.7524655
03/04/2019,47,8308.054,2526.617,2075.234,0,8453.493,1.00E-38
03/04/2019,48,9818.524,2822.16,691.48,0,8159.531,2.00E-38
04/04/2019,1,10734.9,910.3298533,1788.759147,0,8299.066,1.00E-38
04/04/2019,2,9605.171,744.0794071,1290.554593,0,6712.851,0
04/04/2019,3,11118.601,619.7967109,584.8392891,0,8890.34,0
04/04/2019,4,12018.022,728.513,0.864,0,8090.505,31.204
04/04/2019,5,11229.542,472.4149027,54.34689497,208.5,8101.005,127.2472023
04/04/2019,6,6897.181,1043.358626,369.7165803,208.25,8103.195,184.8027932
04/04/2019,7,-843.297,1918.849,1.905,215,8041.354,1288.916
04/04/2019,8,3039.274,1598.511,0.283,215.125,8040.259,187.35
04/04/2019,9,-297.704,1565.857,1.325,374,7427.528,510.228
04/04/2019,10,-4601.606,1712.226193,0,376.1583888,7451.38599,2260.355428
04/04/2019,11,17644.294,771.287882,1981.365118,371.5,8061.285,0
04/04/2019,12,10203.556,2767.209,261.067,294,6897.427,0
04/04/2019,13,12835.172,548.608,14909.038,0,0,0
04/04/2019,14,10934.96,2441.950384,22504.09052,0,0,346.4390915
04/04/2019,15,13488.098,6817.293625,11483.50901,0,0,-64.54963357
04/04/2019,16,34340.338,6062.134461,7723.727184,204.87,0,-113.0196445
04/04/2019,17,21822.545,8919.382945,17213.78891,271.5,0,255.5571409
04/04/2019,18,7157.26,12881.765,15516.61751,136.718,0,48.22349104
04/04/2019,19,23901.521,7249.584,12212.764,0,0,0
04/04/2019,20,12517.084,9187.657,18755.95443,93.02,0,773.7105731
04/04/2019,21,9604.071,12593.81725,14528.31123,0,0,79.60951605
04/04/2019,22,-1696.465,2934.342935,18157.791,0,0,2350.528065
04/04/2019,23,-4458.094,658.001,10783.842,0,0,2013.858
04/04/2019,24,-9663.047,269.712,8554.705,0,0,1094.587
04/04/2019,25,-5870.884,2187.439855,6988.893,0,0,1542.029145
04/04/2019,26,-10192.687,642.3417018,0,0,0,2665.491298
04/04/2019,27,29880.774,5346.069769,534.2333257,0,0,4310.945905
04/04/2019,28,18800.052,2995.421796,837.9997519,0,0,2429.287452
04/04/2019,29,8790.849,1044.657971,0,0,0,1598.057029
04/04/2019,30,-2113.319,1562.369675,0,0,0,1830.833325
04/04/2019,31,-1231.543,986.7010443,39.139,0,0,2475.690956
04/04/2019,32,16199.381,770.4720041,4705.327457,0,0,185.9935388
04/04/2019,33,7275.624,2321.467919,9646.200081,0,0,-3.00E-38
04/04/2019,34,13286.945,2796.296416,5847.296359,0,12643.167,2301.821225
04/04/2019,35,-1162.468,2211.283215,2771.716,0,21864.94821,2492.728578
04/04/2019,36,-1844.948,1883.950003,6615.986,0,28634.41517,2499.999827
04/04/2019,37,4367.124,5096.201,11274.17667,0,29710.577,5.870332455
04/04/2019,38,3299.868,6866.847,11244.081,0,29253.585,0
04/04/2019,39,2981.723,8085.561351,15985.52778,0,29894.674,0.017872575
04/04/2019,40,1362.078,6915.039,17759.041,1849.775,29864.739,0
04/04/2019,41,4870.79,9247.187,14644.299,0,28596.898,0
04/04/2019,42,-9188.881,2588.796,13809.719,0,23013.299,1335.265
04/04/2019,43,-9270.615,1881.147716,3293.761,0,44439.07636,1406.768921
04/04/2019,44,1262.925,3404.980169,2128.399954,0,64517.916,394.5938768
04/04/2019,45,-3393.631,2376.409688,245.383,0,76502.65522,5842.035093
04/04/2019,46,-5597.848,4502.481,899.157,517.451,67716.439,5031.202
04/04/2019,47,-5508.751,2252.29,576.338,0,62998.655,7350.69
04/04/2019,48,257.542,2542.0157,5578.061746,0,65285.9814,403.4921581
05/04/2019,1,14663.939,1430.004584,5349.106957,0,52011.63191,1436.160549
05/04/2019,2,5065.102,0,7657.164219,0,46414.82799,417.4857914
05/04/2019,3,2042.528,99.31685351,5427.048656,0,44960.15349,-6.00E-36
05/04/2019,4,15385.437,1655.853709,3275.281145,0,49464.15071,624.2064378
05/04/2019,5,19427.767,483.3305848,1831.276641,0,51052.37848,901.5552966
05/04/2019,6,20363.568,720.4150157,310.7549963,0,49275.00792,-2530.719935
05/04/2019,7,3378.531,598.329,196.066,0,40033.465,440.958
05/04/2019,8,-109.433,312.0142723,232.8,0,48592.4906,0.005132147
05/04/2019,9,7017.018,629.856,224.417,0,60950.02,-15.191
05/04/2019,10,3426.488,769.836936,156.5294482,0,60361.26562,-49.30799963
05/04/2019,11,12721.365,1983.560824,326.494375,0,60963.61113,0.560673278
05/04/2019,12,4307.925,1360.939501,1072.625112,0,49053.18255,-310.0631597
05/04/2019,13,9827.421,1084.387174,2044.524682,0,48591.67009,0.158056728
05/04/2019,14,6309.296,1532.668309,897.4387606,0,40630.195,523.8829309
05/04/2019,15,12766.186,1947.069818,16668.42974,0,30363.939,1.685440101
05/04/2019,16,22712.501,1509.090511,22413.90531,127.02,24124.879,0.118178211
05/04/2019,17,19959.474,6208.132632,8412.221666,0,13098.06,118.776702
05/04/2019,18,24030.321,5973.56,13054.40098,301.03,0,102.6870186
05/04/2019,19,1198.208,734.3622537,30363.71543,0,0,1442.915317
05/04/2019,20,-5154.551,238.262,28415.2,62.694,0,2524.59
05/04/2019,21,-11768.632,347.853,23268.3,33.554,0,2120.962
05/04/2019,22,-8683.12,1555.175,23194.95,-102.6,0,1917.611
05/04/2019,23,-2697.179,657.131,13039.279,0,7450.626,2149.073
05/04/2019,24,-12409.138,1261.381383,1500.098,0,16516.77039,585.7702261
05/04/2019,25,-19966.393,741.6436108,0,0,19073.92936,365.2440332
05/04/2019,26,-13192.206,1236.382003,0,0,22974.78396,907.4000346
05/04/2019,27,-9474.127,372.2631013,0,0,30560.27672,206.9401797
05/04/2019,28,-12349.369,1217.692599,0,0,31028.39943,138.4949694
05/04/2019,29,-12034.24,560.366,43.18,0,31541.316,117.439
05/04/2019,30,-2224.508,0,0,0,17292.48475,127.8552472
05/04/2019,31,6898.056,106.952986,501.843722,0,14944.849,2005.455292
05/04/2019,32,14656.176,54.362,0,0,10898,1289.687
05/04/2019,33,12432.372,8.113,0,0,10898,193.275
05/04/2019,34,8247.261,2.824,1079.780356,0,13773.268,205.6896442
05/04/2019,35,130.451,1909.696252,4548.892411,0,12091.862,41.25933665
05/04/2019,36,13232.249,2699.004233,4792.229793,0,12640.725,566.8269743
05/04/2019,37,26519.485,2018.03029,2103.472626,0,7753.499,338.772084
05/04/2019,38,46600.599,1488.731,756.098,0,6167.852,242.073
05/04/2019,39,22600.78,1574.9288,5789.750407,64.871,0,483.8447933
05/04/2019,40,15905.539,2277.483263,16280.59237,221.921,0,334.6783703
05/04/2019,41,-2571.748,1227.417,19438.556,12.178,0,5244.354
05/04/2019,42,-8534.198,755.017,21340.96,56.088,0,1187.267
05/04/2019,43,-5686.322,1562.007,12053.946,0,0,2193.811
05/04/2019,44,-2698.392,1517.616749,6934.985,238.1425289,0,1446.451722
05/04/2019,45,3618.993,2793.227,6519.208,0,6952.702,0
05/04/2019,46,-5564.243,1458.066,0,0,8854.802,2870.321
05/04/2019,47,-8808.165,3256.015,100,0,11778.565,6720.87
05/04/2019,48,4259.266,551.256,2100.508237,0,12609.16376,0
06/04/2019,1,-1553.284,147.978,0,0,14987.541,3454.821
06/04/2019,2,7425.469,277.4983649,595.4116384,0,15145.74973,26.57926815
06/04/2019,3,-3783.861,1401.866063,11.067,0,14722.16466,1029.006282
06/04/2019,4,223.595,1544.78527,191.7196234,0,14799.56476,95.77634212
06/04/2019,5,1893.199,2317.801621,87.5144893,0,15140.31636,481.8075325
06/04/2019,6,1509.885,3263.878,36.5,0,15087.48,-9.787
06/04/2019,7,4579.874,2365.281,14.473,0,15085.89,-52.789
06/04/2019,8,3427.622,2450.825,0,0,15058.977,-47.03
06/04/2019,9,4145.496,1917.599,6.563,0,14754.976,-56.927
06/04/2019,10,8414.205,2834.76,30.667,0,15410.366,-86.549
06/04/2019,11,14427.351,2647.252,32.5,0,12366.726,1397.221
06/04/2019,12,20621.117,1729.075,-4.973023888,0,12509.25851,457.7425172
06/04/2019,13,31288.815,1852.67,463.676,0,13955.952,-452.604
06/04/2019,14,12797.822,1814.640519,60.30628318,0,14644.14545,663.1517436
06/04/2019,15,10759.334,3047.854532,3544.382929,0,13614.87556,346.6899825
06/04/2019,16,11596.063,3197.325905,3412.916238,246.123,13541.22438,13.80147913
06/04/2019,17,9348.738,6021.520063,6766.84732,176.907,8102.277617,0
06/04/2019,18,9862.663,6622.816,9395.058,0,6560.22,0
06/04/2019,19,19068.845,7626.076,6048.974257,0,7957.83,690.1337426
06/04/2019,20,19845.152,1666.567,11144.112,0,7775.08,0
06/04/2019,21,24178.567,573.459,7757.36,0,6811.628,0
06/04/2019,22,24768.307,968.094,7782.213135,0,8551.125,1747.650865
06/04/2019,23,7834.765,701.8272919,5833.061539,0,14045.93,232.5631689
06/04/2019,24,3969.175,0,3031.317008,0,15203.292,660.346992
06/04/2019,25,8667.644,0,1433.526533,0,9715.633,246.2484667
06/04/2019,26,10935.178,1733.721507,1888.188283,0,11639.745,617.1772102
06/04/2019,27,17369.805,1809.248,744.017,0,9884.09,759.012
06/04/2019,28,1855.894,1875,772.3399173,0,7926.801,78.13808274
06/04/2019,29,-2179.742,2050.875,0,0,9717.7,3191.231
06/04/2019,30,1246.747,2264.095,915.519,0,8445.912,0
06/04/2019,31,-713.573,2006.974,15,0,7230.161,1779.861
06/04/2019,32,-6948.965,2380.496,975.565,0,8127.017,6716.214
06/04/2019,33,4287.331,2457.72174,8860.772794,0,7290.946,0.065465949
06/04/2019,34,24700.811,1546.291,5767.792,0,6902.88,0
06/04/2019,35,16386.773,4278.279,11020.36627,0,7868.846,1026.142731
06/04/2019,36,3227.924,5746.886673,16323.31333,0,10055.215,0
06/04/2019,37,18291.131,337.411,10238.83202,0,14756.022,136.4759796
06/04/2019,38,17807.753,2605.727,2611.94,0,19203.359,0
06/04/2019,39,10879.536,3874.855,6380.449,0,19299.126,0
06/04/2019,40,1582.605,2622.137,8085.707,0,24363.547,0
06/04/2019,41,5567.369,694.923,8273.247694,0,24642.101,699.7633064
06/04/2019,42,-1329.176,1045.142786,3494.279,0,27263.97527,3432.223941
06/04/2019,43,7329.639,3209.976253,4081.228029,0,15796.476,1824.585718
06/04/2019,44,2110.367,2478.5995,1829.804293,0,13489.1605,66.95870556
06/04/2019,45,-7043.001,2262.758,0,0,18370.899,751.778
06/04/2019,46,579.592,3008.665703,3.837098688,0,18597.5282,0
06/04/2019,47,14967.161,3245.189129,261.2685948,0,20140.03957,10.37370186
06/04/2019,48,6191.874,2876.058932,1458.793764,0,21330.69806,491.534248
07/04/2019,1,-7065.341,2706.417,0,0,22939.54,2115.403
07/04/2019,2,-13181.664,2644.775,0,0,22500.973,2971.311
07/04/2019,3,-9047.372,2840.665,0,0,21501.021,687.69
07/04/2019,4,-4220.563,2718.111,4.712,0,20470.161,419.178
07/04/2019,5,6733.246,2134.934,-5.5,0,20549.345,23.605
07/04/2019,6,6668.21,1345.532,-5.198,0,19965.386,37.135
07/04/2019,7,4652.42,1419.412504,386.1568901,0,19225.40861,0
07/04/2019,8,-4422.275,3104.725,0,0,15124.44,1330.772
07/04/2019,9,-15377.024,1656.6,0,0,14577.789,3227.453
07/04/2019,10,-16780.224,1242.295,0,0,13730.791,3797.042
07/04/2019,11,-8775.566,72.278,0,0,13701.995,3503.365
07/04/2019,12,-6510.165,23.15,0,0,14014.912,2462.363
07/04/2019,13,-14648.934,1495.339,0,0,14951.118,2264.56
07/04/2019,14,-9599.73,1443.674,0,0,13686.661,803.277
07/04/2019,15,-245.47,407.716,0,0,16540.833,0
07/04/2019,16,8576.929,1770.607,577.602,0,16281.034,19.436
07/04/2019,17,9202.49,1082.495,668.665,0,16254.722,176.919
07/04/2019,18,3879.837,2170.914202,1032.899002,0,19073.296,33.45479611
07/04/2019,19,11518.454,1722.110771,432.469264,0,20141.595,-93.97903531
07/04/2019,20,14283.106,944.148,1033.744144,0,19273.231,-114.5261444
07/04/2019,21,33354.679,-16.15913134,363.5075337,0,19466.387,-209.0074024
07/04/2019,22,29554.248,4.673,402.834,0,19802.228,-175.24
07/04/2019,23,19436.308,3.88,487.014,0,25124.973,278.72
07/04/2019,24,7930.74,616.864,2085.029824,3694.2,24230.757,801.1321758
07/04/2019,25,10288.442,0,2223.441633,0,18882.556,270.8583666
07/04/2019,26,11173.977,1681.015,207.045,0,18641.367,6.637
07/04/2019,27,11008.089,1646.0173,1117.329672,0,17767.905,-20.70297222
07/04/2019,28,357.116,2948.575,6540.956,0,14883.311,0
07/04/2019,29,877.146,2483.897,5058.047,0,14349.425,0
07/04/2019,30,4815.165,3318.649,2882.741,0,15534.441,0
07/04/2019,31,1762.151,5843.837,6546.242,0,13761.029,1.00E-38
07/04/2019,32,14022.186,1695.499,9888.519,0,14004.905,0
07/04/2019,33,19006.957,2408.638238,10171.43676,0,14510.629,0
07/04/2019,34,26600.747,1969.26,6699.029845,0,19072.595,674.7691555
07/04/2019,35,12001.801,3633.717,10188.40188,0,16873.033,939.7701158
07/04/2019,36,27043.44,1584.338738,9750.728849,0,14335.617,0.020413276
07/04/2019,37,16222.747,2693.606,13936.73414,0,15493.58,82.69985671
07/04/2019,38,10125.783,2014.167875,16075.90212,0,17996.507,1.00E-38
07/04/2019,39,4311.112,3651.342131,10302.07418,0,20414.099,0.023685277
07/04/2019,40,6914.876,3122.668084,6983.138916,0,18497.337,0
07/04/2019,41,20161.568,3103.459545,5195.291588,0,16217.148,2.62486689
07/04/2019,42,11095.716,3619.542993,7642.610428,3433.816,12696.733,18.91857877
07/04/2019,43,17908.155,4167.567219,7169.051564,521.798,7086.376,32.97921654
07/04/2019,44,-2229.326,2036.385,10125.935,0,9534.545,2094.956
07/04/2019,45,4727.024,3705.811486,738.2250823,702.726,12620.89943,0
07/04/2019,46,3319.967,131.879,1740.250251,0,19578.52975,0
07/04/2019,47,-2812.692,1932.655,0,0,16323.065,1348.111
07/04/2019,48,3614.712,3235.844602,461.9850758,0,12486.67832,0
08/04/2019,1,10170.021,2929.452684,407.0035617,0,12150.33355,326.3552034
08/04/2019,2,3167.178,2187.944,504.9960593,0,12399.78615,127.6337951
08/04/2019,3,-2074.429,2517.255,63.25,0,12150.749,1531.77
08/04/2019,4,1156.472,1854.347052,617.8334812,0,15485.26362,120.8988489
08/04/2019,5,9512.553,1314.696762,358.5743721,0,16337.81895,113.9179136
08/04/2019,6,5008.683,2222.84919,204.4725484,0,16966.48805,21.84721549
08/04/2019,7,2324.655,2295.82,234.4104079,0,15836.58987,173.5417222
08/04/2019,8,2526.192,2322.758,284.6181309,0,13361.29792,90.23195233
08/04/2019,9,1415.638,3600.391,1216.380561,0,11257.94109,41.0063462
08/04/2019,10,2356.685,2123.391,1607.733936,0,11335.63538,111.0256859
08/04/2019,11,16215.85,5178.743593,6831.846495,0,10760.90902,58.77689373
08/04/2019,12,7503.612,2188.121,19097.54773,0,8450.088266,0
08/04/2019,13,1982.651,3240.890378,15622.99908,0,12058.95808,491.5384666
08/04/2019,14,-13612.563,849.2861319,8769.154,0,12993.72556,1211.141306
08/04/2019,15,-11657.208,500.211,19067.11,0,0,1038.43
08/04/2019,16,7027.084,1049.234,21834.55085,60.477,0,4.956149286
08/04/2019,17,12390.389,7493.188408,11794.08094,265.309,0,87.84965045
08/04/2019,18,16874.399,6354.817,9310.094363,395.24,0,615.387637
08/04/2019,19,13297.567,9697.905,8119.005437,0,0,0.880563209
08/04/2019,20,16728.914,7666.796,3981.804695,0,4377.265305,-3.00E-38
08/04/2019,21,19220.894,4146.252,5478.171215,0,4815.515785,1.00E-38
08/04/2019,22,-492.565,1728.61,11685.897,57.093,1454.684,1085.163
08/04/2019,23,-697.417,553.3604421,1113.291,2.683347907,455.7550572,99.64415285
08/04/2019,24,2450.63,1860.18083,2715.396446,350.263,432.341,1102.950724
08/04/2019,25,-6543.77,672.9086111,0,0,86.75464238,463.7687465
08/04/2019,26,-9178.333,349.5808166,0,0,45.87121254,327.7489709
08/04/2019,27,-10912.356,384.8132082,0,0,43.91514329,202.8006485
08/04/2019,28,-12513.97,388.0283053,0,0,64.05093488,817.7287599
08/04/2019,29,-7347.323,685.4037255,0,0,1012.588491,78.99178376
08/04/2019,30,-5752.512,155.379,0,0,113.13,125.371
08/04/2019,31,-6835.382,7.648,0,0,96.285,221.206
08/04/2019,32,-3561.372,7.519,55.468,0,67.453,216.829
08/04/2019,33,-12073.992,64.07,1821.074,0,41.86,453.454
08/04/2019,34,-10874.674,142.28,3297.532,0,29.77,391.697
08/04/2019,35,-9718.285,259.307,4762.275,0,30.81,156.519
08/04/2019,36,-3983.183,1365.948095,4771.349,0,1102.359537,398.2153679
08/04/2019,37,-267.159,2169.182456,5367.764,0,1102.762873,202.6806709
08/04/2019,38,-756.929,3550.633768,6247.612,0,0,1325.914232
08/04/2019,39,-1221.281,2895.658563,7711.14,0,0,782.4804366
08/04/2019,40,9020.248,5398.915264,2322.258859,0,0,63.50687647
08/04/2019,41,13887.601,4173.803739,3805.178247,0,0,414.0180142
08/04/2019,42,-1632.996,2095.510412,6094.438,0,0,1309.958588
08/04/2019,43,-1587.663,3071.418089,5905.942,0,0,665.7779106
08/04/2019,44,2005.484,6050.525725,1964.391329,0,0,2170.409946
08/04/2019,45,26379.735,2339.460815,2065.583463,0,0,11.71672161
08/04/2019,46,38794.8,924.7156499,530.6203501,0,9389.67,0
