SETT_DATE,SETT_PERIOD,Energy Imbalance (MWh),Frequency Control Offers (MWh),Frequency Control Bids (MWh),Positive Reserve (MWh),Constraint Offers (MWh),Constraint Bids (MWh),Negative Reserve (MWh),Other (MWh)
2023-04-03,43,63.645,0.0,0.0,595.114,0.0,-324.259,0.0,-207.21
2023-04-03,44,-56.21,0.0,0.0,506.806,0.0,-292.099,0.0,-270.917
2023-04-03,45,-98.82,0.0,-24.008,474.979,0.0,-316.366,0.0,-233.425
2023-04-03,46,-129.342,0.0,-11.433,136.15,200.0,-243.865,0.0,-210.194
2023-04-03,47,-324.637,0.0,-41.041,59.25,297.5,-129.56,0.0,-510.786
2023-04-03,48,-409.786,0.0,-19.931,0.0,297.5,-140.0,0.0,-547.355
2023-04-04,1,-208.151,0.0,-34.746,0.0,297.5,-344.5,0.0,-126.405
2023-04-04,2,-37.717,0.0,-30.817,80.75,197.5,-255.325,0.0,-29.825
2023-04-04,3,-76.406,0.0,0.0,0.0,97.5,-173.906,0.0,0.0
2023-04-04,4,92.909,0.0,0.0,23.5,97.5,-19.006,0.0,-9.085
2023-04-04,5,12.137,0.0,0.0,3.668,97.5,-8.983,0.0,-80.048
2023-04-04,6,-100.121,0.0,0.0,0.0,97.5,-59.585,0.0,-138.036
2023-04-04,7,-262.973,0.0,0.0,0.0,97.5,-131.382,0.0,-229.091
2023-04-04,8,-356.705,0.0,0.0,55.108,97.5,-295.509,0.0,-213.804
2023-04-04,9,-200.629,3.333,0.0,140.457,97.5,-474.466,0.0,32.547
2023-04-04,10,0.005,46.724,0.0,352.103,101.096,-751.754,0.0,251.836
2023-04-04,11,-217.178,24.656,0.0,374.309,10.769,-910.517,0.0,283.605
2023-04-04,12,1.799,0.0,0.0,522.674,16.596,-625.888,-6.667,95.084
2023-04-04,13,300.656,3.531,-7.781,506.682,285.176,-752.809,0.0,265.857
2023-04-04,14,390.971,0.0,0.0,568.069,296.544,-904.834,0.0,431.192
2023-04-04,15,298.739,0.0,-50.5,604.356,87.209,-775.534,0.0,433.208
2023-04-04,16,349.657,0.0,-171.733,820.239,88.0,-680.984,0.0,294.135
2023-04-04,17,102.127,0.0,-126.234,927.5,88.0,-608.271,0.0,-178.868
2023-04-04,18,332.043,0.0,-35.517,812.764,108.861,-503.709,0.0,-50.356
2023-04-04,19,280.667,52.643,-43.293,855.054,88.822,-437.667,0.0,-234.892
2023-04-04,20,-111.674,15.083,-81.817,771.354,88.0,-454.908,-49.167,-400.219
2023-04-04,21,-421.435,0.0,-249.615,768.25,88.0,-460.0,-5.792,-562.278
2023-04-04,22,-548.612,0.0,-223.222,800.0,88.0,-460.0,0.0,-753.39
2023-04-04,23,-129.184,0.0,-200.957,807.5,88.0,-296.125,0.0,-527.602
2023-04-04,24,-304.959,0.0,-147.622,511.292,88.0,-265.667,0.0,-490.962
2023-04-04,25,-276.572,19.486,-26.909,124.666,88.0,-242.333,0.0,-239.482
2023-04-04,26,-447.284,0.0,0.0,5.833,88.0,-241.5,0.0,-299.617
2023-04-04,27,-521.792,6.75,0.0,28.75,88.0,-241.5,0.0,-403.792
2023-04-04,28,-318.475,45.833,0.0,37.5,88.0,-241.5,0.0,-248.308
2023-04-04,29,-292.75,16.084,0.0,65.0,88.0,-224.4,0.0,-237.434
2023-04-04,30,-213.349,5.334,0.0,12.637,88.0,-284.125,0.0,-35.195
2023-04-04,31,-142.654,36.999,0.0,17.694,88.0,-407.061,0.0,121.714
2023-04-04,32,-444.382,69.914,0.0,19.483,88.0,-683.633,0.0,61.854
2023-04-04,33,-525.914,97.475,0.0,75.0,88.0,-845.658,0.0,59.269
2023-04-04,34,-895.89,27.239,-0.006,113.958,88.0,-923.82,0.0,-201.261
2023-04-04,35,-678.964,0.0,0.0,364.489,88.0,-1235.668,0.0,104.215
2023-04-04,36,-450.614,0.0,-36.0,679.711,149.133,-1506.958,0.0,263.5
2023-04-04,37,-435.726,0.0,-7.8,868.301,162.919,-1757.896,0.0,298.75
2023-04-04,38,-79.049,0.0,0.0,1156.859,150.0,-1747.705,0.0,361.797
2023-04-04,39,44.618,0.0,0.0,1432.333,109.7,-1951.65,0.0,454.235
2023-04-04,40,90.706,0.0,0.0,1569.236,0.0,-1974.125,0.0,495.595
2023-04-04,41,-148.536,10.0,0.0,1570.798,0.0,-1914.834,0.0,185.5
2023-04-04,42,-132.846,2.0,-20.557,1464.311,0.0,-1708.025,0.0,129.425
2023-04-04,43,-58.532,0.0,-30.645,1431.638,0.0,-1868.177,0.0,408.652
2023-04-04,44,-287.976,9.241,-42.441,1053.447,88.0,-1779.87,0.0,383.647
2023-04-04,45,-461.078,103.917,0.0,1495.237,88.0,-2248.899,0.0,100.667
2023-04-04,46,-348.52,0.0,0.0,1404.192,88.0,-2108.402,0.0,267.69
2023-04-04,47,-116.35,0.0,0.0,1480.442,88.0,-2083.693,0.0,398.901
2023-04-04,48,-264.886,0.0,0.0,1599.67,88.0,-2224.624,0.0,272.068
2023-04-05,1,-273.857,0.0,0.0,1773.822,88.0,-2245.175,0.0,109.496
2023-04-05,2,-211.084,0.0,0.0,1696.228,88.0,-2095.684,0.0,100.372
2023-04-05,3,-377.213,0.0,0.0,1693.773,88.0,-2180.634,-0.183,21.831
2023-04-05,4,-437.773,0.0,0.0,1701.005,88.0,-2328.782,-0.183,102.187
2023-04-05,5,-543.407,0.0,0.0,1692.673,88.0,-2410.389,0.0,86.309
2023-04-05,6,-307.737,0.0,0.0,1691.866,88.0,-2435.252,0.0,347.649
2023-04-05,7,-35.398,0.0,0.0,1799.667,88.0,-2412.101,0.0,489.036
2023-04-05,8,-114.025,0.0,0.0,1810.115,88.0,-2395.893,0.0,383.753
2023-04-05,9,-200.903,0.0,0.0,1753.652,338.0,-2452.555,-2.742,162.742
2023-04-05,10,-160.081,62.033,0.0,1489.434,338.0,-2483.926,-0.042,434.42
2023-04-05,11,-390.08,17.076,0.0,1443.94,538.0,-2425.543,0.0,36.447
2023-04-05,12,-208.717,51.823,0.0,1323.907,538.0,-2383.421,0.0,260.974
2023-04-05,13,-275.932,0.0,0.0,1224.553,1036.891,-2418.872,0.0,-118.504
2023-04-05,14,-352.88,0.0,0.0,1282.392,1013.04,-2491.488,0.0,-156.824
2023-04-05,15,-302.15,0.0,0.0,1524.0,365.0,-2294.26,0.0,103.11
2023-04-05,16,-93.572,0.0,-58.5,1552.0,365.0,-2191.417,-104.008,343.353
2023-04-05,17,-386.949,0.0,-46.433,1324.0,115.0,-1936.163,0.0,156.647
2023-04-05,18,85.538,0.0,-56.298,1256.459,115.0,-1702.106,0.0,472.483
2023-04-05,19,-249.818,0.0,-57.377,1149.083,115.0,-1258.668,0.0,-197.856
2023-04-05,20,-210.723,0.0,-48.76,1004.0,115.0,-977.825,0.0,-303.138
2023-04-05,21,-213.351,0.0,-57.985,853.0,115.0,-606.292,0.0,-517.074
2023-04-05,22,-452.691,0.0,0.0,853.0,115.0,-543.65,0.0,-877.041
2023-04-05,23,-600.687,0.0,0.0,717.333,115.0,-417.483,-29.944,-985.593
2023-04-05,24,-579.664,0.0,0.0,558.0,115.0,-351.708,0.0,-900.956
2023-04-05,25,-663.788,0.0,0.0,558.0,115.0,-379.666,0.0,-957.122
2023-04-05,26,-711.145,0.0,0.0,559.25,115.0,-377.792,0.0,-1007.603
2023-04-05,27,-667.783,0.0,0.0,594.25,115.0,-256.5,0.0,-1120.533
2023-04-05,28,-863.007,0.0,0.0,558.0,115.0,-225.9,0.0,-1310.107
2023-04-05,29,-738.087,0.0,0.0,578.0,115.0,-203.975,0.0,-1227.112
2023-04-05,30,-818.638,0.0,0.0,580.5,115.0,-281.863,0.0,-1232.275
2023-04-05,31,-417.526,0.0,0.0,597.625,115.0,-224.716,0.0,-905.435
2023-04-05,32,-406.467,0.0,0.0,545.325,115.0,-81.801,0.0,-984.991
2023-04-05,33,-212.999,0.0,0.0,524.892,115.0,-15.74,0.0,-837.151
2023-04-05,34,-46.308,0.456,0.0,456.125,115.0,-57.05,0.0,-560.839
2023-04-05,35,229.266,0.0,-133.809,548.0,115.0,-222.05,0.0,-77.875
2023-04-05,36,185.11,0.0,-67.0,555.25,115.0,-188.442,-33.65,-196.048
2023-04-05,37,-35.078,0.0,-63.558,513.0,115.0,0.0,-121.625,-477.895
2023-04-05,38,-57.82,0.0,-59.625,523.0,115.0,-102.002,-5.5,-528.693
2023-04-05,39,90.795,0.0,-67.0,566.5,115.0,-99.5,-34.313,-389.892
2023-04-05,40,262.289,0.0,-67.0,566.5,115.0,-384.275,-18.167,50.231
2023-04-05,41,147.833,0.0,-40.117,494.917,0.0,-279.161,0.0,-27.806
2023-04-05,42,187.655,0.0,-35.875,525.35,0.0,-146.7,0.0,-155.12
2023-04-05,43,291.351,0.0,-53.093,429.683,0.0,-8.775,0.0,-76.464
2023-04-05,44,77.729,0.0,0.0,343.757,0.0,0.0,-1.309,-264.719
2023-04-05,45,186.802,0.0,0.0,458.809,0.0,0.0,0.0,-272.007
2023-04-05,46,270.407,0.0,-3.891,552.608,0.0,0.0,0.0,-278.31
2023-04-05,47,268.045,0.0,-120.875,691.283,0.0,0.0,-0.208,-302.155
2023-04-05,48,113.419,0.0,-67.739,715.116,0.0,0.0,-1.075,-532.883
2023-04-06,1,395.869,0.0,-60.873,838.809,0.0,0.0,-6.251,-375.816
2023-04-06,2,188.821,0.0,-103.008,715.5,0.0,0.0,-5.392,-418.279
2023-04-06,3,-84.0,0.0,-170.167,715.5,0.0,0.0,-1.033,-628.3
2023-04-06,4,-121.244,0.0,-185.5,715.502,0.0,0.0,-0.042,-651.204
2023-04-06,5,-354.075,0.0,-185.5,715.5,0.0,0.0,-0.4,-883.675
2023-04-06,6,-392.326,0.0,-185.5,715.5,0.0,0.0,0.0,-922.326
2023-04-06,7,-657.017,0.0,-185.5,609.141,0.0,0.0,-1.333,-1079.325
2023-04-06,8,-268.181,0.0,0.0,493.45,0.0,0.0,0.0,-761.631
2023-04-06,9,64.368,0.0,0.0,507.075,375.0,0.0,0.0,-817.707
2023-04-06,10,151.352,0.0,0.0,477.5,375.0,0.0,0.0,-701.148
2023-04-06,11,125.998,0.0,0.0,506.742,375.0,0.0,-0.292,-755.452
2023-04-06,12,-114.768,0.0,0.0,485.733,375.0,-1.35,-1.167,-972.984
2023-04-06,13,38.204,0.0,0.0,448.201,725.0,-220.788,-3.542,-910.667
2023-04-06,14,341.009,0.0,0.0,398.425,725.0,-160.317,0.0,-622.099
2023-04-06,15,44.207,0.0,0.0,548.25,375.0,-62.4,0.0,-816.643
2023-04-06,16,274.787,0.0,-55.56,515.75,375.0,-5.334,0.0,-555.069
2023-04-06,17,170.168,0.0,-1.57,448.917,0.0,0.0,0.0,-277.179
2023-04-06,18,220.006,0.0,0.0,408.5,0.0,0.0,0.0,-188.494
2023-04-06,19,-73.666,0.0,0.0,493.044,0.0,0.0,0.0,-566.71
2023-04-06,20,-273.193,0.0,0.0,179.406,0.0,0.0,-3.675,-448.924
2023-04-06,21,-95.354,0.0,-125.447,112.75,0.0,0.0,-2.042,-80.615
2023-04-06,22,-362.109,0.0,-124.87,140.0,0.0,0.0,0.0,-377.239
2023-04-06,23,-485.041,29.849,-72.088,10.0,0.0,-32.058,0.0,-420.744
2023-04-06,24,-536.845,0.0,-55.139,110.0,0.0,-143.583,-8.983,-439.14
2023-04-06,25,-510.466,0.0,-5.458,61.5,0.0,-346.157,-8.983,-211.368
2023-04-06,26,-665.657,0.0,0.0,0.0,0.0,-595.765,-0.735,-69.157
2023-04-06,27,-219.188,61.25,0.0,17.5,0.0,-629.419,-8.248,339.729
2023-04-06,28,-556.455,56.8,0.0,23.75,0.0,-753.943,0.0,116.938
2023-04-06,29,-939.196,0.0,-64.868,1.25,0.0,-839.874,0.0,-35.704
2023-04-06,30,-794.939,4.947,-114.241,54.375,0.0,-797.551,0.0,57.531
2023-04-06,31,-656.208,47.612,-18.758,282.392,0.0,-1088.797,0.0,121.343
2023-04-06,32,-443.62,57.802,0.0,346.917,0.0,-1140.334,0.0,291.995
2023-04-06,33,-760.878,15.816,0.0,505.916,0.0,-1404.686,0.0,122.076
2023-04-06,34,-563.406,223.82,0.0,586.408,0.0,-1435.943,0.0,62.309
2023-04-06,35,-449.124,47.25,-0.192,711.108,0.0,-1332.249,0.0,124.959
2023-04-06,36,-455.483,0.0,-12.075,974.515,0.0,-1480.148,0.0,62.225
2023-04-06,37,-321.65,0.0,0.0,1017.665,0.0,-1517.301,0.0,177.986
2023-04-06,38,-279.392,0.0,0.0,1018.5,0.0,-1466.659,0.0,168.767
2023-04-06,39,-216.793,0.0,-11.375,973.101,0.0,-1255.334,0.0,76.815
2023-04-06,40,94.104,0.0,-16.703,992.066,0.0,-974.342,0.0,93.083
2023-04-06,41,-61.274,0.0,-35.533,743.476,0.0,-786.376,0.0,17.159
2023-04-06,42,-19.971,0.0,-37.15,574.787,0.0,-552.674,0.0,-4.934
2023-04-06,43,414.459,0.0,-27.0,710.042,0.0,-223.583,0.0,-45.0
2023-04-06,44,228.825,0.0,-133.117,537.396,0.0,-12.4,0.0,-163.054
2023-04-06,45,154.247,0.0,-148.327,509.816,0.0,-40.0,0.0,-167.242
2023-04-06,46,-73.908,0.0,-215.908,447.95,0.0,0.0,0.0,-305.95
2023-04-06,47,52.675,0.0,-114.13,238.0,65.0,0.0,0.0,-136.195
2023-04-06,48,-97.58,0.0,-136.155,123.4,65.0,0.0,0.0,-149.825
2023-04-07,1,-11.527,0.0,-4.66,0.004,65.0,0.0,0.0,-71.871
2023-04-07,2,-35.848,0.0,-30.982,0.0,65.0,0.0,0.0,-69.866
2023-04-07,3,-48.912,0.0,-123.987,33.25,65.0,0.0,0.0,-23.175
2023-04-07,4,67.463,0.0,-54.337,56.8,65.0,0.0,0.0,0.0
2023-04-07,5,-155.003,0.0,-148.562,0.0,65.0,0.0,0.0,-71.441
2023-04-07,6,-177.997,0.0,-182.583,0.0,65.0,0.0,0.0,-60.414
2023-04-07,7,-74.446,0.0,-120.56,84.2,65.0,0.0,0.0,-103.086
2023-04-07,8,-14.645,0.0,-16.69,3.042,65.0,0.0,0.0,-65.997
2023-04-07,9,51.261,0.0,-14.347,0.608,65.0,0.0,0.0,0.0
2023-04-07,10,7.191,0.0,-87.259,60.225,65.0,0.0,0.0,-30.775
2023-04-07,11,-121.272,0.0,-157.278,42.977,65.0,0.0,0.0,-71.971
2023-04-07,12,22.488,0.0,-74.598,128.545,65.0,0.0,0.0,-96.459
2023-04-07,13,-55.071,0.0,-58.75,126.172,65.0,0.0,0.0,-187.493
2023-04-07,14,-162.613,0.0,-128.922,192.871,65.0,0.0,0.0,-291.562
2023-04-07,15,48.43,0.0,-116.5,358.723,0.0,0.0,0.0,-193.793
2023-04-07,16,18.047,0.0,-119.741,436.25,0.0,0.0,0.0,-298.462
2023-04-07,17,-124.216,0.0,-139.249,437.917,0.0,0.0,0.0,-422.884
2023-04-07,18,-203.736,0.0,-182.0,377.917,0.0,0.0,0.0,-399.653
2023-04-07,19,-412.253,0.0,-187.542,367.5,0.0,0.0,0.0,-592.211
2023-04-07,20,-594.661,0.0,-152.449,367.5,0.0,0.0,0.0,-809.712
2023-04-07,21,-532.712,0.0,-90.534,367.5,0.0,0.0,0.0,-809.678
2023-04-07,22,-489.084,0.0,-54.501,367.5,0.0,0.0,0.0,-802.083
2023-04-07,23,-431.016,0.0,-8.25,367.5,0.0,0.0,0.0,-790.266
2023-04-07,24,-264.501,0.0,-11.175,404.142,0.0,0.0,0.0,-657.468
2023-04-07,25,43.203,0.0,-0.075,235.083,0.0,0.0,0.0,-191.805
