SETT_DATE,SETT_PERIOD,Energy Imbalance,Frequency Control,Positive Reserve,Constraints,Negative Reserve,Other
2022-04-01,1,-23190.057,3192.485,8956.299,0.0,0.0,13029.471
2022-04-01,2,-25713.843,197.786,7800.45,0.0,0.0,5459.051
2022-04-01,3,-18663.7,325.04,7794.7,0.0,0.0,1655.796
2022-04-01,4,-34551.379,452.542,8884.744,0.0,0.0,12512.585
2022-04-01,5,-15701.662,3374.0649891378007,14204.068,0.0,0.0,15497.9150108622
2022-04-01,6,-1233.168,7866.441127878132,9228.0,0.0,0.0,6688.800872121868
2022-04-01,7,53936.295,15584.885999999999,10259.433,0.0,0.0,5144.829
2022-04-01,8,104668.169,14286.195632870189,13286.153820072343,0.0,0.0,9005.684547057468
2022-04-01,9,103662.702,21177.275,10900.62,0.0,0.0,8528.858
2022-04-01,10,74550.006,26456.167999999998,15957.463,0.0,0.0,1342.319
2022-04-01,11,44719.351,13863.612008986018,31262.45076676186,0.0,0.0,2039.7952242521217
2022-04-01,12,37012.516,3683.7405422477987,58262.7494577522,0.0,0.0,0.0
2022-04-01,13,81335.484,2337.932847508633,50987.486152491365,0.0,0.0,-5.99e-36
2022-04-01,14,32715.994,6983.126020493932,61247.99397950607,0.0,0.0,0.0
2022-04-01,15,103774.271,17648.33677882101,43482.700715550935,0.0,0.0,32475.12550562806
2022-04-01,16,190284.356,7753.071029931689,29651.984227342884,0.0,0.0,28578.836742725427
2022-04-01,17,333891.702,4883.514182153079,35488.5067442941,0.0,0.0,12621.091073552823
2022-04-01,18,160649.859,6613.538145996957,72954.30432998398,0.0,0.0,42267.56152401907
2022-04-01,19,-1427.307,7194.92,34881.607,0.0,0.0,42153.785
2022-04-01,20,86615.675,4005.736,63539.9902244898,0.0,0.0,2254.773775510204
2022-04-01,21,53516.584,1260.74,77167.318,0.0,0.0,0.0
2022-04-01,22,35572.901,-4111.299,94479.082,0.0,0.0,1e-38
2022-04-01,23,50107.451,548.48,92507.402,0.0,0.0,5e-38
2022-04-01,24,30660.062,-7482.213,95449.597,0.0,0.0,0.0
2022-04-01,25,199704.786,12002.675752147763,57310.44002822356,0.0,0.0,2900.5322196286784
2022-04-01,26,148288.77,3117.024,47958.082,0.0,0.0,0.0
2022-04-01,27,98697.29,2253.569,56616.36,0.0,0.0,0.0
2022-04-01,28,13996.516,-3473.09,85535.001,0.0,0.0,1e-36
2022-04-01,29,3991.971,-9984.883,86026.879,0.0,0.0,-3e-36
2022-04-01,30,-43351.036,332.86,77194.45,0.0,0.0,2184.037
2022-04-01,31,-98419.606,542.708,74397.28,0.0,0.0,1177.12
2022-04-01,32,-93852.55,327.665,70949.47,0.0,0.0,1001.073
2022-04-01,33,-40359.186,2088.459,61840.088,0.0,0.0,2238.001
2022-04-01,34,-60881.397,1633.21,42589.702,0.0,0.0,184.226
2022-04-01,35,-37906.668,0.0,45552.14,0.0,0.0,1048.907
2022-04-01,36,-20938.115,745.471499320547,38349.281,0.0,0.0,4974.149500679453
2022-04-01,37,-33223.536,1068.4279999999999,20390.2,0.0,0.0,3381.728
2022-04-01,38,18382.28,-1177.623,33505.58665687212,0.0,0.0,7982.691343127882
2022-04-01,39,-10117.282,5301.191114943967,4594.428,0.0,0.0,6979.415885056033
2022-04-01,40,23485.192,-3313.978,43906.99765835517,0.0,0.0,13012.307341644835
2022-04-01,41,5392.076,-4056.9442113187015,17382.622841102846,0.0,0.0,19966.658370215853
2022-04-01,42,-21204.953,457.903,6446.102,0.0,0.0,1264.615
2022-04-01,43,-8932.497,24564.8142351002,5717.3,0.0,0.0,20118.770764899804
2022-04-01,44,-49683.032,23880.843953419666,6953.503,0.0,0.0,24049.404046580337
2022-04-01,45,-15351.192,2737.7654979808376,3911.375,0.0,0.0,587.1775020191623
2022-04-01,46,10846.121,4282.420769172838,17237.654017321453,0.0,0.0,2490.517213505711
2022-04-01,47,39893.005,4712.87255301916,29958.06444698084,0.0,0.0,0.0
2022-04-01,48,116882.844,13395.76071073398,23846.994579606984,0.0,0.0,864.1247096590331
2022-04-02,1,91789.3,1207.646,28203.671,0.0,0.0,0.0
2022-04-02,2,41858.019,-847.275,41402.858,0.0,0.0,-1e-38
2022-04-02,3,-5420.97,2559.702,33310.325,0.0,0.0,1112.789
2022-04-02,4,44147.594,-2796.615088868948,52185.18208886895,0.0,0.0,-1e-38
2022-04-02,5,32676.51,-3901.519,39838.87,0.0,0.0,0.0
2022-04-02,6,7843.55,-12195.756972810676,39580.44097281068,0.0,0.0,0.0
2022-04-02,7,-5260.946,367.6,21334.5,0.0,0.0,83.838
2022-04-02,8,21868.713,-5611.625,34779.50026576514,0.0,0.0,1145.7697342348586
2022-04-02,9,25713.78,-3857.288,33380.503431708225,0.0,0.0,3948.686568291775
2022-04-02,10,-23270.776,980.984,22119.977,0.0,0.0,355.913
2022-04-02,11,-19597.965,2307.635,19013.41,0.0,0.0,455.699
2022-04-02,12,-46143.521,232.595,14189.9,0.0,0.0,122.866
2022-04-02,13,-2417.436,259.557,13940.0,0.0,0.0,548.772
2022-04-02,14,9077.104,-1465.3362197802198,22581.63521978022,0.0,0.0,0.0
2022-04-02,15,9717.86,-1756.5953969265229,24317.51667300045,0.0,0.0,3197.2897239260733
2022-04-02,16,39055.0,-36.2904832416848,54187.590483241685,0.0,-296.104,0.0
2022-04-02,17,19657.417,-8498.556028919922,52284.62502891992,0.0,0.0,0.0
2022-04-02,18,44557.879,-2870.5532509622744,61625.39432385194,0.0,0.0,121.07792711033088
2022-04-02,19,23303.402,-9415.105,58355.67050609797,0.0,-2015.271,1264.9664939020233
2022-04-02,20,22974.743,-8673.458,57788.801,0.0,0.0,1e-38
2022-04-02,21,32986.147,-2879.088,42156.303,0.0,0.0,1e-38
2022-04-02,22,31426.691,-4035.5339999999997,50856.875,0.0,0.0,1189.233
2022-04-02,23,23258.661,-4629.09436950431,36656.79910796771,0.0,0.0,5816.457261536598
2022-04-02,24,-6239.233,758.82108597086,22117.2,0.0,0.0,828.72991402914
2022-04-02,25,27722.4,-5593.936,54860.65928993914,0.0,0.0,2590.130710060857
2022-04-02,26,12502.717,-6621.636767639071,36208.8524615564,0.0,0.0,1253.6333060826682
2022-04-02,27,41448.248,-2367.1992738615095,53293.48449157829,0.0,0.0,2377.299782283219
2022-04-02,28,35981.529,-3265.130693981047,48945.26355189033,0.0,0.0,2270.310142090717
2022-04-02,29,36347.415,-5384.508,54100.55401869336,0.0,0.0,2369.5949813066404
2022-04-02,30,25731.667,-7361.27250174216,74378.85476738676,0.0,0.0,773.8047343554007
2022-04-02,31,-13815.724,61.751999999999995,64040.167,0.0,0.0,158.053
2022-04-02,32,-19888.549,35.807,64003.528,0.0,0.0,910.366
2022-04-02,33,-21817.089,43.39,44473.446,0.0,0.0,77.633
2022-04-02,34,-3916.797,655.4143818600718,19302.476,0.0,0.0,2809.826618139928
2022-04-02,35,-43101.052,101.659,18699.038,0.0,0.0,428.277
2022-04-02,36,8563.9,12.834059074264815,19615.71485015448,0.0,0.0,2560.056090771255
2022-04-02,37,-1597.362,3824.9428766760957,3859.284,0.0,0.0,1889.4281233239044
2022-04-02,38,-17235.382,2800.613967078581,2585.152,0.0,0.0,4144.658032921419
2022-04-02,39,3988.408,655.3861084768723,22050.452522571126,0.0,0.0,798.3113689520031
2022-04-02,40,16402.292,-4831.993,28010.32280115981,0.0,0.0,22494.50619884019
2022-04-02,41,7372.27,-7187.436,33124.286228025754,0.0,0.0,13138.808771974243
2022-04-02,42,22430.073,-3301.6065533972296,52531.35389013751,0.0,0.0,2832.9336632597197
2022-04-02,43,24955.178,-4226.612440440574,62178.61044044057,0.0,0.0,0.0
2022-04-02,44,-13722.953,563.877387229422,17868.012,0.0,0.0,165.820612770578
2022-04-02,45,-40898.045,153.957,11733.36,0.0,0.0,20.609
2022-04-02,46,-76680.597,400.282,6477.923,0.0,0.0,714.372
2022-04-02,47,-47336.229,174.83546348181943,12802.681,0.0,0.0,361.54453651818056
2022-04-02,48,34031.826,-9303.420571084336,58055.59157108434,0.0,0.0,0.0
2022-04-03,1,61091.316,-1029.203,42785.5,0.0,0.0,0.0
2022-04-03,2,55020.2,-1278.866,41267.563,0.0,0.0,0.0
2022-04-03,3,50945.192,-238.25155857621667,46599.91155857622,0.0,-47.28,0.0
2022-04-03,4,89081.992,1010.8767185881857,46493.404281411815,0.0,0.0,0.0
2022-04-03,5,54964.48,-4257.828,53385.64,0.0,0.0,0.0
2022-04-03,6,34438.534,-8096.52,51507.606,0.0,0.0,0.0
2022-04-03,7,-8725.871,833.334,24065.711,0.0,0.0,788.63
2022-04-03,8,-32659.05,719.379,15201.784,0.0,0.0,495.464
2022-04-03,9,368.625,-6906.334,26371.216,0.0,0.0,9e-36
2022-04-03,10,-6046.608,317.897,15272.0,0.0,0.0,742.449
2022-04-03,11,-1447.344,122.482,15272.0,0.0,0.0,445.821
2022-04-03,12,-17776.33,148.716,15285.8,0.0,0.0,295.704
2022-04-03,13,-32339.941,202.86,9923.374,0.0,0.0,303.027
2022-04-03,14,-35548.964,317.559,8113.415,0.0,0.0,168.597
2022-04-03,15,-20323.714,419.007,19732.57,0.0,0.0,187.003
2022-04-03,16,9005.226,-4791.158516417012,35036.580794094676,0.0,0.0,2290.282722322336
2022-04-03,17,62433.85,2156.2648206007666,45619.9508331145,0.0,0.0,4871.174346284734
2022-04-03,18,85942.718,724.924,46409.98855570421,0.0,0.0,2466.965444295794
2022-04-03,19,45192.521,-314.8586347303808,59914.478324892654,0.0,0.0,3591.1943098377283
2022-04-03,20,8431.336,-8807.074,53325.120734328535,0.0,0.0,-9.856734328533417
2022-04-03,21,33429.487,-1585.352,49440.726,0.0,0.0,-1e-38
2022-04-03,22,332.325,-10603.442,36926.693,0.0,0.0,9e-36
2022-04-03,23,-49652.231,1788.44,15163.0,0.0,0.0,305.447
2022-04-03,24,-73852.4,649.923,15324.66,0.0,0.0,674.169
2022-04-03,25,-57259.338,271.18760654767857,17473.83,0.0,0.0,1245.9243934523215
2022-04-03,26,-21257.1,629.315,22090.0,0.0,0.0,511.373
2022-04-03,27,34952.687,2715.8867218416844,29792.140820690896,0.0,0.0,655.6654574674191
2022-04-03,28,-1315.727,4640.998290544172,24339.675,0.0,0.0,2512.5187094558282
2022-04-03,29,-30963.628,1271.069296659423,0.0,13895.045321642156,0.0,2234.2653816984216
2022-04-03,30,-51240.357,-149.555,0.0,45679.662,0.0,430.062
2022-04-03,31,-25479.465,3565.3759023317434,7200.0,97795.33460140438,0.0,933.1614962638765
2022-04-03,32,-50645.391,5809.16545297734,5912.85,113645.09454702266,0.0,0.0
2022-04-03,33,-3111.075,12429.228621994524,38212.997,135002.1233143151,0.0,1046.7870636903838
2022-04-03,34,20676.367,5261.752243567512,25908.924925187952,199024.634,0.0,11466.605831244538
2022-04-03,35,-6191.175,5663.307845487709,41147.282,187332.36653665372,0.0,7431.5596178585865
2022-04-03,36,-13454.364,3460.0003428029886,58524.15,209758.6916346655,0.0,16147.488022531503
2022-04-03,37,-1279.648,22494.24071331324,34107.24,290816.1843376815,0.0,47849.714949005254
2022-04-03,38,759.045,9587.47430761774,84041.84449728864,318013.4463584379,0.0,33803.25783665576
2022-04-03,39,7965.041,10157.794,73254.71521670217,364309.3786602587,0.0,36941.32212303912
2022-04-03,40,-35909.749,15724.350101990043,22104.76,460079.4043470412,0.0,54745.283550968765
2022-04-03,41,-57517.85,4243.1065573046435,14196.089,369960.9386770102,0.0,40477.93076568517
2022-04-03,42,-74897.773,4653.301720015013,2588.228,330955.35638301144,0.0,36141.904896973574
2022-04-03,43,20738.703,6999.642539867161,16196.267097760272,334105.94919408404,0.0,8270.67816828854
2022-04-03,44,48692.136,1969.2200048215634,17538.61120910559,313133.6975665217,0.0,1409.0572195511493
2022-04-03,45,7274.301,919.2,15532.084725894108,298701.98564999533,0.0,3015.732624110561
2022-04-03,46,-24527.817,336.3023955395493,489.629,277001.7696293882,0.0,34035.86097507225
2022-04-03,47,-54243.657,883.2,0.0,326912.142,0.0,40459.242
2022-04-03,48,-36196.22,3533.85,8625.0,374240.09,0.0,40973.616
2022-04-04,1,-25869.345,10768.081073616706,5356.139,405512.9398155207,0.0,33949.174110862594
2022-04-04,2,-18089.585,666.7672135666402,0.0,430644.1423719801,0.0,31612.936414453223
2022-04-04,3,-46928.724,13210.625090508494,0.0,425101.35138155345,0.0,27040.925527938045
2022-04-04,4,-38584.305,21173.763,0.0,451577.59216646315,0.0,38557.35483353687
2022-04-04,5,-28947.025,23834.25,0.0,471952.099617783,0.0,42440.861382216994
2022-04-04,6,-37763.425,28600.53,0.0,461110.5222143165,0.0,42706.67978568352
2022-04-04,7,-35787.64,29755.5,0.0,456477.9200972189,0.0,42839.56790278109
2022-04-04,8,-38906.548,29829.1,0.0,460763.746,0.0,42549.565
2022-04-04,9,-38811.671,29684.656,0.0,469686.883,0.0,42580.765
2022-04-04,10,-40061.212,34191.629,0.0,472362.6046016343,0.0,41490.53439836567
2022-04-04,11,-26968.605,31211.1,4.77,489111.49105583836,0.0,43026.58894416162
2022-04-04,12,244.125,46417.29488014311,11685.820072674418,525178.6022546958,0.0,949.9497924865832
2022-04-04,13,-23526.228,14559.13,20473.704,434444.819,0.0,43226.139
2022-04-04,14,6788.984,27514.190580828214,56798.3270012951,431708.9113610138,0.0,19.352056862885853
2022-04-04,15,19259.105,9053.400518726781,71911.79065046531,439471.21815898234,0.0,3908.9946718255887
2022-04-04,16,11412.284,13699.526873793055,64890.238332443856,405137.728,0.0,26917.60279376309
2022-04-04,17,8578.951,9071.043163520946,53948.768595030444,346602.712,0.0,33625.380241448605
2022-04-04,18,13537.775,14389.226581922758,51250.58368142171,292442.296,0.0,34435.06973665553
2022-04-04,19,-40090.92,1438.9728183603218,8940.635,296434.65162744577,0.0,40281.07455419394
2022-04-04,20,-22138.393,887.1680153749239,12266.466,301930.3678286492,0.0,37279.8361559759
2022-04-04,21,3222.5,14534.797195946045,45137.57992569894,290233.807,0.0,50764.68987835501
2022-04-04,22,38903.312,10565.565724374632,37084.72409843268,250428.723,0.0,40312.21517719269
2022-04-04,23,69368.743,15532.566533869196,31091.180286506373,213597.588,0.0,30785.09417962443
2022-04-04,24,60898.758,17475.66381203997,30216.90208173329,203807.157,0.0,20727.14510622674
2022-04-04,25,56901.189,10851.691005081066,18777.724760279634,199176.084,0.0,20983.8452346393
2022-04-04,26,23321.28,7667.8343559835785,4682.451048558164,191411.322,0.0,19473.576595458257
2022-04-04,27,-14631.23,3071.656,3466.675,200540.987,31.487,9891.152
2022-04-04,28,677.925,-6542.733,2640.453369170254,185015.863,0.0,2599.591630829746
2022-04-04,29,26572.332,-39.483,6527.527333612525,166055.564,0.0,1331.8016663874755
2022-04-04,30,-744.636,0.0,3801.36,174891.0404753892,0.0,18891.796524610807
2022-04-04,31,-30419.826,0.0,0.0,178880.893,0.0,15514.762
2022-04-04,32,-23357.165,1529.262,0.0,167352.439,0.0,14656.598
2022-04-04,33,30192.956,13000.730812779359,11346.66341419276,157807.107,0.0,7499.580773027882
2022-04-04,34,70951.857,6008.649742226992,9738.199114170684,126523.015,0.0,4803.617143602324
2022-04-04,35,105421.198,3378.653,10264.137590515202,97657.833,0.0,29.22440948479833
2022-04-04,36,117970.942,3582.266,28096.232,61459.575,0.0,0.0
2022-04-04,37,97433.753,6517.725,25077.181,74474.875,0.0,1e-38
2022-04-04,38,87221.888,10944.818,26168.99885015287,80102.35,0.0,406.57714984712936
2022-04-04,39,68423.008,6116.405,17523.079,71063.917,0.0,0.0
2022-04-04,40,22534.951,-687.62,70424.58132150424,0.0,0.0,8.250678495752528
2022-04-04,41,1502.4,-16495.282,86798.624,0.0,0.0,0.0
2022-04-04,42,-41040.284,160.339,63744.7,0.0,-11.955,985.122
2022-04-04,43,-5203.579,3149.535,73264.819,0.0,0.0,3189.792
2022-04-04,44,-30704.287,580.982,69849.629,0.0,0.0,594.557
2022-04-04,45,-12566.019,1528.304,52782.726,0.0,0.0,2598.79
2022-04-04,46,42959.898,186.665,60612.8696032773,0.0,0.0,1907.1863967226996
2022-04-04,47,72187.26,3772.29,54041.46451668637,2853.54688175794,0.0,1662.0446015556918
2022-04-04,48,72720.114,6278.572,48508.12153251429,5424.626303574775,0.0,849.1011639109315
2022-04-05,1,43800.72,3213.192,65419.57289071758,14190.437109282422,0.0,3.83e-38
2022-04-05,2,39316.834,2438.928,67956.13781500988,13896.227184990124,0.0,0.0
2022-04-05,3,9274.033,-3957.332,84655.20262804476,6716.235371955234,0.0,0.0
2022-04-05,4,38424.198,1535.395,85151.96314334113,-533.5530828015669,0.0,7132.076939460438
2022-04-05,5,26479.49,738.884,65631.65648321265,19984.95151678736,0.0,0.0
2022-04-05,6,31839.645,3237.637,66524.42152131596,20505.854305075343,0.0,6905.372173608693
2022-04-05,7,34970.855,2653.114,70093.51288583082,15378.60130858518,0.0,695.3658055839975
2022-04-05,8,31131.444,2030.245,71164.51151391366,14868.473958794333,0.0,1193.7005272920067
2022-04-05,9,30279.778,1648.75,70440.24412244897,14665.05787755102,0.0,0.0
2022-04-05,10,8067.672,-1609.676,94785.16407875723,-2875.9843609165882,0.0,0.09528215935717028
2022-04-05,11,28323.757,1674.151,7073.641123337631,61653.2028243752,0.0,11086.801052287172
2022-04-05,12,2350.8,-5149.466,49284.02834966476,-6650.607694998826,0.0,2836.421345334064
2022-04-05,13,27495.304,592.682,37200.71471918473,0.0,-172.565,7966.568280815267
2022-04-05,14,2585.527,-10992.156,45108.508,0.0,0.0,0.0
2022-04-05,15,-27615.45,2802.252,30525.875,0.0,0.0,658.459
2022-04-05,16,3274.361,-10825.138,40636.948,0.0,0.0,0.0
2022-04-05,17,55596.156,3497.843,48198.707,0.0,0.0,2624.125
2022-04-05,18,12438.326,-1007.683,39993.44351567398,0.0,2279.063,1567.571484326019
2022-04-05,19,-56216.215,3511.82,24279.063,0.0,2236.133,1516.874
2022-04-05,20,-99818.586,3322.705,22812.75,0.0,0.0,2967.454
2022-04-05,21,-98366.101,4020.168,22803.75,0.0,0.0,943.25
2022-04-05,22,-96403.015,842.153,22731.75,0.0,0.0,2785.048
2022-04-05,23,-32634.279,249.435,35812.118,0.0,0.0,772.153
2022-04-05,24,-16746.495,264.415,28043.375,0.0,0.0,162.31
2022-04-05,25,10147.045,-1597.344,31707.863,0.0,0.0,0.0
2022-04-05,26,9676.882,-2816.236,30291.299,0.0,0.0,6e-36
2022-04-05,27,-10567.41,156.422,8663.813,0.0,0.0,163.802
2022-04-05,28,-43961.716,321.663,0.0,0.0,0.0,199.758
2022-04-05,29,-55648.522,3064.6899110215077,0.0,0.0,0.0,741.7020889784925
2022-04-05,30,-30680.992,3796.5197418540342,12239.534,0.0,0.0,867.5492581459657
2022-04-05,31,16067.217,4745.615150366734,30419.762653597427,0.0,0.0,1805.333196035839
2022-04-05,32,-7847.038,662.888,18372.776,0.0,0.0,400.048
2022-04-05,33,-16946.249,17.339,598.285,32781.531,0.0,101.964
2022-04-05,34,2006.004,-6138.397,-5704.7867339849845,69651.837,0.0,6787.3627339849845
2022-04-05,35,3443.981,-478.254,8022.848410076168,86996.333,0.0,1895.635589923832
2022-04-05,36,6425.928,-2739.26,14323.247239561144,110944.326,0.0,608.8467604388569
2022-04-05,37,29615.437,-762.921,24446.239787750495,122474.596,0.0,13707.772212249505
2022-04-05,38,30765.56,-138.454,20532.798195936768,156160.049,0.0,25146.12480406323
2022-04-05,39,91386.008,0.0,58762.39845808413,215806.572,0.0,19444.869541915876
2022-04-05,40,58663.131,0.0,55427.606334383,285477.673,0.0,28125.889665616996
2022-04-05,41,1316.25,-1423.7,85066.20944216852,274583.416,0.0,18465.04555783148
2022-04-05,42,-35227.82,6810.180934147078,25068.885,308797.8665807272,0.0,27056.93748512571
2022-04-05,43,-3544.26,816.6796113804372,26266.506,345258.13133257366,0.0,25622.5830560459
2022-04-05,44,-37503.881,0.0,6777.663,378138.0916080726,0.0,30965.058391927447
2022-04-05,45,-16890.645,0.0,15593.378,441061.6414799341,0.0,38292.10452006589
2022-04-05,46,-18800.211,5745.6,13508.227,463955.04770006274,0.0,47735.91829993727
2022-04-05,47,53447.635,10977.687406838579,18894.904219064596,510790.93681840814,0.0,5361.8255556886825
2022-04-05,48,11071.134,41166.1469029129,1055.0111019923079,493694.5839950948,0.0,7e-36
2022-04-06,1,24374.022,29336.184474349462,14038.255547222268,469658.2299784283,0.0,-7e-36
2022-04-06,2,39363.736,21908.24107758759,0.0,437099.6925475365,0.0,1.2083748758924475
2022-04-06,3,42276.57,21675.54503204802,11744.211049418165,385407.5314413302,0.0,323.21047720360986
2022-04-06,4,63418.947,21490.443855467292,0.0,385439.79449383024,0.0,580.9726507024449
2022-04-06,5,16239.542,6974.852024398051,0.0,348754.4164628751,0.0,7095.486512726839
2022-04-06,6,15803.243,9552.716394056439,0.0,338531.4446059436,0.0,-9e-36
2022-04-06,7,13128.612,227.60822840537793,0.0,326135.96377159463,0.0,7e-36
2022-04-06,8,1156.2,0.0,0.0,318222.044,0.0,0.0
2022-04-06,9,34816.325,1895.9988003438377,0.0,297420.7497048791,0.0,-458.9005052229894
2022-04-06,10,61807.175,2968.7465727506938,287.51978282829526,260927.41899766104,0.0,94.69264675997901
2022-04-06,11,540.45,5167.48198781861,4525.684968701279,285000.4360434801,0.0,-2.4e-35
2022-04-06,12,-24640.405,22676.016,4800.913,238060.359,0.0,32271.116
2022-04-06,13,4841.507,4847.246651320746,15607.297341528138,253279.0310747549,0.0,3002.6629323962115
2022-04-06,14,8466.603,7503.272134001247,11381.588026126403,234887.27783987235,0.0,0.0
2022-04-06,15,3033.237,2763.741940922374,22121.574301781195,227439.82206456168,0.0,-129.44330726525584
2022-04-06,16,11610.909,1920.0306304836627,14147.90262391001,207688.816,0.0,7380.036745606329
2022-04-06,17,16061.693,5516.138259936976,13615.73249201103,137370.226,0.0,4380.146248051994
2022-04-06,18,389.55,-3343.884,142.54064347826088,121606.448,0.0,2226.250356521739
2022-04-06,19,-26251.472,7180.424999999999,0.0,74720.78,0.0,15855.197
2022-04-06,20,-37858.316,6843.476,407.794,83483.65,0.0,15884.787
2022-04-06,21,-54438.196,787.124,1380.981,86470.602,0.0,17330.288
2022-04-06,22,-90564.252,539.021,0.0,68729.487,0.0,16837.238
2022-04-06,23,-67279.826,2554.716,0.0,86457.868,0.0,14680.442
2022-04-06,24,-42306.755,732.156,0.0,76106.492,0.0,14679.457
2022-04-06,25,-53483.82,959.041,620.964,80127.822,0.0,11861.39
2022-04-06,26,-41825.398,3216.542,2326.25,61492.793,0.0,7692.53
2022-04-06,27,-66850.43,117.734,0.0,50450.77,0.0,6325.82
2022-04-06,28,-104332.602,569.725,0.0,40777.086,0.0,5720.336
2022-04-06,29,-68696.83,2362.238024249915,0.0,23616.2409681005,0.0,2931.1140076495853
2022-04-06,30,-64974.731,337.038,0.0,5621.786,0.0,13.32
2022-04-06,31,-53676.624,1096.687,6658.618,10395.203,0.0,889.927
2022-04-06,32,-20107.059,174.796,5088.341,11052.617,0.0,469.04
2022-04-06,33,-62692.54,1703.051,14973.097,5028.765,0.0,344.838
2022-04-06,34,-18344.95,1679.5610535359222,25889.235,5048.952778294412,0.0,140.2171681696655
2022-04-06,35,40206.886,898.845448740391,68238.54770789253,6489.36,0.0,1715.3318433670752
2022-04-06,36,42691.872,-1092.5528974619288,53104.859012194924,11416.703,0.0,3770.1748852670053
2022-04-06,37,75112.364,3895.831,50924.78,4212.068,0.0,10322.785
2022-04-06,38,107283.471,3420.56,40748.281,0.0,0.0,10808.8
2022-04-06,39,113434.731,9661.287,44815.92,0.0,0.0,0.0
2022-04-06,40,146191.35,7781.64,55142.61,0.0,0.0,0.0
2022-04-06,41,129569.62,8200.444264642634,42980.64933864615,0.0,0.0,4841.913396711211
2022-04-06,42,60353.863,4670.588153252466,62096.72708708359,0.0,0.0,768.4527596639377
2022-04-06,43,44765.115,-1235.869,67862.07658855099,0.0,0.0,183.1184114490161
2022-04-06,44,5204.462,-3843.3645000812185,65726.97071692332,0.0,0.0,892.5307831579063
2022-04-06,45,-5078.58,2150.248657675239,69053.676,0.0,429.0957561831912,13913.60358614157
2022-04-06,46,-9540.169,3837.527,0.0,90526.591,0.0,49605.236
2022-04-06,47,13256.984,22410.036296548853,11088.790259514431,373267.828198729,0.0,27016.048245207676
2022-04-06,48,44033.134,13788.825548210596,13678.040375022958,370740.97774120036,0.0,5692.823335566071
2022-04-07,1,69417.34,7901.499933778867,7675.498580152749,383691.42351899086,0.0,4134.895967077504
2022-04-07,2,87809.831,3995.5949577293027,0.0,369394.1325997752,0.0,7999.7654424954635
2022-04-07,3,99861.527,7706.024535584998,4697.529805335838,325910.6018720907,0.0,7458.863786988432
2022-04-07,4,161253.379,4600.518058012953,3416.257543698907,316693.02350528614,0.0,-5754.584106998007
2022-04-07,5,187399.039,9571.416918584058,1174.2459735026928,298855.538985076,0.0,103.7691228372396
2022-04-07,6,155485.779,8292.058276232501,0.0,307269.381693923,0.0,0.06802984453014915
2022-04-07,7,150235.207,8724.333854428232,15816.128187309128,301971.36636986764,0.0,260.370588394978
2022-04-07,8,92946.721,11464.343902083858,0.0,361149.25527453574,0.0,1625.263823380423
2022-04-07,9,53512.045,23690.500929888454,0.0,426237.533527391,0.0,0.7505427205912898
2022-04-07,10,2081.25,26354.710168962363,0.0,439261.5304330168,0.0,9004.403398020864
2022-04-07,11,22734.432,10783.36610779028,20725.1516239884,513114.74916464963,0.0,14633.043103571668
2022-04-07,12,15373.142,11352.792253364889,22405.932752774446,513604.0995449181,0.0,20307.644448942574
2022-04-07,13,76523.45,7352.465572740236,14270.155349857934,274279.6317974201,0.0,2425.444279981714
2022-04-07,14,57061.081,7608.378123744942,15087.098930115975,308463.8794995908,0.0,11848.243446548287
2022-04-07,15,9735.442,20810.163372882118,29973.039149049124,300710.0458579421,0.0,3909.602620126675
2022-04-07,16,3497.781,16231.327453015929,74841.72486146411,285916.8980830499,0.0,6589.47060247002
2022-04-07,17,-31810.89,9151.974532639782,24191.36,273546.54263639887,0.0,32046.04483096136
2022-04-07,18,-48500.777,4395.962609017139,26117.46,273580.1926151912,0.0,29174.72677579162
2022-04-07,19,-15106.493,14747.491536811765,35294.75,262351.7154949284,0.0,27902.788968259818
2022-04-07,20,-3862.882,10585.210580661158,29646.916,243438.46041292223,0.0,27666.43100641662
2022-04-07,21,-13560.404,6107.253,24678.75,232936.028,0.0,32635.888
2022-04-07,22,12099.694,4253.355269102026,54322.91563709497,221243.549,0.0,9565.188093802999
2022-04-07,23,15805.611,12511.115297838402,48151.31132531909,203672.458,0.0,18927.36537684251
2022-04-07,24,6269.682,21812.918838841124,55019.745107650764,163192.549,0.0,7020.512053508112
2022-04-07,25,53617.386,22189.48763067643,31137.95416019551,149019.485,0.0,2626.232209128064
2022-04-07,26,52034.928,12332.950460122784,35073.662259946985,100618.61,0.0,7567.38827993023
2022-04-07,27,14762.029,1823.5602429357548,42714.97760478883,67718.431,0.0,994.1961522754146
2022-04-07,28,-6620.444,3693.914,12869.55,64995.355,0.0,23768.983
2022-04-07,29,-13232.734,243.633,43231.286,44769.12,0.0,28696.512
2022-04-07,30,-4034.116,361.842,25897.214,38971.68,0.0,19430.636
2022-04-07,31,-22956.077,5753.851902734629,33963.975,40151.03235435857,0.0,20529.5727429068
2022-04-07,32,17164.225,4764.118202651514,16021.002430354683,67567.54,0.0,3777.9653669938016
2022-04-07,33,-3603.92,2938.242,2150.0,59229.07560812562,0.0,19115.124391874386
2022-04-07,34,-42190.191,1167.754,6337.791,39217.36,0.0,18023.224
2022-04-07,35,9737.451,7032.58960039931,56838.207414493314,32281.925,0.0,2062.8809851073797
