SETT_DATE,SETT_PERIOD,Energy Imbalance (MWh),Frequency Control Offers (MWh),Frequency Control Bids (MWh),Positive Reserve (MWh),Constraint Offers (MWh),Constraint Bids (MWh),Negative Reserve (MWh),Other (MWh)
2022-04-02,8,162.291,0.0,-126.87,292.917,0.0,0.0,0.0,-3.756
2022-04-02,9,187.925,0.0,-93.25,298.75,0.0,0.0,0.0,-17.575
2022-04-02,10,-128.646,1.0,-199.671,288.65,0.0,0.0,0.0,-218.625
2022-04-02,11,-108.294,9.0,-138.724,226.516,0.0,0.0,0.0,-205.086
2022-04-02,12,-257.024,0.0,-269.142,170.0,0.0,0.0,0.0,-157.882
2022-04-02,13,-13.356,0.0,-110.865,170.0,0.0,0.0,0.0,-72.491
2022-04-02,14,77.016,12.0,-68.625,170.0,0.0,0.0,0.0,-36.359
2022-04-02,15,81.287,50.0,-144.476,175.574,0.0,0.0,0.0,0.189
2022-04-02,16,276.868,16.667,-69.167,344.676,0.0,0.0,-3.333,-11.975
2022-04-02,17,147.545,0.667,-182.892,382.944,0.0,0.0,0.0,-53.174
2022-04-02,18,313.545,24.333,-172.234,479.812,0.0,0.0,0.0,-18.366
2022-04-02,19,171.854,0.0,-208.075,450.187,0.0,0.0,-21.167,-49.091
2022-04-02,20,169.668,0.0,-190.514,441.667,0.0,0.0,0.0,-81.485
2022-04-02,21,236.409,0.0,-70.737,338.0,0.0,0.0,0.0,-30.854
2022-04-02,22,226.01,11.875,-154.349,362.5,0.0,0.0,0.0,5.984
2022-04-02,23,171.562,10.825,-151.597,290.0,0.0,0.0,0.0,22.334
2022-04-02,24,-34.469,0.0,-240.073,280.0,0.0,0.0,0.0,-74.396
2022-04-02,25,201.31,0.0,-129.22,397.5,0.0,0.0,0.0,-66.97
2022-04-02,26,99.854,3.0,-130.349,290.0,0.0,0.0,0.0,-62.797
2022-04-02,27,292.817,8.0,-102.191,380.0,0.0,0.0,0.0,7.008
2022-04-02,28,256.37,7.0,-116.008,361.962,0.0,0.0,0.0,3.416
2022-04-02,29,258.811,0.0,-131.099,403.993,0.0,0.0,0.0,-14.083
2022-04-02,30,188.042,36.0,-290.566,532.142,0.0,0.0,0.0,-89.534
2022-04-02,31,-75.969,0.0,-177.734,613.304,0.0,0.0,0.0,-511.539
2022-04-02,32,-109.41,0.0,-133.136,612.625,0.0,0.0,0.0,-588.899
2022-04-02,33,-120.039,0.0,-183.953,450.976,0.0,0.0,0.0,-387.062
2022-04-02,34,-20.884,0.0,-56.919,253.373,0.0,0.0,0.0,-217.338
2022-04-02,35,-236.572,0.0,-149.984,228.75,0.0,0.0,0.0,-315.338
2022-04-02,36,73.592,13.333,-24.189,138.15,0.0,0.0,0.0,-53.702
2022-04-02,37,-6.664,0.0,-37.333,29.167,0.0,0.0,0.0,1.502
2022-04-02,38,-71.955,0.0,-41.15,24.167,0.0,0.0,0.0,-54.972
2022-04-02,39,43.09,12.492,-19.584,107.405,0.0,0.0,0.0,-57.223
2022-04-02,40,125.852,0.0,-93.517,125.856,0.0,0.0,0.0,93.513
2022-04-02,41,65.648,0.0,-103.0,145.489,0.0,0.0,0.0,23.159
2022-04-02,42,166.038,8.0,-106.35,261.463,0.0,0.0,0.0,2.925
2022-04-02,43,182.862,8.0,-129.5,306.862,0.0,0.0,0.0,-2.5
2022-04-02,44,-74.634,0.0,-145.634,121.85,0.0,0.0,0.0,-50.85
2022-04-02,45,-222.987,0.0,-147.768,83.458,0.0,0.0,0.0,-158.677
2022-04-02,46,-413.083,0.0,-146.297,59.25,0.0,0.0,0.0,-326.036
2022-04-02,47,-257.402,0.0,-117.544,171.3,0.0,0.0,0.0,-311.158
2022-04-02,48,243.38,4.5,-222.237,514.25,0.0,0.0,0.0,-53.133
2022-04-03,1,391.611,0.0,-36.889,428.5,0.0,0.0,0.0,0.0
2022-04-03,2,361.975,0.0,-51.392,413.5,0.0,0.0,0.0,-0.133
2022-04-03,3,355.093,13.5,-48.051,445.671,0.0,0.0,-1.869,-54.158
2022-04-03,4,520.582,22.5,-86.633,585.257,0.0,0.0,0.0,-0.542
2022-04-03,5,382.921,0.0,-116.659,499.58,0.0,0.0,0.0,0.0
2022-04-03,6,246.095,0.0,-202.733,477.903,0.0,0.0,0.0,-29.075
2022-04-03,7,-47.449,0.0,-168.368,362.333,0.0,0.0,0.0,-241.414
2022-04-03,8,-177.601,0.0,-198.633,228.533,0.0,0.0,0.0,-207.501
2022-04-03,9,4.915,0.0,-65.752,230.0,0.0,0.0,0.0,-159.333
2022-04-03,10,-32.862,0.0,-176.617,230.0,0.0,0.0,0.0,-86.245
2022-04-03,11,-7.866,0.0,-79.446,230.0,0.0,0.0,0.0,-158.42
2022-04-03,12,-96.642,0.0,-143.5,230.0,0.0,0.0,0.0,-183.142
2022-04-03,13,-175.837,0.0,-163.398,150.583,0.0,0.0,0.0,-163.022
2022-04-03,14,-193.348,0.0,-222.039,104.75,0.0,0.0,0.0,-76.059
2022-04-03,15,-110.497,0.0,-191.215,173.422,0.0,0.0,0.0,-92.704
2022-04-03,16,76.536,13.067,-118.472,205.157,0.0,0.0,0.0,-23.216
2022-04-03,17,347.144,12.0,-41.641,366.655,0.0,0.0,0.0,10.13
2022-04-03,18,438.282,0.0,-37.103,467.477,0.0,0.0,0.0,7.908
2022-04-03,19,284.516,12.0,-121.596,374.925,0.0,0.0,0.0,19.187
2022-04-03,20,72.709,0.0,-135.625,302.714,0.0,0.0,0.0,-94.38
2022-04-03,21,223.131,0.0,-52.395,321.786,0.0,0.0,0.0,-46.26
2022-04-03,22,4.431,0.0,-101.319,203.25,0.0,0.0,0.0,-97.5
2022-04-03,23,-273.566,0.0,-299.397,118.0,0.0,0.0,0.0,-92.169
2022-04-03,24,-409.995,0.0,-307.959,118.0,0.0,0.0,0.0,-220.036
2022-04-03,25,-322.606,0.0,-299.01,133.0,0.0,0.0,0.0,-156.596
2022-04-03,26,-118.095,0.0,-208.673,173.0,0.0,0.0,0.0,-82.422
2022-04-03,27,184.974,17.183,-95.349,256.25,0.0,0.0,0.0,6.89
2022-04-03,28,-7.512,41.459,-150.766,185.5,0.0,0.0,0.0,-83.705
2022-04-03,29,-187.738,0.083,-145.458,82.417,0.0,-10.859,0.0,-113.921
2022-04-03,30,-314.146,1.62,-165.996,102.5,0.0,-172.137,0.0,-80.133
2022-04-03,31,-154.421,29.13,-67.167,224.25,0.0,-364.975,0.0,24.341
2022-04-03,32,-312.048,43.342,-92.293,163.824,0.0,-467.267,0.0,40.346
2022-04-03,33,-41.481,71.577,-48.3,409.576,0.0,-528.687,0.0,54.353
2022-04-03,34,87.519,17.0,-39.825,620.375,0.0,-588.2,0.0,78.169
2022-04-03,35,-82.549,25.658,-52.475,486.596,0.0,-636.882,0.0,94.554
2022-04-03,36,-88.347,2.975,-96.458,584.644,0.0,-648.517,0.0,69.009
2022-04-03,37,-5.321,44.719,-109.921,699.879,28.167,-716.579,0.0,48.414
2022-04-03,38,3.145,0.397,-111.517,686.519,171.35,-747.248,0.0,3.644
2022-04-03,39,34.545,0.0,-122.954,655.578,278.041,-806.328,0.0,30.208
2022-04-03,40,-217.253,0.0,-130.733,529.187,302.333,-898.34,0.0,-19.7
2022-04-03,41,-353.956,0.0,-213.363,407.125,494.208,-909.384,0.0,-132.542
2022-04-03,42,-475.904,0.0,-290.776,252.838,585.999,-914.34,0.0,-109.625
2022-04-03,43,107.672,53.333,-72.946,318.667,817.655,-890.932,0.0,-118.105
2022-04-03,44,226.191,10.0,-25.0,336.417,929.619,-871.276,0.0,-153.569
2022-04-03,45,37.974,0.0,-7.5,419.04,620.22,-859.607,0.0,-134.179
2022-04-03,46,-154.263,0.0,-26.958,366.277,615.0,-868.108,0.0,-240.474
2022-04-03,47,-345.501,0.0,-6.0,422.0,730.015,-1046.086,0.0,-445.43
2022-04-03,48,-233.524,0.0,-110.783,315.0,1010.85,-1235.157,0.0,-213.434
2022-04-04,1,-166.899,0.0,-168.644,94.167,1317.927,-1252.157,0.0,-158.192
2022-04-04,2,-116.707,0.0,-19.933,82.667,1318.483,-1352.382,0.0,-145.542
2022-04-04,3,-396.659,99.59,-5.466,2.517,1129.65,-1488.85,0.0,-134.1
2022-04-04,4,-248.931,217.875,0.0,21.017,1179.5,-1512.898,0.0,-154.425
2022-04-04,5,-186.755,245.75,0.0,60.233,1225.98,-1547.468,0.0,-171.25
2022-04-04,6,-243.635,307.167,0.0,0.0,1180.841,-1558.165,0.0,-173.478
2022-04-04,7,-230.888,320.0,0.0,0.0,1171.5,-1539.574,0.0,-182.814
2022-04-04,8,-251.383,320.0,0.0,0.0,1192.992,-1569.375,0.0,-195.0
2022-04-04,9,-250.511,319.231,0.0,0.0,1192.5,-1567.242,0.0,-195.0
2022-04-04,10,-271.491,339.266,0.0,0.0,1171.5,-1598.379,0.0,-183.878
2022-04-04,11,-173.991,336.5,0.0,107.213,1196.416,-1637.064,0.0,-177.056
2022-04-04,12,3.255,247.696,0.0,443.027,1146.733,-1643.701,0.0,-190.5
2022-04-04,13,-149.316,160.34,0.0,774.259,596.484,-1484.899,0.0,-195.5
2022-04-04,14,59.391,178.519,0.0,1113.772,393.066,-1432.466,0.0,-193.5
2022-04-04,15,97.643,110.0,0.0,1460.405,102.343,-1403.234,0.0,-171.871
2022-04-04,16,52.266,198.946,0.0,1140.378,0.0,-1237.585,0.0,-49.473
2022-04-04,17,39.109,110.625,-23.125,986.236,0.0,-1043.352,0.0,8.725
2022-04-04,18,61.774,135.459,-36.433,867.527,0.0,-915.221,0.0,10.442
2022-04-04,19,-256.467,0.0,-127.667,890.684,0.0,-913.792,0.0,-105.692
2022-04-04,20,-141.351,0.0,-92.569,971.976,0.0,-910.133,0.0,-110.625
2022-04-04,21,37.484,93.583,-78.75,964.075,0.0,-1006.525,0.0,65.101
2022-04-04,22,215.734,68.0,-81.833,890.0,0.0,-811.766,0.0,151.333
2022-04-04,23,351.822,121.083,-107.593,825.058,0.0,-693.184,0.0,206.458
2022-04-04,24,328.366,172.583,-67.759,795.0,0.0,-664.725,0.0,93.267
2022-04-04,25,314.545,121.077,0.0,726.3,0.0,-632.367,0.0,99.535
2022-04-04,26,171.48,64.75,-11.0,661.25,0.0,-608.317,0.0,64.797
2022-04-04,27,-93.568,0.0,-97.917,747.5,0.0,-577.584,-85.1,-80.467
2022-04-04,28,9.039,0.0,-112.366,666.25,0.0,-484.215,0.0,-60.63
2022-04-04,29,193.155,0.0,-11.167,689.167,0.0,-470.892,0.0,-13.953
2022-04-04,30,-4.489,0.0,0.0,703.0,0.0,-567.152,0.0,-140.337
2022-04-04,31,-208.913,0.0,0.0,660.0,0.0,-543.333,0.0,-325.58
2022-04-04,32,-160.255,15.565,0.0,623.367,0.0,-503.086,0.0,-296.101
2022-04-04,33,216.189,109.185,0.0,650.192,0.0,-444.471,0.0,-98.717
2022-04-04,34,382.119,73.694,-20.877,808.092,0.0,-300.696,0.0,-178.094
2022-04-04,35,515.835,0.0,-57.933,933.592,0.0,-189.748,0.0,-170.076
2022-04-04,36,563.134,0.0,-56.467,976.25,0.0,-79.892,0.0,-276.757
2022-04-04,37,485.639,0.0,-119.416,1010.833,0.0,-77.5,0.0,-328.278
2022-04-04,38,447.705,0.0,-224.417,1056.334,0.0,-77.5,0.0,-306.712
2022-04-04,39,375.229,0.0,-168.496,854.65,0.0,-22.792,0.0,-288.133
2022-04-04,40,166.236,0.0,-65.55,520.0,0.0,0.0,0.0,-288.214
2022-04-04,41,20.032,0.0,-231.792,520.0,0.0,0.0,0.0,-268.176
2022-04-04,42,-279.871,0.0,-308.301,520.0,0.0,0.0,-3.558,-488.012
2022-04-04,43,-34.095,0.0,-170.751,611.197,0.0,0.0,0.0,-474.541
2022-04-04,44,-208.207,0.0,-370.199,581.208,0.0,0.0,0.0,-419.216
2022-04-04,45,-85.425,13.683,-140.083,448.167,0.0,0.0,0.0,-407.192
2022-04-04,46,290.054,0.0,-95.633,569.183,0.0,0.0,0.0,-183.496
2022-04-04,47,419.791,0.0,-142.75,471.125,272.87,0.0,0.0,-181.454
2022-04-04,48,424.643,0.0,-198.749,330.083,372.217,0.0,0.0,-78.908
2022-04-05,1,302.345,0.0,-237.25,97.5,662.0,0.0,0.0,-219.905
2022-04-05,2,278.113,0.0,-240.486,97.5,662.0,0.0,0.0,-240.901
2022-04-05,3,79.076,0.0,-261.299,97.5,662.0,0.0,0.0,-419.125
2022-04-05,4,273.404,0.0,-300.5,110.0,662.0,0.0,0.0,-198.096
2022-04-05,5,193.776,0.0,-299.335,97.5,662.0,0.0,0.0,-266.389
2022-04-05,6,229.508,0.0,-241.669,120.833,662.0,0.0,0.0,-311.656
2022-04-05,7,250.382,0.0,-181.647,104.25,662.0,0.0,0.0,-334.221
2022-04-05,8,224.792,0.0,-150.5,107.125,662.0,0.0,0.0,-393.833
2022-04-05,9,219.117,0.0,-125.0,97.5,662.0,0.0,0.0,-415.383
2022-04-05,10,71.037,0.0,-137.643,318.409,437.0,0.0,0.0,-546.729
2022-04-05,11,205.319,0.0,-116.577,12.496,572.967,0.0,0.0,-263.567
2022-04-05,12,31.344,0.0,-97.676,99.128,183.582,0.0,0.0,-153.69
2022-04-05,13,199.806,0.0,-75.042,317.1,0.0,0.0,-20.089,-22.163
2022-04-05,14,33.736,0.0,-177.45,284.7,0.0,0.0,0.0,-73.514
2022-04-05,15,-184.103,0.0,-302.773,284.217,0.0,0.0,0.0,-165.547
2022-04-05,16,38.328,0.0,-198.33,243.85,0.0,0.0,0.0,-7.192
2022-04-05,17,353.126,0.0,-107.825,443.917,0.0,0.0,0.0,17.034
2022-04-05,18,99.308,0.0,-174.245,324.375,0.0,0.0,-41.25,-9.572
2022-04-05,19,-379.711,0.0,-323.291,240.625,0.0,0.0,-28.65,-268.395
2022-04-05,20,-676.461,0.0,-434.907,225.0,0.0,0.0,0.0,-466.554
2022-04-05,21,-666.437,0.0,-526.628,225.0,0.0,0.0,0.0,-364.809
2022-04-05,22,-651.724,0.0,-339.126,225.0,0.0,0.0,0.0,-537.598
2022-04-05,23,-220.353,0.0,-227.259,304.166,0.0,0.0,0.0,-297.26
2022-04-05,24,-112.771,0.0,-195.002,260.0,0.0,0.0,0.0,-177.769
2022-04-05,25,84.145,0.0,-60.653,254.167,0.0,0.0,0.0,-109.369
2022-04-05,26,81.012,0.0,-102.225,225.0,0.0,0.0,0.0,-41.763
2022-04-05,27,-71.161,0.0,-91.956,86.25,0.0,0.0,0.0,-65.455
2022-04-05,28,-297.139,0.0,-193.209,0.0,0.0,0.0,0.0,-103.93
2022-04-05,29,-376.385,0.0,-263.308,0.0,0.0,0.0,0.0,-113.077
2022-04-05,30,-206.606,3.25,-190.933,127.739,0.0,0.0,0.0,-146.662
2022-04-05,31,123.613,52.709,-126.931,289.083,0.0,0.0,0.0,-91.248
2022-04-05,32,-52.842,0.0,-127.204,240.167,0.0,0.0,0.0,-165.805
2022-04-05,33,-114.024,0.0,-93.275,248.43,0.0,-88.451,0.0,-180.728
2022-04-05,34,25.718,0.0,-87.442,318.232,0.0,-144.473,0.0,-60.599
2022-04-05,35,39.459,0.0,-7.94,399.307,0.0,-209.842,0.0,-142.066
2022-04-05,36,59.34,0.0,-69.694,520.818,0.0,-270.992,0.0,-120.792
2022-04-05,37,213.938,0.0,-72.178,602.95,0.0,-352.609,0.0,35.775
2022-04-05,38,221.606,0.0,-13.614,607.822,0.0,-504.602,0.0,132.0
2022-04-05,39,458.673,0.0,0.0,1085.326,0.0,-657.207,0.0,30.554
2022-04-05,40,306.175,0.0,0.0,1132.092,0.0,-858.517,0.0,32.6
2022-04-05,41,17.55,0.0,-28.474,1060.741,0.0,-977.741,0.0,-36.976
2022-04-05,42,-236.349,53.385,-62.896,936.138,0.0,-1071.366,0.0,-91.61
2022-04-05,43,-23.779,6.615,-22.776,1250.646,0.0,-1166.607,0.0,-91.657
2022-04-05,44,-251.687,0.0,0.0,1165.354,0.0,-1285.658,0.0,-131.383
2022-04-05,45,-113.322,0.0,0.0,1453.703,0.0,-1491.95,0.0,-75.075
2022-04-05,46,-126.049,96.0,0.0,1450.115,90.0,-1607.347,0.0,-154.817
2022-04-05,47,297.775,216.583,0.0,370.35,1389.542,-1599.458,0.0,-79.242
2022-04-05,48,90.325,372.75,0.0,6.019,1477.42,-1582.706,0.0,-183.158
2022-04-06,1,160.366,355.15,0.0,18.733,1445.767,-1498.284,0.0,-161.0
2022-04-06,2,237.031,327.823,0.0,0.0,1402.506,-1338.256,0.0,-155.042
2022-04-06,3,259.716,320.151,0.0,0.227,1291.634,-1205.152,0.0,-147.144
2022-04-06,4,384.171,332.211,0.0,0.0,1323.909,-1150.199,0.0,-121.75
2022-04-06,5,124.766,69.45,0.0,0.0,1136.225,-1052.242,0.0,-28.667
2022-04-06,6,121.854,99.291,0.0,0.0,1125.833,-1004.02,0.0,-99.25
2022-04-06,7,104.022,2.292,0.0,0.0,1170.5,-931.395,0.0,-137.375
2022-04-06,8,15.416,0.0,0.0,0.0,1170.5,-884.792,0.0,-270.292
2022-04-06,9,248.617,21.0,0.0,0.0,1170.5,-814.125,0.0,-128.758
2022-04-06,10,421.892,40.75,0.0,1.488,1170.5,-718.154,0.0,-72.692
2022-04-06,11,7.206,22.917,-121.566,22.762,1012.0,-716.308,0.0,-212.599
2022-04-06,12,-167.599,11.136,-323.372,65.478,965.5,-734.991,0.0,-151.35
2022-04-06,13,48.776,12.0,-218.99,228.725,785.699,-695.25,0.0,-63.408
2022-04-06,14,72.944,61.524,-21.633,602.475,246.0,-719.458,0.0,-95.964
2022-04-06,15,36.722,36.452,-46.019,716.269,175.745,-707.408,0.0,-138.317
2022-04-06,16,93.909,15.334,-2.786,812.397,0.0,-648.201,0.0,-82.835
2022-04-06,17,123.58,42.667,0.0,608.75,0.0,-408.676,0.0,-119.161
2022-04-06,18,5.194,0.0,-48.108,570.0,0.0,-278.823,0.0,-237.875
2022-04-06,19,-175.185,0.208,-115.587,397.656,0.0,-237.046,0.0,-220.416
2022-04-06,20,-252.827,68.333,-139.517,267.986,0.0,-305.962,0.0,-143.667
2022-04-06,21,-363.916,6.458,-187.466,261.042,0.0,-327.641,0.0,-116.309
2022-04-06,22,-606.227,0.0,-312.088,245.0,0.0,-246.483,0.0,-292.656
2022-04-06,23,-449.371,22.292,-290.732,321.941,0.0,-292.9,0.0,-209.972
2022-04-06,24,-282.252,5.208,-217.74,324.0,0.0,-248.02,0.0,-145.7
2022-04-06,25,-357.011,10.208,-224.25,252.917,0.0,-329.695,0.0,-66.191
2022-04-06,26,-279.022,33.958,-295.0,258.75,0.0,-224.791,0.0,-51.939
2022-04-06,27,-446.503,0.0,-308.083,242.5,0.0,-188.5,0.0,-192.42
2022-04-06,28,-698.017,0.0,-357.683,121.25,0.0,-168.5,0.0,-293.084
2022-04-06,29,-458.866,0.0,-359.802,15.0,0.0,-121.258,0.0,7.194
2022-04-06,30,-433.917,0.0,-384.042,0.0,0.0,-31.875,0.0,-18.0
2022-04-06,31,-358.298,0.0,-416.579,35.508,115.0,-23.5,0.0,-68.727
2022-04-06,32,-134.056,0.0,-232.875,38.521,115.0,-23.5,0.0,-31.202
2022-04-06,33,-418.006,0.0,-398.371,120.495,0.0,-23.5,0.0,-116.63
2022-04-06,34,-121.667,10.0,-290.953,194.475,0.0,-23.5,0.0,-11.689
2022-04-06,35,285.54,12.0,-143.364,508.086,0.0,-23.5,0.0,-67.682
2022-04-06,36,302.115,1.0,-145.618,458.417,0.0,-23.5,0.0,11.816
2022-04-06,37,483.162,21.0,-78.834,470.896,0.0,-19.192,0.0,89.292
2022-04-06,38,600.288,26.5,-24.316,450.604,0.0,0.0,0.0,147.5
2022-04-06,39,620.608,134.875,-0.267,486.0,0.0,0.0,0.0,0.0
2022-04-06,40,745.0,132.0,0.0,613.0,0.0,0.0,0.0,0.0
2022-04-06,41,679.656,122.917,-5.816,504.75,0.0,0.0,0.0,57.805
2022-04-06,42,406.752,41.333,-114.958,557.462,0.0,0.0,0.0,-77.085
2022-04-06,43,315.937,0.0,-149.979,599.675,0.0,0.0,0.0,-133.759
2022-04-06,44,52.196,30.317,-174.365,505.25,0.0,0.0,0.0,-309.006
2022-04-06,45,-32.687,0.0,-54.534,766.114,0.0,0.0,-51.268,-692.999
2022-04-06,46,-63.063,3.906,-184.166,230.406,499.481,-136.213,0.0,-476.477
2022-04-06,47,105.878,206.069,-9.654,18.0,1446.999,-439.659,-835.0,-280.877
2022-04-06,48,275.966,174.567,0.0,17.25,1489.924,-379.4,-835.0,-191.375
2022-04-07,1,369.143,159.762,0.0,27.75,1534.389,-377.358,-835.0,-140.4
2022-04-07,2,429.241,116.125,0.0,0.0,1595.008,-317.392,-835.0,-129.5
2022-04-07,3,484.553,178.169,0.0,18.6,1487.018,-198.2,-798.5,-202.534
2022-04-07,4,751.764,161.615,0.0,32.491,1653.8,-145.809,-798.5,-151.833
2022-04-07,5,863.073,279.957,0.0,36.8,1666.026,-105.21,-798.5,-216.0
2022-04-07,6,727.555,212.477,0.0,0.0,1660.361,-112.0,-798.5,-234.783
2022-04-07,7,707.922,247.694,0.0,18.133,1617.587,-112.492,-875.0,-188.0
2022-04-07,8,456.337,227.925,0.0,0.0,1591.642,-225.697,-875.0,-262.533
2022-04-07,9,278.491,347.825,0.0,0.0,1553.913,-467.214,-875.0,-281.033
2022-04-07,10,27.75,166.569,0.0,0.0,1524.666,-570.251,-875.0,-218.234
2022-04-07,11,134.579,148.142,0.0,111.15,1573.811,-748.621,-950.0,0.097
2022-04-07,12,100.04,97.898,0.0,4.417,1717.335,-779.027,-950.0,9.417
2022-04-07,13,376.351,128.175,-0.004,262.62,900.847,-769.56,0.0,-145.727
2022-04-07,14,288.873,111.693,0.0,291.167,843.75,-951.234,0.0,-6.503
2022-04-07,15,74.271,137.611,-18.397,470.317,597.345,-970.634,0.0,-141.971
2022-04-07,16,40.819,84.0,0.0,1102.491,75.0,-1078.025,0.0,-142.647
2022-04-07,17,-210.473,72.917,-46.0,921.092,0.0,-1033.887,0.0,-124.595
2022-04-07,18,-322.822,27.575,-28.588,847.333,0.0,-1056.642,0.0,-112.5
2022-04-07,19,-100.043,123.7,-23.846,901.75,0.0,-1000.239,0.0,-101.408
2022-04-07,20,-25.582,77.025,-22.217,930.283,0.0,-892.665,0.0,-118.008
2022-04-07,21,-89.804,45.084,-8.591,884.125,0.0,-855.614,0.0,-154.808
2022-04-07,22,98.164,26.25,-0.763,973.221,0.0,-816.795,0.0,-83.749
2022-04-07,23,122.867,108.667,-42.597,982.907,0.0,-754.56,0.0,-171.55
2022-04-07,24,59.299,146.217,-8.342,803.596,0.0,-765.422,0.0,-116.75
2022-04-07,25,308.465,233.675,0.0,762.484,0.0,-605.06,0.0,-82.634
