SETT_DATE,SETT_PERIOD,Energy Imbalance (MWh),Frequency Control Offers (MWh),Frequency Control Bids (MWh),Positive Reserve (MWh),Constraint Offers (MWh),Constraint Bids (MWh),Negative Reserve (MWh),Other (MWh)
2018-04-02,42,-365.561,9.0,-119.227,112.5,0.0,0.0,-13.75,-354.084
2018-04-02,43,-255.755,7.0,-22.456,185.747,0.0,0.0,0.0,-426.046
2018-04-02,44,-105.816,15.5,-135.691,350.221,0.0,0.0,0.0,-335.846
2018-04-02,45,214.703,44.984,-91.667,510.042,0.0,0.0,0.0,-248.656
2018-04-02,46,56.527,46.933,-222.387,490.062,0.0,-61.972,0.0,-196.109
2018-04-02,47,40.026,40.0,-73.675,247.367,0.0,-136.075,0.0,-37.591
2018-04-02,48,-25.704,41.05,-56.5,69.655,0.0,-136.883,0.0,56.974
2018-04-03,1,-416.37,50.617,-129.2,0.0,0.0,-357.5,0.0,19.713
2018-04-03,2,-558.454,40.0,-112.391,0.0,0.0,-357.5,0.0,-128.563
2018-04-03,3,-336.596,70.0,-30.0,0.0,0.0,-345.417,0.0,-31.179
2018-04-03,4,64.891,228.104,-3.5,133.137,0.0,-345.0,0.0,52.15
2018-04-03,5,203.883,220.05,0.0,157.5,0.0,-345.0,0.0,171.333
2018-04-03,6,264.528,159.067,0.0,157.5,0.0,-348.875,0.0,296.836
2018-04-03,7,178.249,147.586,0.0,32.2,0.0,-375.083,0.0,373.546
2018-04-03,8,239.235,184.651,0.0,0.0,0.0,-372.5,0.0,427.084
2018-04-03,9,348.045,259.717,0.0,0.167,0.0,-372.5,0.0,460.661
2018-04-03,10,273.339,249.716,0.0,60.553,0.0,-375.417,0.0,338.487
2018-04-03,11,38.868,96.001,-36.256,248.224,0.0,-402.792,0.0,133.691
2018-04-03,12,-138.708,82.465,-150.221,354.481,0.0,-359.5,0.0,-65.933
2018-04-03,13,116.902,50.5,-124.731,286.8,0.0,0.0,0.0,-95.667
2018-04-03,14,-396.325,66.237,-273.977,16.217,0.0,0.0,0.0,-204.802
2018-04-03,15,-615.592,59.25,-345.533,10.0,0.0,0.0,0.0,-339.309
2018-04-03,16,-331.36,2.25,-167.494,0.0,0.0,0.0,0.0,-166.116
2018-04-03,17,-5.352,38.0,0.0,0.0,0.0,0.0,0.0,-43.352
2018-04-03,18,29.64,26.633,0.0,41.879,0.0,0.0,-30.0,-8.872
2018-04-03,19,133.755,32.967,0.0,96.855,0.0,0.0,0.0,3.933
2018-04-03,20,1.717,38.5,-18.533,72.833,0.0,0.0,0.0,-91.083
2018-04-03,21,-125.942,1.292,-8.4,12.133,0.0,0.0,0.0,-130.967
2018-04-03,22,-132.934,0.0,-24.475,0.0,0.0,0.0,0.0,-108.459
2018-04-03,23,184.55,12.0,-1.225,54.6,0.0,0.0,0.0,119.175
2018-04-03,24,3.879,8.0,-25.047,0.0,0.0,0.0,0.0,20.926
2018-04-03,25,316.678,0.0,-16.713,0.0,0.0,0.0,0.0,333.391
2018-04-03,26,14.598,8.0,-19.173,0.0,0.0,0.0,0.0,25.771
2018-04-03,27,-762.399,0.0,-192.606,0.0,0.0,0.0,0.0,-569.793
2018-04-03,28,-871.202,0.0,-328.273,0.0,0.0,0.0,0.0,-542.929
2018-04-03,29,-753.354,0.0,-309.533,0.0,0.0,0.0,0.0,-443.821
2018-04-03,30,-726.493,10.0,-214.861,0.0,0.0,0.0,0.0,-521.632
2018-04-03,31,-524.313,6.0,-163.808,0.0,0.0,0.0,0.0,-366.505
2018-04-03,32,-311.88,15.0,-72.621,0.0,0.0,0.0,0.0,-254.259
2018-04-03,33,-394.743,9.0,-74.15,29.117,0.0,0.0,0.0,-358.71
2018-04-03,34,-476.754,23.003,-181.203,117.033,0.0,0.0,0.0,-435.587
2018-04-03,35,-604.167,8.0,-326.591,158.35,0.0,0.0,0.0,-443.926
2018-04-03,36,-407.935,3.0,-355.941,165.3,0.0,0.0,0.0,-220.294
2018-04-03,37,-140.829,6.0,-240.22,220.8,0.0,0.0,0.0,-127.409
2018-04-03,38,-40.613,12.0,-107.529,165.75,0.0,0.0,0.0,-110.834
2018-04-03,39,-16.885,8.0,-74.575,221.15,0.0,0.0,0.0,-171.46
2018-04-03,40,111.755,16.5,-65.07,391.925,0.0,0.0,0.0,-231.6
2018-04-03,41,203.94,46.0,-58.969,295.167,0.0,0.0,0.0,-78.258
2018-04-03,42,14.653,0.0,-82.092,135.0,0.0,0.0,0.0,-38.255
2018-04-03,43,280.82,31.333,-84.648,298.967,0.0,0.0,0.0,35.168
2018-04-03,44,-146.256,0.0,-107.575,216.833,0.0,0.0,0.0,-255.514
2018-04-03,45,-16.534,9.639,-15.408,317.15,0.0,0.0,0.0,-327.915
2018-04-03,46,1.753,49.945,-129.239,255.0,0.0,0.0,0.0,-173.953
2018-04-03,47,90.816,0.0,-321.459,311.633,120.0,0.0,0.0,-19.358
2018-04-03,48,12.879,34.5,-269.392,118.617,120.0,0.0,0.0,9.154
2018-04-04,1,-43.811,15.333,-159.977,0.0,120.0,-50.0,0.0,30.833
2018-04-04,2,-168.322,0.136,-258.625,0.0,120.0,-50.0,0.0,20.167
2018-04-04,3,-230.48,0.0,-337.98,0.0,120.0,-50.0,0.0,37.5
2018-04-04,4,-37.087,0.0,-172.44,37.067,120.0,-50.0,0.0,28.286
2018-04-04,5,122.698,0.0,-128.017,0.0,120.0,-50.0,0.0,180.715
2018-04-04,6,30.591,0.0,-158.383,0.0,120.0,-50.0,0.0,118.974
2018-04-04,7,-257.001,0.0,-205.511,0.0,120.0,-50.0,0.0,-121.49
2018-04-04,8,-470.843,0.0,-376.326,0.0,120.0,-50.0,0.0,-164.517
2018-04-04,9,-829.211,0.0,-700.81,0.0,120.0,-50.0,0.0,-198.401
2018-04-04,10,-941.799,0.0,-727.603,0.0,120.0,-50.0,0.0,-284.196
2018-04-04,11,-689.511,0.0,-583.214,0.0,120.0,-50.0,0.0,-176.297
2018-04-04,12,-584.5,0.0,-496.642,0.0,120.0,-50.0,0.0,-157.858
2018-04-04,13,-272.332,71.183,-372.185,17.517,120.0,0.0,0.0,-108.847
2018-04-04,14,-346.623,0.0,-337.892,20.0,120.0,0.0,0.0,-148.731
2018-04-04,15,-387.875,0.0,-103.026,10.0,0.0,0.0,0.0,-294.849
2018-04-04,16,-204.577,0.0,-27.25,0.0,0.0,0.0,0.0,-177.327
2018-04-04,17,-148.923,10.0,-19.5,33.5,0.0,0.0,0.0,-172.923
2018-04-04,18,-39.765,7.0,0.0,0.0,0.0,0.0,0.0,-46.765
2018-04-04,19,13.399,13.0,-7.917,100.317,0.0,0.0,0.0,-92.001
2018-04-04,20,26.48,1.0,-28.967,183.7,0.0,0.0,0.0,-129.253
2018-04-04,21,-87.895,19.5,-47.75,37.05,0.0,0.0,0.0,-96.695
2018-04-04,22,-179.933,8.0,-61.667,6.0,0.0,0.0,0.0,-132.266
2018-04-04,23,-295.595,0.0,-38.958,0.0,0.0,0.0,0.0,-256.637
2018-04-04,24,-482.622,0.0,-44.792,0.0,0.0,0.0,0.0,-437.83
2018-04-04,25,-329.236,8.0,-18.542,28.0,0.0,0.0,0.0,-346.694
2018-04-04,26,-239.972,0.583,-1.0,1.017,0.0,0.0,0.0,-240.572
2018-04-04,27,24.476,21.583,-10.0,8.25,0.0,0.0,0.0,4.643
2018-04-04,28,-265.509,0.0,0.0,0.0,0.0,0.0,0.0,-265.509
2018-04-04,29,-510.587,0.0,-10.622,0.0,0.0,0.0,0.0,-499.965
2018-04-04,30,-754.287,0.0,-67.983,0.0,0.0,0.0,0.0,-686.304
2018-04-04,31,-1038.735,0.0,-127.666,0.0,0.0,0.0,0.0,-911.069
2018-04-04,32,-746.611,0.0,-120.895,0.0,0.0,0.0,0.0,-625.716
2018-04-04,33,-110.869,0.0,-23.343,27.6,0.0,0.0,0.0,-115.126
2018-04-04,34,-57.155,19.667,0.0,50.25,0.0,0.0,0.0,-127.072
2018-04-04,35,554.338,39.514,0.0,281.635,0.0,0.0,0.0,233.189
2018-04-04,36,479.602,58.605,0.0,346.25,0.0,0.0,0.0,74.747
2018-04-04,37,97.137,0.0,-20.392,317.5,0.0,0.0,0.0,-199.971
2018-04-04,38,65.038,14.25,-73.546,344.6,0.0,0.0,0.0,-220.266
2018-04-04,39,-68.585,24.75,-107.734,374.6,0.0,0.0,0.0,-360.201
2018-04-04,40,258.147,16.5,-26.742,317.5,0.0,0.0,0.0,-49.111
2018-04-04,41,293.337,17.5,0.0,325.663,0.0,0.0,0.0,-49.826
2018-04-04,42,182.714,17.0,-32.367,269.83,0.0,0.0,0.0,-71.749
2018-04-04,43,58.166,16.0,-8.181,166.576,0.0,0.0,0.0,-116.229
2018-04-04,44,-64.692,0.0,-69.365,142.233,0.0,0.0,0.0,-137.56
2018-04-04,45,-363.762,0.0,-108.44,41.667,0.0,0.0,0.0,-296.989
2018-04-04,46,-421.038,20.0,-206.449,53.1,0.0,0.0,0.0,-287.689
2018-04-04,47,-346.454,24.916,-57.812,15.75,92.667,-415.5,0.0,-6.475
2018-04-04,48,-258.94,77.741,-13.733,0.0,97.5,-415.5,0.0,-4.948
2018-04-05,1,-472.659,99.624,0.0,0.0,97.5,-490.5,-200.0,20.717
2018-04-05,2,-159.878,346.322,0.0,0.0,117.75,-490.5,-200.0,66.55
2018-04-05,3,309.238,660.904,0.0,0.0,143.984,-490.5,-200.0,194.85
2018-04-05,4,489.497,621.23,0.0,0.0,161.484,-490.5,-200.0,397.283
2018-04-05,5,372.491,509.482,0.0,0.0,98.766,-465.5,0.0,229.743
2018-04-05,6,202.76,402.49,0.0,0.0,97.5,-465.5,0.0,168.27
2018-04-05,7,139.894,300.958,0.0,0.0,97.5,-465.5,0.0,206.936
2018-04-05,8,327.716,372.999,0.0,30.217,97.5,-465.5,0.0,292.5
2018-04-05,9,320.253,237.817,0.0,94.175,112.0,-465.5,0.0,341.761
2018-04-05,10,149.213,131.242,0.0,151.743,116.75,-465.5,0.0,214.978
2018-04-05,11,269.99,138.916,0.0,357.999,97.5,-465.5,0.0,141.075
2018-04-05,12,570.15,170.178,0.0,596.4,97.5,-465.5,0.0,171.572
2018-04-05,13,605.809,65.016,-19.689,533.838,61.665,0.0,-13.583,-21.438
2018-04-05,14,-349.92,27.845,-207.8,133.28,0.0,0.0,0.0,-303.245
2018-04-05,15,-561.541,0.0,-63.836,0.0,0.0,0.0,0.0,-497.705
2018-04-05,16,-787.791,0.0,-131.426,0.0,0.0,0.0,0.0,-656.365
2018-04-05,17,-590.351,53.833,-120.475,67.35,0.0,-2.85,0.0,-588.209
2018-04-05,18,-520.156,10.0,-75.733,6.25,0.0,-20.0,0.0,-440.673
2018-04-05,19,-456.033,0.0,-60.35,0.0,0.0,-30.0,0.0,-365.683
2018-04-05,20,-540.05,0.0,-94.392,0.0,0.0,-35.0,0.0,-410.658
2018-04-05,21,-449.692,0.0,-96.5,0.0,0.0,-42.0,0.0,-311.192
2018-04-05,22,-527.094,0.0,-56.95,0.0,0.0,-49.5,0.0,-420.644
2018-04-05,23,-462.437,0.0,-44.0,0.0,0.0,-49.0,0.0,-369.437
2018-04-05,24,-311.471,0.0,-34.0,0.0,0.0,-55.0,0.0,-222.471
2018-04-05,25,-396.469,0.0,-34.0,0.0,0.0,-63.5,0.0,-298.969
2018-04-05,26,-447.009,0.0,-55.459,0.0,0.0,-63.5,0.0,-328.05
2018-04-05,27,-888.332,0.0,-89.833,0.0,0.0,-63.5,0.0,-734.999
2018-04-05,28,-809.215,6.0,-138.0,0.0,0.0,-63.5,0.0,-613.715
2018-04-05,29,-717.635,9.0,-195.748,0.0,0.0,-63.5,0.0,-467.387
2018-04-05,30,-552.222,0.0,-138.75,0.0,0.0,-63.5,0.0,-349.972
2018-04-05,31,-626.688,0.0,-220.467,0.0,0.0,-50.8,0.0,-355.421
2018-04-05,32,-623.753,0.0,-212.233,0.0,0.0,0.0,0.0,-411.52
2018-04-05,33,-922.934,0.0,-417.349,0.0,0.0,0.0,0.0,-505.585
2018-04-05,34,-807.049,18.0,-354.275,0.0,0.0,0.0,0.0,-470.774
2018-04-05,35,-576.065,14.25,-267.442,0.0,0.0,0.0,0.0,-322.873
2018-04-05,36,-385.316,8.25,-194.65,0.0,0.0,0.0,0.0,-198.916
2018-04-05,37,-136.829,0.0,-134.471,58.517,0.0,0.0,0.0,-60.875
2018-04-05,38,-89.156,0.0,-56.044,15.653,0.0,0.0,0.0,-48.765
2018-04-05,39,-373.416,0.0,-180.825,42.031,0.0,0.0,0.0,-234.622
2018-04-05,40,-390.144,0.0,-152.555,58.529,0.0,0.0,0.0,-296.118
2018-04-05,41,-312.195,6.75,-80.017,105.008,0.0,0.0,0.0,-343.936
2018-04-05,42,-198.74,32.25,-79.875,166.25,0.0,0.0,-26.875,-290.49
2018-04-05,43,-220.753,6.0,-149.108,203.417,0.0,0.0,0.0,-281.062
2018-04-05,44,-278.165,6.0,-55.258,120.498,0.0,0.0,0.0,-349.405
2018-04-05,45,-207.709,0.0,-94.15,293.958,0.0,0.0,0.0,-407.517
2018-04-05,46,-476.515,0.0,-165.887,430.756,0.0,0.0,0.0,-741.384
2018-04-05,47,-177.786,33.05,-315.092,375.334,97.5,0.0,0.0,-368.578
2018-04-05,48,-17.743,0.0,-442.299,302.322,347.5,0.0,-43.908,-181.358
2018-04-06,1,-211.7,0.017,-291.282,199.564,347.5,-242.5,0.0,-224.999
2018-04-06,2,-417.818,0.0,-515.347,111.556,347.5,-242.5,0.0,-119.027
2018-04-06,3,-375.472,0.0,-343.699,108.5,347.5,-242.5,0.0,-245.273
2018-04-06,4,-288.811,0.0,-316.407,108.5,347.5,-242.5,0.0,-185.904
2018-04-06,5,-122.375,0.0,-130.063,96.35,347.5,-242.5,0.0,-193.662
2018-04-06,6,28.208,0.0,-26.954,21.442,349.375,-242.5,0.0,-73.155
2018-04-06,7,168.566,20.75,-5.622,0.0,325.75,-317.5,-25.0,170.188
2018-04-06,8,23.517,2.0,-22.594,0.0,250.0,-317.5,-25.0,136.611
2018-04-06,9,-251.108,16.0,-85.125,250.0,0.0,-267.5,-125.0,-39.483
2018-04-06,10,-375.091,0.0,-174.0,259.909,0.0,-267.5,-125.0,-68.5
2018-04-06,11,-281.364,0.0,-234.735,346.93,0.0,-242.5,-125.0,-26.059
2018-04-06,12,-73.828,0.0,-174.733,516.366,0.0,-242.5,-125.0,-47.961
2018-04-06,13,-42.777,0.0,-226.122,254.842,0.0,0.0,0.0,-71.497
2018-04-06,14,-559.186,22.0,-526.052,18.017,0.0,0.0,0.0,-73.151
2018-04-06,15,-768.936,25.5,-180.95,41.25,0.0,0.0,0.0,-654.736
2018-04-06,16,-428.339,40.5,-185.445,57.5,0.0,0.0,0.0,-340.894
2018-04-06,17,31.376,84.5,-38.533,152.159,0.0,-9.425,0.0,-157.325
2018-04-06,18,230.034,58.417,-10.208,227.0,0.0,-3.5,0.0,-41.675
2018-04-06,19,335.259,14.442,-12.5,250.55,0.0,-3.392,0.0,86.159
2018-04-06,20,285.567,107.95,-12.492,94.7,0.0,-3.5,0.0,98.909
2018-04-06,21,130.04,94.047,-12.872,22.5,0.0,-7.533,0.0,33.898
2018-04-06,22,-162.567,6.5,-115.107,0.0,0.0,-11.0,0.0,-42.96
2018-04-06,23,-157.233,18.175,-87.74,32.5,0.0,-151.057,0.0,30.889
2018-04-06,24,-487.13,0.0,-61.108,0.0,0.0,-225.943,0.0,-200.079
2018-04-06,25,-393.61,0.0,0.0,0.0,0.0,-187.0,0.0,-206.61
2018-04-06,26,-628.189,0.0,0.0,0.0,0.0,-209.514,0.0,-418.675
2018-04-06,27,-738.867,0.0,0.0,0.0,0.0,-241.0,0.0,-497.867
2018-04-06,28,-785.747,0.0,-86.0,0.0,0.0,-241.0,0.0,-458.747
2018-04-06,29,-794.308,12.0,-105.467,0.0,0.0,-234.834,0.0,-466.007
2018-04-06,30,-460.239,15.03,-48.981,0.0,0.0,-138.5,0.0,-287.788
2018-04-06,31,-339.502,34.917,-50.5,0.0,0.0,-173.333,0.0,-150.586
2018-04-06,32,-49.033,24.583,-6.667,10.046,0.0,-176.5,0.0,99.505
2018-04-06,33,34.452,84.242,0.0,0.0,0.0,-175.167,0.0,125.377
2018-04-06,34,350.032,229.443,0.0,18.0,0.0,-165.25,0.0,267.839
2018-04-06,35,-297.348,4.478,-64.898,42.0,0.0,-146.625,0.0,-132.303
2018-04-06,36,-385.715,10.75,-186.563,77.533,0.0,-132.883,0.0,-154.552
2018-04-06,37,-171.173,6.75,-81.5,86.933,0.0,-129.5,0.0,-53.856
2018-04-06,38,-207.75,0.0,-86.583,68.417,0.0,-177.584,0.0,-12.0
2018-04-06,39,-177.848,7.5,-36.233,183.116,0.0,-332.231,0.0,0.0
2018-04-06,40,-194.277,50.258,-9.042,226.259,0.0,-402.252,-31.25,-28.25
2018-04-06,41,-234.345,10.5,-11.375,319.581,0.0,-340.866,0.0,-212.185
2018-04-06,42,-376.857,7.794,-7.136,32.918,0.0,-293.484,0.0,-116.949
2018-04-06,43,-430.355,27.092,-60.6,42.5,0.0,-333.292,0.0,-106.055
2018-04-06,44,-805.897,61.225,-93.383,36.25,0.0,-463.056,0.0,-346.933
2018-04-06,45,-853.07,0.0,-125.881,0.0,0.0,-357.9,0.0,-369.289
2018-04-06,46,-1029.947,45.25,-157.109,1.042,0.0,-429.733,0.0,-489.397
2018-04-06,47,-886.745,34.9,-216.625,50.134,0.0,-773.202,0.0,18.048
2018-04-06,48,-737.027,40.0,-111.721,109.958,0.0,-720.809,0.0,-54.455
2018-04-07,1,-708.524,40.0,-129.755,115.0,0.0,-814.088,0.0,80.319
2018-04-07,2,-506.98,53.75,0.0,115.0,0.0,-832.685,0.0,156.955
2018-04-07,3,-357.015,216.042,0.0,155.233,0.0,-832.882,0.0,104.592
2018-04-07,4,44.982,348.292,0.0,136.167,0.0,-710.041,0.0,270.564
2018-04-07,5,-45.462,215.0,-9.75,115.0,0.0,-608.458,0.0,242.746
2018-04-07,6,-89.803,171.274,-59.358,86.0,0.0,-485.391,0.0,197.672
2018-04-07,7,-253.506,70.809,-63.071,0.0,0.0,-282.1,0.0,20.856
2018-04-07,8,-374.9,40.0,-172.4,0.0,0.0,-242.5,0.0,0.0
2018-04-07,9,-282.556,76.667,-59.086,0.0,0.0,-242.5,0.0,-57.637
2018-04-07,10,56.565,104.584,-13.9,0.0,0.0,-173.625,0.0,139.506
2018-04-07,11,-24.877,96.32,-58.683,0.0,0.0,-50.0,0.0,-12.514
2018-04-07,12,24.18,45.05,-2.425,5.53,0.0,-50.0,0.0,26.025
2018-04-07,13,79.539,54.617,-87.009,70.772,0.0,0.0,0.0,41.159
2018-04-07,14,-217.512,6.0,-230.778,72.759,0.0,0.0,0.0,-65.493
2018-04-07,15,-483.867,42.0,-133.925,22.75,0.0,0.0,0.0,-414.692
2018-04-07,16,-481.038,0.0,-57.5,56.179,0.0,0.0,0.0,-479.717
2018-04-07,17,-96.633,19.833,-45.521,100.067,0.0,0.0,0.0,-171.012
2018-04-07,18,111.629,0.0,0.0,113.1,0.0,0.0,0.0,-1.471
2018-04-07,19,69.867,0.0,-4.45,94.25,0.0,0.0,0.0,-19.933
2018-04-07,20,84.25,0.0,0.0,84.25,0.0,0.0,0.0,0.0
2018-04-07,21,12.316,0.0,0.0,28.566,0.0,0.0,0.0,-16.25
2018-04-07,22,80.375,0.0,0.0,76.775,0.0,0.0,0.0,3.6
2018-04-07,23,42.7,0.0,-10.0,55.2,0.0,0.0,0.0,-2.5
2018-04-07,24,-70.659,0.0,0.0,6.65,0.0,0.0,0.0,-77.309
2018-04-07,25,-167.599,0.0,0.0,0.0,0.0,0.0,0.0,-167.599
2018-04-07,26,-509.507,0.0,0.0,0.0,0.0,0.0,0.0,-509.507
2018-04-07,27,-10.552,27.75,0.0,15.967,0.0,0.0,0.0,-54.269
