SETT_DATE,SETT_PERIOD,Energy Imbalance,Frequency Control,Positive Reserve,Negative Reserve,Constraints,Other
03/04/2018,35,-24559.389,706.163,5387.123,0,0,510.077
03/04/2018,36,-16851.795,709.817,5641.857,0,0,308.066
03/04/2018,37,-5848.628,667.744,8462.076,0,0,60.704
03/04/2018,38,-1687.47,687.658,5625.338,0,0,136.518
03/04/2018,39,-701.572,419.454,7734.668,0,0,1828.485
03/04/2018,40,7963.66,2723.304595,10471.81906,0,0,306.241345
03/04/2018,41,14579.671,3308.292826,6392.666492,0,0,272.9436826
03/04/2018,42,908.486,1700.985,3557.9568,0,0,552.4761995
03/04/2018,43,16846.393,1976.292926,5210.239607,0,0,369.7924672
03/04/2018,44,-6072.549,105.455,4561.864,0,0,495.696
03/04/2018,45,-682.195,492.513,6136.054,0,0,515.724
03/04/2018,46,101.236,4049.002739,3688.835261,0,0,0
03/04/2018,47,5244.625,6062.14,4761.408989,0,103.2060107,0
03/04/2018,48,743.763,7380.139848,2188.434509,0,45.65164434,140.2639988
04/04/2018,1,-1830.422,1149.91192,0,0,3890.92108,0
04/04/2018,2,-6704.265,784.3794116,0,0,3959.542781,0.406807091
04/04/2018,3,-9085.521,1244.721195,0,0,4021.780025,1.351780253
04/04/2018,4,-1565.813,1412.179356,2613.6,0,6414.983472,169.8831723
04/04/2018,5,7055.135,2597.382,0,0,2656.75,326.805
04/04/2018,6,1758.981,3254.738,0,0,2729.977175,352.9988249
04/04/2018,7,-10210.649,483.694426,0,0,3902.016454,79.70612011
04/04/2018,8,-18457.045,631.142,0,0,3937.75,38.275
04/04/2018,9,-31667.568,388.708,0,0,4008.45,204.782
04/04/2018,10,-35835.453,931.686,0,0,4018.25,209.839
04/04/2018,11,-26580.649,1015.524,0,0,3983.25,244.934
04/04/2018,12,-22585.08,688.879,0,0,3976.95,108.923
04/04/2018,13,-10751.668,6807.686,4810.744,0,0,66.257
04/04/2018,14,-13760.932,704.005,1166,0,2916,187.973
04/04/2018,15,-15410.275,123.547,582.7,0,0,390.712
04/04/2018,16,-8361.062,59.133,0,0,0,219.062
04/04/2018,17,-6232.427,586.0731687,1801.025,0,0,572.3518313
04/04/2018,18,-1715.461,349.02,0,0,0,786.631
04/04/2018,19,917.698,865.2914077,4080.742149,0,0,1.010443223
04/04/2018,20,1870.547,993.6391733,8183.65794,0,0,375.470887
04/04/2018,21,-3586.116,1730.177195,1702.46,0,0,2526.092805
04/04/2018,22,-7253.1,568.107301,316.14,0,0,510.750699
04/04/2018,23,-11817.889,-0.779,0,0,0,367.663
04/04/2018,24,-19049.091,-23.74,0,0,0,422.144
04/04/2018,25,-13034.454,419.678,1495.48,0,0,266.449
04/04/2018,26,-9541.287,10.39558513,52.62,0,0,214.1174149
04/04/2018,27,1419.608,1183.526762,411.5089382,0,0,4075.724299
04/04/2018,28,-10407.953,0,0,0,0,1560.794
04/04/2018,29,-19856.728,4.143,0,0,0,410.605
04/04/2018,30,-29243.708,35.496,0,0,0,699.643
04/04/2018,31,-40074.398,48.711,0,0,0,254.359
04/04/2018,32,-28946.106,47,0,0,0,224.653
04/04/2018,33,-4418.131,52.325,1425.54,0,0,173.06
04/04/2018,34,-2277.624,634.625,1408.183,0,0,1060.809
04/04/2018,35,33759.185,190.868,3348.728,0,0,-28.028
04/04/2018,36,30229.315,-131.7504799,3489.838611,0,0,54.98986843
04/04/2018,37,5893.302,472.446,7446.144,0,0,-2.00E-38
04/04/2018,38,3853.501,2184.565794,8747.088357,0,0,67.07784886
04/04/2018,39,-2739.971,1563.856,12546.88,0,0,484.94
04/04/2018,40,17515.273,1129.48204,2021.90896,0,0,1.00E-38
04/04/2018,41,19899.983,396.8947263,3035.397274,0,0,0
04/04/2018,42,12388.007,1455.055421,3713.823902,0,0,120.2156772
04/04/2018,43,3941.91,998.3464145,3665.865223,0,0,49.34336218
04/04/2018,44,-2570.213,95.54,4163.16,0,0,140.358
04/04/2018,45,-14117.605,1388.807,1257.927,0,0,255.14
04/04/2018,46,-16024.709,1598.85772,2864.664,0,0,1565.78228
04/04/2018,47,-13352.337,626.1,0,0,12753.085,26.31
04/04/2018,48,-9881.15,1941.109507,0,0,12861.34172,565.4987717
05/04/2018,1,-17630.181,2502.904,0,3209.421116,14042.53529,79.19259655
05/04/2018,2,-6035.393,8522.04,0,3528.390442,15535.24556,0
05/04/2018,3,17524.518,2075.185,0,6922,22111.112,609.315
05/04/2018,4,27940.489,2136.154,0,7004,22566.783,981.377
05/04/2018,5,21176.113,4482.471,0,0,20504.778,489.082
05/04/2018,6,11445.803,1085.547,0,0,20334.6,353.209
05/04/2018,7,7897.017,6878.844,0,0,20334.6,528.358
05/04/2018,8,18558.558,5592.094,0,0,21475.308,573.601
05/04/2018,9,18126.32,637.454,698,0,23249.061,684.289
05/04/2018,10,8423.075,317.552,0,0,22420.776,478.843
05/04/2018,11,15259.835,2222.092,473.996,0,24141.854,362.121
05/04/2018,12,32595.475,3659.372,-44.667,0,24370.672,357.845
05/04/2018,13,34670.45,3588.532357,9680.256346,0,761.774082,136.4932156
05/04/2018,14,-13783.349,849.925,3940.005,0,0,104.256
05/04/2018,15,-21973.1,154.4372699,0,0,0,511.4517301
05/04/2018,16,-30810.503,238.4120068,0,0,0,370.6299932
05/04/2018,17,-23377.899,3703.674,3490.465,0,8.807,602.767
05/04/2018,18,-20676.202,700.965,320.313,0,64.8,514.581
05/04/2018,19,-18104.511,140.607,0,0,95.7,302.979
05/04/2018,20,-21375.179,207.948,0,0,107.45,134.367
05/04/2018,21,-17798.81,215.855,0,0,128.94,105.898
05/04/2018,22,-20720.065,108.94,0,0,138.6,276.369
05/04/2018,23,-17803.829,47.96,0,0,97.51,132.009
05/04/2018,24,-11969.83,34.68,0,0,105.6,92.189
05/04/2018,25,-15224.409,33.66,0,0,120.015,82.211
05/04/2018,26,-17160.675,53.708,0,0,119.38,427.787
05/04/2018,27,-33889.867,52.243,0,0,104.14,133.5
05/04/2018,28,-30903.921,458.247,0,0,106.68,122.231
05/04/2018,29,-27377.775,626.868,0,0,104.14,95.383
05/04/2018,30,-21144.582,40.702,0,0,113.03,208.442
05/04/2018,31,-24083.621,69.934,0,0,97.536,213.919
05/04/2018,32,-23970.828,44.679,0,0,0,354.667
05/04/2018,33,-35671.399,63.074,0,0,0,428.45
05/04/2018,34,-31394.207,1286.288,0,0,0,406.449
05/04/2018,35,-22892.824,1220.677,0,0,0,689.94
05/04/2018,36,-15420.348,774.99,0,0,0,2249.733
05/04/2018,37,-5540.207,165.265,2955.694,0,0,190.289
05/04/2018,38,-3637.566,91.793,774.363,0,0,501.645
05/04/2018,39,-14981.45,191.177,1874.114,0,0,699.326
05/04/2018,40,-15644.775,159.933,2627.952,0,0,864.935
05/04/2018,41,-12562.727,483.443,4700.158,0,0,8021.638
05/04/2018,42,-8035.061,2331.077514,6615.7,1115.348004,0,2648.328483
05/04/2018,43,-8911.799,552.734,8157.723,0,0,301.661
05/04/2018,44,-11134.946,520.254,4566.255,0,0,492.642
05/04/2018,45,-8140.118,1204.628,8459.523,0,0,495.911
05/04/2018,46,-18422.07,316.5038237,9462.714,0,0,1892.509176
05/04/2018,47,-6889.206,2454.840765,11881.779,0,0,1189.578235
05/04/2018,48,-691.977,649.2,16130.982,0,217.819,1114.329
06/04/2018,1,-8150.452,835.768,7609.75,0,10735.724,1114.222
06/04/2018,2,-15751.739,1397.126,7896.55,0,8404.817,46.598
06/04/2018,3,-13960.05,856.821,10865.899,0,5469.171,338.382
06/04/2018,4,-10795.755,925.305,10778.341,0,5514.029,173.417
06/04/2018,5,-4668.605,193.716,9272.11,0,6566.088,267.981
06/04/2018,6,1606.445,534.945,534.218804,0,12826.54064,97.67255262
06/04/2018,7,8558.096,285.6904746,0,0,13406.51061,1570.098918
06/04/2018,8,1175.85,331.1495306,0,0,11933.31633,1609.067143
06/04/2018,9,-9167.954,366.455,5557.5,551.25,4091.675,473.497
06/04/2018,10,-13698.323,26.49,5555,552.5,4361.695,161.56
06/04/2018,11,-10300.736,59.554,5532.5,563.75,6558.885,15.896
06/04/2018,12,-2744.927,134.483,5390,635,11813.311,103.072
06/04/2018,13,-1647.344,3175.177,7200.669,0,0,2209.667
06/04/2018,14,-21064.537,3326.711,1065.631,0,0,236.184
06/04/2018,15,-29327.221,2626.198,4149.225,0,0,1047.233
06/04/2018,16,-16431.084,3009.275,5214.3,0,0,764.087
06/04/2018,17,1849.613,5344.428728,7326.31979,0,532.112,2947.319482
06/04/2018,18,13560.503,1791.657091,10731.44176,0,78.54,852.1071453
06/04/2018,19,19830.571,513.5206191,9770.028812,0,76.795,1772.104568
06/04/2018,20,17188.279,1753.139474,3419.580047,0,82.88,1504.202479
06/04/2018,21,7798.498,2158.53652,1090.360601,0,176.724,3176.127879
06/04/2018,22,-6318.978,1380.351943,0,0,114.5120635,2721.079994
06/04/2018,23,-6092.778,1564.656086,1925.625,0,999.1144434,183.5104707
06/04/2018,24,-18335.573,23.221,0,0,212.956,9.261
06/04/2018,25,-14870.586,0,0,0,195.13,32.817
06/04/2018,26,-23563.369,0,0,0,167.154,453.218
06/04/2018,27,-27530.185,0,0,0,138.39,1111.564
06/04/2018,28,-29025.494,58.48,0,0,61.27,752.95
06/04/2018,29,-29143.161,805.071,0,0,8.27,774.626
06/04/2018,30,-16881.567,579.907,0,0,-9.695,1451.492
06/04/2018,31,-12398.613,1768.264929,0,0,143.8279809,1140.90609
06/04/2018,32,-1802.453,697.6203142,0,0,2252.231245,495.4404405
06/04/2018,33,1894.86,1318.823386,0,0,3196.798,920.0546142
06/04/2018,34,17582.107,2017.311634,76.53096537,0,2635.27,3409.696401
06/04/2018,35,-11150.55,357.3396131,934.5,0,677.4514747,1675.153912
06/04/2018,36,-14402.597,609.964,1737.515,0,78.401,281.607
06/04/2018,37,-6629.53,485.318,1827.332,0,256.41,226.399
06/04/2018,38,-7761.54,43.803,0,0,2208.751,15.72
06/04/2018,39,-6651.516,487.744,6851.102,0,10851.297,34.109
06/04/2018,40,-7264.019,1437.57285,28133.242,1169.353348,14297.67942,1076.705384
06/04/2018,41,-8736.382,659.714,37014.918,0,12678.558,5591.12
06/04/2018,42,-14030.388,489.9947465,2737.221,0,6100.851369,3587.392885
06/04/2018,43,-16009.205,1922.125,2584,0,6265.941,578.611
06/04/2018,44,-29785.954,3636.698,0,0,35609.391,615.155
06/04/2018,45,-31418.571,78.361,0,0,32253.254,305.142
06/04/2018,46,-37490.071,3188.230371,0,0,40769.2034,1933.916228
06/04/2018,47,-32064.7,5233.157058,0,0,70874.7535,516.7234438
06/04/2018,48,-26157.089,1247.748913,0,0,75407.00435,149.5537379
07/04/2018,1,-25046.325,1122.121114,0,0,83629.1919,151.6339835
07/04/2018,2,-17830.489,1211.783,0,0,89077.246,0
07/04/2018,3,-12588.35,4327.54,0,0,89004.505,0
07/04/2018,4,2249.1,2280.759,0,0,78815.45,2683.527
07/04/2018,5,-1669.819,4514.403233,0,0,63180.97452,123.5762483
07/04/2018,6,-3289.484,4042.375535,0,0,44303.07333,605.1791384
07/04/2018,7,-9080.586,1620.235957,0,0,8286.565269,-351.8852261
07/04/2018,8,-13218.974,990.985,0,0,3922.55,0
07/04/2018,9,-10126.807,1747.811,0,0,4063.2,-51.449
07/04/2018,10,3224.205,513.1585578,0,0,6646.125,-1194.795558
07/04/2018,11,-927.663,2330.932236,0,0,976.6038425,343.0789216
07/04/2018,12,1401.472,64.59972861,0.326611081,0,2072.071,45.03666031
07/04/2018,13,4747.684,5338.673349,1454.051131,0,0,103.5345203
07/04/2018,14,-8278.507,1540.323127,2732.185,0,0,461.5138725
07/04/2018,15,-18159.527,3035.154,943.443,0,0,815.376
07/04/2018,16,-18664.275,723.5,2282.146,0,0,689.57
07/04/2018,17,-3865.32,1223.944967,5773.35,0,0,677.5990328
07/04/2018,18,6877.462,0,4326.50272,0,0,318.1202796
07/04/2018,19,5243.518,164.873,2790.657751,0,0,-130.6987506
07/04/2018,20,6442.598,0,1489.903,0,0,0
07/04/2018,21,886.752,0,2194.188,0,0,0
07/04/2018,22,6129.398,0,2401.394957,0,0,128.3980435
07/04/2018,23,3120.516,980.8,423.808,0,0,0
07/04/2018,24,-2728.851,0,261.877,0,0,9.032
07/04/2018,25,-6460.943,0,0,0,0,28.726
07/04/2018,26,-19539.593,0,0,0,0,53.595
07/04/2018,27,-406.252,1706.625,822.301,0,0,1021.69
07/04/2018,28,4617.864,1074.344091,1420.519783,0,0,1935.687127
07/04/2018,29,3366.738,73.43585911,1114.281635,0,0,478.7255056
07/04/2018,30,-9276.234,767.8998625,64.795,0,0,104.7131375
07/04/2018,31,-22004.494,1665.863,0,0,0,380.447
07/04/2018,32,-17510.402,711.881,0,0,0,106.561
07/04/2018,33,-7436.106,1105.142,0,0,0,56.752
07/04/2018,34,-1971.304,230.063,0,0,0,10.109
07/04/2018,35,3748.637,1380.185486,1204.034514,0,0,0
07/04/2018,36,6865.425,211.9640155,1932.884984,0,0,0
07/04/2018,37,2867.492,0,774.538,0,0,0.495
07/04/2018,38,-3610.037,512.2,3754.902,0,0,854.849
07/04/2018,39,-15858.342,0,1125.474,0,0,108.547
07/04/2018,40,-15490.977,546.79,578.088,0,0,1061.783
07/04/2018,41,-11693.038,21.703,0,5854.5,0,2066.718
07/04/2018,42,-11845.899,45.033,0,0,0,2811.693
07/04/2018,43,-12694.699,10.472,0,0,0,322.472
07/04/2018,44,-6561.282,2968.179,3206.318,0,0,80.489
07/04/2018,45,4718.553,1054.19635,3955.076337,0,0,2.580313167
07/04/2018,46,-254.143,2389.0804,3168.183,0,0,495.5215996
07/04/2018,47,14082.392,2527.994,2574.415,0,0,0
07/04/2018,48,-3166.856,234.538,4501.718,0,0,53.486
08/04/2018,1,-2310.04,591.3569485,2252.36,0,0,399.9830515
08/04/2018,2,-1196.503,906.8651597,3345.311,0,0,497.9278403
08/04/2018,3,-5139.847,664.193146,239.599,0,0,123.494854
08/04/2018,4,55.731,2218.6852,2457.783005,0,0,183.0997953
08/04/2018,5,-2557.462,630.7210085,0,0,0,31.6399915
08/04/2018,6,-2890.48,1030.644,0,0,0,11.875
08/04/2018,7,-1828.38,1555.706,627,0,0,105.692
08/04/2018,8,-5129.579,1090.896,0,0,0,20.91
08/04/2018,9,-8006.376,853.289,0,0,0,7.125
08/04/2018,10,-11848.094,175.603,0,0,0,6.49
08/04/2018,11,-11216.316,132.163,0,0,0,35.266
08/04/2018,12,-10107.681,131.11,0,0,0,29.453
08/04/2018,13,-8214.666,123.747,576.259,0,0,27.833
08/04/2018,14,-4607.992,154.172,4190.58,0,0,82.434
08/04/2018,15,-2789.031,355.222,4766.792,0,0,114.135
08/04/2018,16,-8114.952,1240.918,1609.65,0,0,140.707
08/04/2018,17,-3430.138,1719.02,1341.908,0,0,45.284
08/04/2018,18,6385.444,1648.350049,2604.2089,0,0,63.45505041
08/04/2018,19,2467.96,681.2630669,1761.679139,0,0,2.313794294
08/04/2018,20,937.365,1381.419676,967.0977846,0,0,74.12853956
08/04/2018,21,668.044,1342.279296,979.0059128,0,0,113.3367913
08/04/2018,22,-1665.287,642.931,701.35,0,0,399.446
08/04/2018,23,-2162.081,377.65,0,0,0,19.881
08/04/2018,24,1289.695,0,383.738,0,0,123.293
08/04/2018,25,4372.962,0,1454.886259,0,0,254.1147411
08/04/2018,26,2831.406,0,707.5886598,0,0,184.3513402
08/04/2018,27,2923.26,468.2689203,479.7513444,0,0,-6.432264722
08/04/2018,28,-2905.746,0,0,0,0,274.287
08/04/2018,29,7685.372,0,0,0,0,1052.218
08/04/2018,30,5593.844,0,0,0,0,2573.45
08/04/2018,31,-189.54,0,0,0,0,569.343
08/04/2018,32,-4028.91,686.813,17.514,0,0,121.151
08/04/2018,33,7718.893,602.67265,725.5493041,0,0,919.725046
08/04/2018,34,9915.378,566.25,2540.861,0,0,585.618
08/04/2018,35,17178.631,870.887,681.509,0,0,30.175
08/04/2018,36,9906.119,11.91006367,1937.357405,0,0,63.88253118
08/04/2018,37,7395.201,283.2864935,3192.575506,0,0,0
08/04/2018,38,2992.726,1684.713832,5887.223432,0,0,1060.096737
08/04/2018,39,-4700.949,509.8,0,0,11228.399,110.663
08/04/2018,40,-3002.631,0,5982.27,0,0,6191.999
08/04/2018,41,1799.936,774.4927869,12878.86421,0,0,0
08/04/2018,42,-819.222,0,5500.87,0,0,7229.092
08/04/2018,43,13136.234,341.6515571,4449.454989,0,0,78.30845398
08/04/2018,44,-1944.103,0,3428.527,0,0,575.729
08/04/2018,45,-11679.915,30.305,434.813,0,0,183.95
08/04/2018,46,-18399.874,150.927,955.751,0,90.073,307.647
08/04/2018,47,-2022.693,2015.486059,981.741,0,156.301426,331.2765146
08/04/2018,48,-447.038,1423.144888,1218.01,0,183.4835808,371.9905311
09/04/2018,1,-4865.661,691.66,0,0,113.96,59.774
09/04/2018,2,-4669.699,135.163,0,0,116.55,638.218
09/04/2018,3,-9773.013,161.9630484,0,0,148.5589338,491.3510177
09/04/2018,4,4273.461,750.4000798,8.239509202,0,1039.95,327.332411
09/04/2018,5,5362.902,54.46853902,0,0,566.273,465.501461
09/04/2018,6,-2118.261,192.8356687,0,0,126.3117761,259.4395552
09/04/2018,7,-6710.502,604.9301074,0,0,198.8859397,369.0359529
09/04/2018,8,-10602.72,36.67241478,0,0,59.36143164,113.2201536
09/04/2018,9,-5342.681,1037.81065,0,0,232.0339575,342.5633923
09/04/2018,10,-883.551,364.4056164,0,0,2912.382309,371.1580743
09/04/2018,11,-7343.251,234.2535335,0,0,185.798553,796.1029136
09/04/2018,12,-1625.526,478.2391761,0,0,438.3771239,918.3116999
09/04/2018,13,9661.101,1343.815876,0,0,528.54,3506.145124
09/04/2018,14,-14710.563,913.8183043,474.841,0,132.0209633,563.4277323
09/04/2018,15,-10865.2,1768.418,1150,0,537.54,448.823
09/04/2018,16,-685.597,2069.945,3762.918,0,456.1554807,1686.318519
09/04/2018,17,18737.644,1026.678635,7431.813592,0,259.931,461.8537733
09/04/2018,18,13161.001,117.333,3175.276,0,257.795,38.123
09/04/2018,19,5668.338,290.01,241.06,0,15004.524,456.052
09/04/2018,20,-5362.513,0,163.3,0,14317.90286,1419.569136
09/04/2018,21,-1859.117,555.48,808.66,0,15456.23044,200.9265583
09/04/2018,22,5227.34,0,406.9048981,739.925,4440.849,276.8021019
09/04/2018,23,24645.746,210.989865,3082.928874,0,1295.655,1171.894261
09/04/2018,24,26010.158,303.335,3167.834,0,1318.828,596.324
09/04/2018,25,30092.777,764.996,3243.438,0,1180.695,652.064
