SETT_DATE,SETT_PERIOD,Energy Imbalance,Frequency Control,Positive Reserve,Constraints,Negative Reserve,Other
2021-04-01,34,5781.077,7126.545387153185,4009.3981262580937,12883.002,0.0,648.1584865887207
2021-04-01,35,9753.048,8534.452824445048,7506.533922254534,11212.996,0.0,1391.8242533004163
2021-04-01,36,13245.242,8217.083647437345,10428.075352562655,10115.335,0.0,0.0
2021-04-01,37,18491.046,7534.9959396192135,13484.201232592863,8276.07,0.0,0.032827787923842694
2021-04-01,38,20335.382,6598.588,11880.35133828343,9166.126,0.0,0.03566171657027005
2021-04-01,39,7931.981,4897.735,7810.828235262973,14447.169,0.0,3037.3697647370273
2021-04-01,40,617.85,3317.4545522967437,8141.767447703256,15075.85,0.0,0.0
2021-04-01,41,17526.047,6762.360524207378,5920.641470559782,14530.292,0.0,93.79100523283937
2021-04-01,42,12086.061,5518.978859835404,11022.129780528368,13384.78,0.0,33.81335963622657
2021-04-01,43,8593.662,5285.011852586968,5748.044147413032,29983.12,0.0,0.0
2021-04-01,44,5617.044,4845.745,6505.522,29573.811,0.0,603.907
2021-04-01,45,-2920.823,1661.473,2352.83,40125.187,0.0,257.85
2021-04-01,46,-847.754,2185.026,304.702,41252.852,0.0,1216.823
2021-04-01,47,8458.991,3108.2839881349655,2769.081982888141,48814.14641932454,0.0,1052.21060965235
2021-04-01,48,520.9,2226.177316830473,2918.5413442397835,48591.32345120716,0.0,259.48688772258924
2021-04-02,1,-2196.903,1549.2185849639486,4234.859,50534.04887180305,0.0,1110.4695432330045
2021-04-02,2,-6082.88,1065.318,1259.134,49780.347,0.0,4150.662
2021-04-02,3,-9365.574,1845.517,51.027,50770.4,0.0,5767.378
2021-04-02,4,-2562.388,4106.171876078737,838.073,53510.089551740515,0.0,1488.2085721807491
2021-04-02,5,-4776.506,3732.299,2471.763,54018.408,0.0,169.331
2021-04-02,6,-7538.87,2222.883,1021.715,52563.497,0.0,334.576
2021-04-02,7,-5097.458,1677.438,2087.094,52550.58,0.0,797.86
2021-04-02,8,-7062.51,2866.119,805.271,52419.55,0.0,1083.116
2021-04-02,9,-9351.936,1158.02,0.0,51121.037,0.0,109.796
2021-04-02,10,-9462.556,932.495,0.0,53768.488,0.0,117.868
2021-04-02,11,-5762.692,2033.042,575.163,51556.111,271.245,84.847
2021-04-02,12,-4639.888,3029.5750331585314,5404.247,48399.30164965822,9.079660905325094,376.49565627792293
2021-04-02,13,244.95,3299.995640974072,910.5839699680711,45016.83990622566,0.0,851.3574828322002
2021-04-02,14,890.9,3837.83,539.507,45395.295,0.0,2445.002
2021-04-02,15,9701.611,1881.3186816944449,1154.7878471873407,38268.90418159244,224.294,2237.124289525768
2021-04-02,16,9607.359,3141.994,2313.8965664471025,39285.91682739636,300.834,0.04560615653711346
2021-04-02,17,15128.629,936.3262729612923,2230.965550670838,30453.38617636787,0.0,-1e-38
2021-04-02,18,36470.986,4685.407,2846.415,27508.358,0.0,486.62
2021-04-02,19,34711.684,4636.344,2734.717,27582.23,0.0,1676.466
2021-04-02,20,42135.401,5680.4366008429315,3090.6237437779314,27560.045,0.0,2513.4056553791374
2021-04-02,21,51824.733,4621.015,3228.302,28030.411,0.0,2287.559
2021-04-02,22,30412.736,4353.339,6311.645958065143,25958.096,170.201,1269.958041934857
2021-04-02,23,5073.696,1058.059,9363.423587088831,26077.136,223.493,4059.0134129111684
2021-04-02,24,-6519.878,1574.519,0.0,31883.765,0.0,1250.602
2021-04-02,25,-12971.797,524.13,0.0,26631.482,0.0,185.959
2021-04-02,26,-12225.253,1593.499,1558.2,29488.574,0.0,163.8
2021-04-02,27,-9837.041,616.9415323216956,1031.543,28974.788882656434,236.12191796569167,1281.9046670561788
2021-04-02,28,-14129.729,532.4540000000001,0.0,28236.581,0.0,488.886
2021-04-02,29,-19864.426,1824.493,0.0,29098.095,0.0,374.151
2021-04-02,30,-17515.691,2811.593,0.0,29226.308,0.0,671.184
2021-04-02,31,-21595.629,4471.379,0.0,31371.336,0.0,658.018
2021-04-02,32,-21963.739,3673.485,0.0,33762.241,0.0,-503.141
2021-04-02,33,-12832.435,3119.5943108349306,0.0,26436.368464145315,0.0,20.06822501975585
2021-04-02,34,5041.309,1486.9372962387517,379.5318703277258,30633.139,331.433,1248.9928334335223
2021-04-02,35,-3035.818,6327.033458237871,5366.342,16816.195037829333,9.609654210418476,1230.171849722376
2021-04-02,36,624.974,7590.423726573203,14223.098188487533,21526.761,0.0,790.1560849392639
2021-04-02,37,-2615.857,3305.714497775119,10852.105,28273.89274579641,0.0,27.281756428473496
2021-04-02,38,11478.193,3130.329,8203.633,28500.496,0.0,1129.044
2021-04-02,39,23879.863,5186.246,10124.217,27686.878,0.0,1418.551
2021-04-02,40,28705.326,5289.7519999999995,9814.656,27143.181,0.0,862.111
2021-04-02,41,33446.066,5786.166,8907.274,25826.998,0.0,486.467
2021-04-02,42,33885.773,5387.68,11796.941,22279.167,0.0,346.027
2021-04-02,43,15711.318,4504.610896843916,14994.319470497083,28014.173,0.0,3644.463632659002
2021-04-02,44,-1214.215,2508.9915756385176,16412.736,25898.75399190213,0.0,1524.909432459352
2021-04-02,45,-3138.542,2046.866,2968.455,40584.687,163.212,116.512
2021-04-02,46,-6406.593,889.395,0.0,38534.948,40.283,13.326
2021-04-02,47,1672.256,5003.362846378891,5589.267852474513,51090.500301146596,87.676,0.0
2021-04-02,48,10441.729,7395.333,4858.605728064199,49525.1082719358,0.0,0.0
2021-04-03,1,-1439.254,3041.703,13482.04,58572.211,0.0,0.152
2021-04-03,2,-6032.1,1528.188,16851.16,48799.38,0.0,967.355
2021-04-03,3,-8029.412,867.915,10611.81,55751.298,0.0,198.07
2021-04-03,4,-6260.511,4602.573,20084.005,48589.108,0.0,2414.277
2021-04-03,5,-6903.346,3228.592,20004.921,45838.443,0.0,1293.75
2021-04-03,6,-6485.224,2539.4759999999997,16806.385,46098.209,0.0,0.0
2021-04-03,7,-6398.662,2013.03,27169.0,32507.694,0.0,3694.2
2021-04-03,8,-6131.944,1832.483,27038.35,32550.743,0.0,4059.56
2021-04-03,9,-5493.561,1628.528,26637.69,35455.232,0.0,4683.605
2021-04-03,10,-4702.462,1038.174,26461.563,32847.375,0.0,5879.062
2021-04-03,11,-7106.989,2839.921,22295.295,41261.364,0.0,10584.204
2021-04-03,12,-6957.728,3039.268,28740.713,35130.196,0.0,12260.062
2021-04-03,13,-6411.625,207.293,10214.443,52923.223,0.0,5780.214
2021-04-03,14,-7864.771,-5.036,2116.31,48933.373,0.0,1134.394
2021-04-03,15,-6858.189,956.508,0.0,40915.92,0.0,378.38
2021-04-03,16,-4108.795,1776.269,0.0,41480.987,0.0,49.454
2021-04-03,17,-4238.042,3505.491,707.645,30412.29110598919,0.0,3.835894010810295
2021-04-03,18,9422.258,3078.0950000000003,930.858,35874.373,0.0,1136.212
2021-04-03,19,5341.155,6226.316280461555,2373.814168123821,32776.447,0.0,1099.3765514146232
2021-04-03,20,-3715.625,2912.111700256881,5997.697,32700.23629974312,0.0,0.0
2021-04-03,21,1331.55,6027.504,2150.5,26669.335,0.0,808.737
2021-04-03,22,-1210.035,4523.19147832398,1719.58,34517.981655277355,0.0,1205.169866398663
2021-04-03,23,-972.725,5510.904396532591,741.975,34730.77591683484,0.0,199.95468663256722
2021-04-03,24,-2263.668,4463.99513041113,697.207,30268.467132885475,0.0,569.9317367033963
2021-04-03,25,-2813.981,6537.312355056909,2324.563,34260.5346543325,0.0,59.686990610594826
2021-04-03,26,-858.552,7963.49535970006,4436.166,33676.276439119574,0.0,121.15220118036787
2021-04-03,27,24053.225,2378.707,533.963,28693.614,0.0,3166.716
2021-04-03,28,11319.238,1461.93,98.875,28847.699,0.0,1434.659
2021-04-03,29,7124.517,1047.401,0.0,28726.218,0.0,1586.266
2021-04-03,30,-245.702,7023.516,0.0,23019.844,488.187,544.958
2021-04-03,31,-12607.52,284.819,0.0,22482.325,0.0,498.271
2021-04-03,32,-14397.769,40.16800000000012,0.0,22038.043,0.0,570.334
2021-04-03,33,-11433.88,2227.3779999999997,0.0,18405.895,0.0,748.903
2021-04-03,34,-8438.987,828.206,0.0,16925.63,0.0,-13.135
2021-04-03,35,-7144.775,622.45,0.0,14978.444,0.0,212.863
2021-04-03,36,-2866.999,6239.727999999999,43.846,15708.241,0.0,217.67
2021-04-03,37,1529.929,5716.109144668233,1075.7015292268784,10179.508,0.0,189.16732610488756
2021-04-03,38,3804.975,7629.231096423016,4040.122903576983,7486.065,0.0,0.0
2021-04-03,39,-341.731,7934.8428692362,4979.39,6730.650564521743,24.20436100752762,172.2242052345296
2021-04-03,40,9455.628,12207.164859011438,9029.246881882369,7326.241,654.15,1372.574259106193
2021-04-03,41,26909.696,15126.513,9461.981701125873,7642.097,4.149,1828.953298874127
2021-04-03,42,35693.264,16098.274330600867,15782.720016939089,0.0,0.0,2342.158652460044
2021-04-03,43,28585.357,15175.074,16259.445507236196,0.0,0.0,1002.7694927638045
2021-04-03,44,17851.798,13844.528,13714.118444403395,0.0,0.0,2696.7565555966044
2021-04-03,45,9579.727,9688.53273983261,11276.423315363916,15620.205,0.0,750.656944803475
2021-04-03,46,3825.215,10115.25162031497,8596.271006530542,16646.776,0.0,870.2173731544891
2021-04-03,47,4531.865,7985.842632738815,2126.687932406288,31680.779315961307,0.0,67.86611889359129
2021-04-03,48,26402.45,9126.266813995138,971.2541598249244,40079.15210979639,0.0,308.32791638354865
2021-04-04,1,15445.094,7749.88,3497.518,50407.161,0.0,399.933
2021-04-04,2,7718.666,7474.33,1391.281,52589.688,0.0,1022.122
2021-04-04,3,3673.58,8460.277,1021.68,52105.773,0.0,522.0
2021-04-04,4,16672.459,7778.405,1389.875,51733.595,0.0,325.0
2021-04-04,5,15136.156,5640.555,1748.023,47387.935,0.0,339.5
2021-04-04,6,20238.959,3291.035,1668.681,46934.79,0.0,350.209
2021-04-04,7,43036.409,381.112,4462.524,61305.891,0.0,118.398
2021-04-04,8,38555.013,0.0,3916.289041608906,66272.9296839569,0.0,94.89227443419928
2021-04-04,9,27891.389,0.0,3911.505726184279,66941.21552993232,0.0,26.506743883394066
2021-04-04,10,28842.634,211.66372830767358,6051.659278391529,68523.52997046315,0.0,92.51902283765055
2021-04-04,11,33460.051,44.660692534849886,3259.0857295463907,67988.71388758859,0.0,75.92569033016777
2021-04-04,12,26510.132,22.725957444889115,5227.001851300683,69749.91919125443,0.0,0.0
2021-04-04,13,30322.082,134.03869773843903,4838.211208291569,68874.70037188356,0.0,102.12472208642973
2021-04-04,14,30947.018,312.08777311520635,1745.9697504253356,69737.4221200838,0.0,105.27835637566285
2021-04-04,15,43920.063,2430.021,1163.673,68791.307,0.0,238.337
2021-04-04,16,39429.745,272.159,1440.728,85702.08,0.0,274.136
2021-04-04,17,46697.231,161.99988320947043,3079.8542581068773,91412.3887150027,0.0,100.71414368095408
2021-04-04,18,46180.606,17.049936943114627,4282.1250259440885,91254.615,0.0,118.51103711279674
2021-04-04,19,44990.813,219.105264568951,3198.186946080184,94087.874,0.0,0.04278935086500204
2021-04-04,20,30537.719,1758.107,3770.3970889183024,96737.921,83.998,747.2069110816975
2021-04-04,21,3796.8,1604.9872296356573,3512.3569355180844,112520.163,73.5,134.84483484625855
2021-04-04,22,-6937.505,708.823,888.66,109933.959,89.67,752.136
2021-04-04,23,-2898.361,1620.52,4748.092,123591.116,225.968,972.455
2021-04-04,24,388.62,559.8287054953539,3711.2887924596107,131860.68620289525,0.0,5.230299149784822
2021-04-04,25,-812.227,4852.965,7118.644,133170.79742655583,8.114414242124102,0.6311592020345892
2021-04-04,26,-5089.753,101.706,12044.456,116704.933,0.0,0.0
2021-04-04,27,-2544.841,11174.274,9152.134,123774.915,0.0,0.0
2021-04-04,28,2785.433,5733.753,28729.4,78273.64906788224,0.023932117751683746,0.0
2021-04-04,29,7872.22,6667.411999999999,24112.66,80179.077,0.0,0.0
2021-04-04,30,29238.172,-1610.238,18111.775,61780.178,0.0,498.041
2021-04-04,31,53234.16,-348.83,0.0,65682.565,0.0,520.372
2021-04-04,32,44527.646,-675.762,19465.175,55804.732,0.0,-99.78
2021-04-04,33,37954.131,7358.855040766796,20000.198,49820.9070943238,7.981876627476765,11.989988281930092
2021-04-04,34,11811.329,13672.571,42298.499,77890.83853456606,685.5337114981323,18.09075393581034
2021-04-04,35,10751.933,1719.153,54416.282,62815.51340751234,173.97007159733778,1678.9185208903177
2021-04-04,36,-8278.701,1557.067,4116.696,171365.645352743,10173.08359426746,3.3220529895275606
2021-04-04,37,14018.462,372.6355121764887,7263.477769665174,161770.81586342125,0.0,1568.2508547370915
2021-04-04,38,10191.926,0.0,15472.89040010711,173167.72522523947,351.536,4156.782374653412
2021-04-04,39,-1343.325,2310.4006685668514,65455.08,130615.47340199261,246.356340108647,2330.619589331891
2021-04-04,40,-1331.501,2745.3442988546285,68239.499,130343.35358291613,141.5816048796225,6598.549513349619
2021-04-04,41,-7502.062,993.0648505419784,14659.054,193304.895379143,8752.669547326905,7243.525222988106
2021-04-04,42,-1695.482,0.0,61918.84,135866.42858601428,41.418766072253874,108.8436479134544
2021-04-04,43,-3257.139,2896.627,50230.285,136103.104,0.0,1195.375
2021-04-04,44,9294.606,618.744,57830.919,91649.871,0.0,3605.595
2021-04-04,45,1241.082,1338.025718771853,13522.947527901193,163055.74594850326,15008.0,210.04280482368574
2021-04-04,46,2228.535,0.0,33748.539,104977.755,-2245.5,5570.105
2021-04-04,47,-4359.079,7416.042788447539,57610.46,116120.35809269718,3936.084957229507,7173.352161625784
2021-04-04,48,734.011,9223.634227007366,54316.693,107803.91611737554,-3972.9761312953606,12999.526786912453
2021-04-05,1,-1544.998,4629.835,25271.695,160061.80073071807,-57.87373071808109,0.0
2021-04-05,2,-1550.37,9544.483,18379.07,168370.2595716437,513.6494283563162,0.0
2021-04-05,3,-1912.9,13283.814,19072.29,176071.6399929133,2721.3225241757177,789.3214829109872
2021-04-05,4,8996.047,2923.205,0.0,216242.814,0.0,1420.75
2021-04-05,5,7917.081,3305.866,0.0,201857.943,12189.375,1689.64
2021-04-05,6,8483.041,2520.447,5347.68,193939.04,12225.0,2041.724
2021-04-05,7,8790.675,1209.8825694358252,6128.663348425325,157218.64167808203,12487.5,1500.790404056819
2021-04-05,8,-648.655,854.144,0.0,164457.28210747865,9179.485456352388,616.2904361689534
2021-04-05,9,16375.612,817.752,0.0,169196.921,0.0,471.2
2021-04-05,10,5912.915,1564.5846845335152,0.0,175509.75200281062,0.0,757.8933126558692
2021-04-05,11,-1058.074,2193.821205611244,16666.26,158308.9745852697,1594.950281419857,7836.965927699219
2021-04-05,12,13550.725,2169.594273179382,5715.516440260137,159768.69176272405,0.0,1484.2235238364217
2021-04-05,13,27679.935,1168.1654622906224,0.0,126935.93823166385,11752.625,882.3603060455226
2021-04-05,14,28126.383,1375.785890099771,7596.271277327268,102232.06009430118,11759.75,1346.155738271781
2021-04-05,15,5180.887,7498.844,13223.935,118860.361,22074.248,2123.548
2021-04-05,16,29529.03,3309.6189999999997,9984.669,86118.273,67718.251,576.404
2021-04-05,17,38751.048,119.599,4438.888,81714.554,23645.0,373.739
2021-04-05,18,53641.417,553.8753260504202,4747.515852100841,73962.70731932773,34556.75,65.3425025210084
2021-04-05,19,31013.275,583.2261511207131,3831.230277393497,101250.46495691416,0.0,198.68761457162503
2021-04-05,20,22366.646,203.103,2179.389,108643.903,1515.481,346.965
2021-04-05,21,14729.464,0.0,2423.167,121547.819,1.013,363.09
2021-04-05,22,-1050.416,0.0,11514.81,122426.595,0.0,0.0
2021-04-05,23,-1177.745,867.59,13075.562,128256.15049376844,0.0,2028.122506231566
2021-04-05,24,-455.89,742.59,10409.747,121844.5022501241,0.0,-154.4402501241046
2021-04-05,25,669.96,1235.4959757493323,4159.141146588955,133141.3747159338,0.0,89.76916172789679
2021-04-05,26,-1149.405,1328.202,0.0,128907.255,0.0,2988.596
2021-04-05,27,-826.978,2529.983173723713,7387.185,119807.36366840969,0.0,875.7541578665974
2021-04-05,28,14784.458,892.3690399588968,0.0,115755.15072903558,0.0,6945.645231005519
2021-04-05,29,21460.561,7610.235000000001,0.0,110048.406,0.0,171.819
2021-04-05,30,24427.39,2290.732,0.0,107844.094,-43.883,768.012
2021-04-05,31,28200.272,2740.922,0.0,112086.538,-612.169,4260.509
2021-04-05,32,9370.67,5358.155,161.892,107106.33,-272.526,4459.703
2021-04-05,33,1011.746,9999.404,15663.549,87198.287,0.777,11164.652
2021-04-05,34,-4265.012,7576.097,10184.826,90581.061,0.0,7778.986
2021-04-05,35,-4547.804,408.08105034722854,3844.792,73406.3864082094,0.0,1643.9155414433749
2021-04-05,36,15898.061,1966.0253614639255,4289.387977838399,84341.76654430026,0.0,412.5491163974155
2021-04-05,37,17639.712,188.69751782612084,9658.040308168649,63354.66399960732,0.0,250.55117439791186
2021-04-05,38,35751.638,-4.191542737019812,6683.332453699871,52853.73808903715,0.0,0.0
2021-04-05,39,37420.841,310.584,4329.986,60146.158,0.0,0.0
2021-04-05,40,37002.879,201.83716622384887,4782.238833776151,51534.709,0.0,0.0
2021-04-05,41,33593.139,718.8924925556032,3752.7903736903377,69999.044,0.0,1039.4091337540592
2021-04-05,42,51384.789,1705.5387066382063,4218.870396021222,56435.451,0.0,0.6358973405709009
2021-04-05,43,48948.323,1013.4458295983568,6696.249301037385,66801.638,0.0,470.5498693642586
2021-04-05,44,32106.891,100.24,5477.852,69564.197,0.0,128.172
2021-04-05,45,25453.791,1804.989,10002.919649599953,80050.139,54.86,1540.7823504000473
2021-04-05,46,18183.293,903.347,5955.339469342944,76076.87700807153,927.667,429.25752258551984
2021-04-05,47,22166.294,1622.2017260791126,9214.556344251547,76716.37322608585,2257.056,1774.6907035834936
2021-04-05,48,1277.299,3633.384,2805.358,81668.022,2049.898,2027.713
2021-04-06,1,4994.7,2741.956884732432,1327.3770847932103,88434.54140828317,463.149,4369.78562219119
2021-04-06,2,-1410.563,3796.5,0.0,75781.02371539224,1816.3302984131024,1322.0989861946664
2021-04-06,3,-2146.254,7239.661,3782.225,64971.27637150379,-5348.098371503784,0.0
2021-04-06,4,-1913.628,12761.184,5439.265,74178.63943531913,-3259.833435319125,0.0
2021-04-06,5,-1662.17,9325.214,5352.13,77959.69422472206,2151.5415433195185,569.9612319584238
2021-04-06,6,-1822.957,6819.125,3806.032,77355.79386540902,2456.99513459097,0.0
2021-04-06,7,-1700.2,6958.73,444.747,79935.04819418231,3048.913805817686,0.0
2021-04-06,8,-1759.693,6908.47,0.0,80531.98786092136,3309.1020347414,317.44810433723035
2021-04-06,9,-1223.799,12554.134,718.399,79732.76212389953,2940.8160715123636,2139.5668045880975
2021-04-06,10,-1003.388,9754.985,19.52,81931.15263627892,3549.6943637210816,0.0
2021-04-06,11,3824.694,4229.898999999999,0.0,73376.835,0.0,1762.262
2021-04-06,12,6121.496,3487.803,10204.054,56508.19,0.0,1315.375
2021-04-06,13,7990.808,3909.152,7081.52,45581.445,0.0,32.621
2021-04-06,14,31779.131,2715.6057510277487,3949.072634149678,49764.16172290316,0.0,657.2978919194119
2021-04-06,15,24039.098,748.4807925362267,7890.108179184134,32005.070519831123,0.0,647.6675084485179
2021-04-06,16,36082.505,5496.4036954358935,4293.2722001455595,28266.033523393162,0.0,9.322581025384848
2021-04-06,17,62528.485,6959.313462849491,3505.847777609373,14922.643,357.631,196.19775954113567
2021-04-06,18,34234.932,7503.093380880161,9190.299173281817,19198.257,438.75,1740.5284458380227
2021-04-06,19,25035.448,10907.064422745638,5712.815551223903,18164.155,1379.979,2161.04402603046
2021-04-06,20,425.88,9524.846,9310.29954885197,19883.058,3459.644,161.3884511480298
2021-04-06,21,23719.762,1604.1411108480324,5841.081016547526,28314.658,0.0,35.57287260444163
2021-04-06,22,6245.713,1978.1411487552082,13265.033065941256,36799.029,0.0,104.66278530353638
2021-04-06,23,26694.457,7696.205528951654,5986.054357521841,40508.927,0.0,492.37211352650564
2021-04-06,24,25366.853,6977.452784277541,3391.0902450510202,38756.13140567698,0.0,70.75756499446378
2021-04-06,25,6215.408,10618.685171233228,7391.5417279599515,41639.49235397505,0.0,2537.289746831765
2021-04-06,26,13930.259,8899.331,2732.316,45028.315,0.0,166.386
2021-04-06,27,32835.821,5688.239,538.506,48754.143,0.0,1217.775
2021-04-06,28,28475.607,2538.0515508368185,5242.1716295674205,56304.37817084401,0.0,529.0976487517552
2021-04-06,29,23750.734,3111.213,1718.897,65165.07,0.0,120.995
2021-04-06,30,24958.924,1815.906,1304.876,65932.221,0.0,122.489
2021-04-06,31,-1258.264,4695.83,345.466,60617.186,109.942,695.95
2021-04-06,32,-1486.51,3159.662,3906.54,49990.64,35.495,2037.138
2021-04-06,33,11471.953,4492.1985201672405,7805.054479832759,34045.456,0.0,0.0
2021-04-06,34,2647.08,2913.099601002663,10208.700398997336,30211.389,0.0,0.0
2021-04-06,35,-3306.087,1852.935,3830.948,29485.911,0.0,1759.708
2021-04-06,36,-1152.89,8258.10217381084,1734.715,32156.887260959116,0.0,271.18956523004596
2021-04-06,37,21437.114,10059.41,2575.179,37971.829,0.0,2306.35
2021-04-06,38,23937.207,5895.975775742395,11550.502996353867,34850.7,0.0,3297.7672279037374
2021-04-06,39,25741.601,5466.784,9448.897,37311.013,0.0,1823.573
2021-04-06,40,31053.312,2955.468,10084.028,44234.084,0.0,1845.354
2021-04-06,41,15169.415,3899.891,9502.198,43490.192,0.0,921.126
2021-04-06,42,24988.464,4505.8,5308.58,38064.198,0.0,199.565
2021-04-06,43,50275.621,3883.5076944999482,4373.588323007853,36460.93,0.0,2507.4719824921985
2021-04-06,44,29815.369,5672.3113209229605,4294.90423630293,25313.5,0.0,2251.461442774109
2021-04-06,45,13631.5,6810.503493859354,5030.996581402545,30811.483,0.0,1031.0549247381007
2021-04-06,46,16307.708,3406.991300284338,6157.8486997156615,30367.333,891.233,0.0
2021-04-06,47,18493.344,5178.102684621067,10629.427731793818,46903.270583585116,130.2,0.0
2021-04-06,48,14631.373,13130.565047810873,10853.161502642524,45512.8124495466,0.0,0.0
2021-04-07,1,6529.173,8610.463,13009.651771153523,47541.29734143487,299.407,873.2098874116116
2021-04-07,2,2770.98,3874.616396056962,14695.15279834841,47000.19672701383,124.534,1.5460785807997481
2021-04-07,3,-2744.939,3076.87,29362.571,33994.242,119.001,559.441
2021-04-07,4,1169.576,1099.1037122436117,15468.96128816857,45948.786114553746,0.0,-436.6621149659302
2021-04-07,5,-1157.867,0.0,26015.55,36724.653,0.0,37.698
2021-04-07,6,-373.498,1484.618,18654.225,46368.834,0.0,3.185
2021-04-07,7,1546.234,2444.7319536821724,13479.749173557218,49756.51987276061,330.952,-1e-36
2021-04-07,8,-1438.173,2569.158,37554.368,24496.041,0.0,0.0
2021-04-07,9,3853.672,1455.265,13925.982,49198.178,0.0,0.0
2021-04-07,10,-2744.703,5606.507,29066.663,20741.367287557467,-1941.8694062355949,44.063118678129804
2021-04-07,11,32439.017,2480.970985083804,5821.070236439277,47323.06589587143,0.0,1387.97488260549
2021-04-07,12,5909.996,5501.079996860567,6896.275865629414,43874.587297182145,0.0,2400.104840327875
2021-04-07,13,-283.284,10419.624038938924,8539.138,27858.757949921725,0.0,562.6020111393522
2021-04-07,14,1948.957,7265.754181821218,3196.3414003558296,21132.964,0.0,3382.2214178229533
2021-04-07,15,37446.036,6979.518,17435.177,10213.597,0.0,2932.034
2021-04-07,16,71682.78,1890.2069999999999,31278.202,12082.603,0.0,3134.053
2021-04-07,17,55196.688,4038.417252077905,34935.04146177075,4261.985,0.0,855.1522861513447
2021-04-07,18,51433.629,8989.349627268819,36207.61757391722,3397.75,0.0,1931.3317988139645
2021-04-07,19,3674.787,8395.899,14910.117205936676,1332.81,0.0,164.27679406332413
2021-04-07,20,1100.084,4831.636,16450.91,3045.316,0.0,0.0
2021-04-07,21,-969.295,3228.626,8750.4,3835.45,0.0,4793.802
2021-04-07,22,-448.361,3244.116,9940.0,3061.715,0.0,5425.497
2021-04-07,23,28389.955,4693.738178558076,14655.163611736278,2873.546,0.0,2045.2582097056475
2021-04-07,24,45095.597,5996.683774607476,15545.889347148057,0.0,0.0,2024.0218782444674
2021-04-07,25,58913.566,7083.508806653339,20088.530400358486,0.0,0.0,2457.776792988177
2021-04-07,26,21673.185,5280.032332733197,16789.442938873908,4339.36,0.0,2966.3637283928933
2021-04-07,27,10473.029,10382.852,19866.435240169038,0.0,0.0,2868.623759830961
2021-04-07,28,-195.812,11122.241,19240.755,0.0,0.0,4642.57
2021-04-07,29,14752.973,3903.4956737613684,19228.66132623863,3703.033,0.0,0.0
2021-04-07,30,14744.811,5566.32647333216,20365.38052666784,3840.35,0.0,0.0
2021-04-07,31,10068.273,5975.9879689482395,25064.615498306826,3589.715,0.0,127.5525327449358
2021-04-07,32,12452.544,5868.704341332718,19563.723752625618,1439.613,0.0,2139.9599060416626
