SETT_DATE,SETT_PERIOD,Energy Imbalance,Frequency Control,Positive Reserve,Negative Reserve,Constraints,Other
05/04/2017,42,304.527,4379.374692,5660.052596,0,9917.892,133.5967114
05/04/2017,43,1732.08,4988.522824,16773.65339,0,0,501.9057842
05/04/2017,44,-7245.006,1496.712987,4299.947,0,0,138.7510131
05/04/2017,45,-8989.999,1978.48821,553.107,0,0,66.75878998
05/04/2017,46,-15396.849,795.266,0,0,0,54.431
05/04/2017,47,-12260.704,1838.618191,14522.5,0,1741.381539,1570.36327
05/04/2017,48,-10228.706,499.785,0,0,16172.45,1272.344
06/04/2017,1,-8234.731,4276.429,0,1620.75,14551.425,1353.439
06/04/2017,2,-11668.63,141.18,0,1618.5,14553.65,1273.885
06/04/2017,3,-11444.665,88.143,0,1607.25,14564.775,579.507
06/04/2017,4,-7409.292,31.854,0,1611.75,14560.325,16.421
06/04/2017,5,-7788.61,31.168,0,1611.75,14560.325,3.319
06/04/2017,6,-6794.496,468.878,0,1614,14558.1,7.85
06/04/2017,7,-7299.978,12.404,0,1623,14549.2,2.734
06/04/2017,8,-10431.761,52.184,0,1618.5,14553.65,-1.15
06/04/2017,9,-11297.258,23.261,0,1616.25,14555.875,-4.225
06/04/2017,10,-7336.672,13.674,0,1623,14549.2,-1.189
06/04/2017,11,-14618.19,15.642,0,1614,14558.1,37.276
06/04/2017,12,-14753.286,1937.803,0,1614,14558.1,95.838
06/04/2017,13,-14341.538,344.606,0,1629.75,14542.525,6620.833
06/04/2017,14,-25138.941,62.68925403,0,1618.522021,14554.481,384.3197245
06/04/2017,15,-24473.332,181.1,0,0,155.85,759.855
06/04/2017,16,-11535.204,152.943,0,0,260.05,109.774
06/04/2017,17,-9147.166,107.567,0,0,72.842,396.661
06/04/2017,18,-19027.759,139.198,0,0,0,598.292
06/04/2017,19,-23137.336,997.118,0,0,0,325.669
06/04/2017,20,-31695.628,55.587,0,0,0,162.069
06/04/2017,21,-35473.764,79.367,0,0,0,187.354
06/04/2017,22,-40918.706,699.193,0,0,0,986.212
06/04/2017,23,-38644.671,982.676,0,0,1564.92,921.086
06/04/2017,24,-36218.001,502.441,0,0,1563.52,1134.691
06/04/2017,25,-27866.811,-9.721,0,0,1563.94,675.608
06/04/2017,26,-18563.276,15.796,0,0,1564.78,50.13
06/04/2017,27,-21015.339,7.072,0,0,1564.36,74.68
06/04/2017,28,-26076.797,1.829,0,0,1562.54,421.138
06/04/2017,29,-33299.179,-12.842,0,0,1561.42,732.57
06/04/2017,30,-40302.53,-48.43,0,0,1556.38,2414.427
06/04/2017,31,-52587.906,19.27715527,0,0,1552.60023,3466.374614
06/04/2017,32,-50445.846,-85.711,0,0,1552.32,1822.667
06/04/2017,33,-54160.486,210.9480859,0,0,1554.700305,1608.422609
06/04/2017,34,-56976.681,599.368,13.426,0,1552.74,1679.562
06/04/2017,35,-51103.71,24.685,648.448,0,2270.079,1253.343
06/04/2017,36,-47091.944,58.618,1653.224,0,2389.52,492.681
06/04/2017,37,-43029.1,1116.529,2409.857,0,2389.97,1186.541
06/04/2017,38,-37799.816,631.985,2577.119,0,1706.018,1204.025
06/04/2017,39,-28853.123,-40.524,3830.414,0,1558.2,1264.572
06/04/2017,40,-26048.697,17.377,4034.674,0,1561.56,1275.088
06/04/2017,41,-17288.988,1279.331,4061.25,0,1117.5,2183.976
06/04/2017,42,-10880.899,1765.877,5296.586,0,3753.75,1828.511
06/04/2017,43,-8398.304,12.21,4416.64,0,6587.596,141.369
06/04/2017,44,-7474.57,1377.555,3605.255,0,1116.4,22.679
06/04/2017,45,-18807.676,1024.23,2651.545,0,1115.6,201.599
06/04/2017,46,-35938.296,2646.707352,1828.755,0,1111.358984,1040.812664
06/04/2017,47,-22866.529,1875.649,5267.124,1401.75,0,1079.111
06/04/2017,48,-14569.399,320.5022921,0,1413.256583,432.7277484,305.2443762
07/04/2017,1,-12757.547,-2.208,0,1100.25,2120.09,177.312
07/04/2017,2,-8343.479,400.0512976,0,1099.899846,2170.095508,3.621348225
07/04/2017,3,-3717.461,2417.570339,0,1506.651121,2289.18777,177.4977703
07/04/2017,4,-1471.9,3138.335639,0,1315.238095,2159.259792,390.9984747
07/04/2017,5,-5105.545,376.7389654,0,1526.748821,1953.528781,50.18543239
07/04/2017,6,-7872.279,1.975,0,1109.25,2002.718,324.305
07/04/2017,7,-13636.014,-15.844,0,1093.5,1693.633,164.593
07/04/2017,8,-12174.447,3037.30285,0,1269.971931,1666.5,1133.389219
07/04/2017,9,-11764.379,-2.093,0,1104.75,1665.4,55.436
07/04/2017,10,-10924.184,9.612,0,1080,1677.5,44.238
07/04/2017,11,-4451.703,12.24183434,0,384.7984703,2001.741734,87.86796139
07/04/2017,12,2456.468,0,-354.0522623,2283.75,3020.945826,187.4394367
07/04/2017,13,731.155,1201.32813,490.8550491,1950,63.889,3470.216821
07/04/2017,14,-1895.163,5838.718,0,548.25,0,724.685
07/04/2017,15,59.55,2798.185075,0,0,0,546.0779247
07/04/2017,16,-90.255,1437.402737,5144.451,0,0,1283.232263
07/04/2017,17,-4382.185,1542.619625,69.613,0,0,1637.816375
07/04/2017,18,-14676.672,56.84,490.55,0,0,1818.253
07/04/2017,19,-10550.526,1778.502,2705.076,0,0,315.001
07/04/2017,20,-15770.541,24.629,0,0,0,112.188
07/04/2017,21,-15058.826,163.415,0,0,0,167.047
07/04/2017,22,-6349.039,70.021,0,0,0,78.208
07/04/2017,23,-1930.884,1059.757176,0,0,0,130.0968237
07/04/2017,24,775.08,344.994,0,0,0,296.855
07/04/2017,25,-1380.019,39.39224095,0,0,0,588.804759
07/04/2017,26,-11588.021,9.016,0,0,0,114.653
07/04/2017,27,-25515.462,232.675,0,0,0,359.92
07/04/2017,28,-29387.85,149.665,0,0,0,421.359
07/04/2017,29,-27451.255,2.725,0,0,0,173.276
07/04/2017,30,-29962.092,-4.917,0,0,0,645.172
07/04/2017,31,-29429.646,155.852,0,0,0,963.654
07/04/2017,32,-30311.175,-26.565,0,0,0,529.78
07/04/2017,33,-36760.228,-14.49,0,0,0,578.062
07/04/2017,34,-30517.704,66.57350735,0,0,0,501.2564927
07/04/2017,35,-26327.524,1882.744,0,0,0,708.928
07/04/2017,36,-18717.697,738.754,0,0,0,250.151
07/04/2017,37,-13963.383,697.125,0,0,0,245.454
07/04/2017,38,-11894.291,2110.101,0,0,0,648.155
07/04/2017,39,-8830.987,388.906,166.372,0,0,68.845
07/04/2017,40,-6628.978,147.66,1658.529,775,0,136.08
07/04/2017,41,5971.907,4407.642162,13745.15257,0,0,826.2142678
07/04/2017,42,-2112.916,4509.120879,5438.869,0,0,2810.805121
07/04/2017,43,-5857.155,1267.70803,4417.626,0,0,308.5359701
07/04/2017,44,-14405.774,660.064,190.037,0,0,181.275
07/04/2017,45,-7653.014,1739.435596,4414.498,0,0,2385.814404
07/04/2017,46,-3531.381,1052.733619,658.474,0,0,222.8383814
07/04/2017,47,23936.57,3790.184415,3556.251943,4246.5,7998.419415,1044.117228
07/04/2017,48,3609.787,13843.11487,688.6038014,4137,8705.996556,120.2277708
08/04/2017,1,-1997.338,594.31,20844.065,697.5,6329.435,37.838
08/04/2017,2,-2450.721,455.099,22443.56,687,4785.94,75.435
08/04/2017,3,8309.55,0,0,6137.25,6738.2,0
08/04/2017,4,9649.177,8902.173122,1614.976192,4110,10059.89015,340.5195314
08/04/2017,5,-924.266,1379.936,20994.63,808.5,3876.9,264.888
08/04/2017,6,-3693.289,420.228,4184.779,745.5,15019.926,62.311
08/04/2017,7,-6640.582,414.1659682,0,773.3011143,18213.95,460.5899175
08/04/2017,8,-6362.518,163.573,0,681,18267.9,503.74
08/04/2017,9,-8366.141,60.701,0,655.5,18338.45,656.651
08/04/2017,10,-7316.018,54.807,0,658.5,18330.15,505.453
08/04/2017,11,-7454.353,76.618,0,675,18713.5,863.269
08/04/2017,12,-1247.142,2682.791211,0,1139.817961,18265.3,992.2058274
08/04/2017,13,2220.404,7529.348584,0,3592.5,13269.82906,130.4653535
08/04/2017,14,12349.346,5092.062401,0,3766.5,12206.67545,85.1361479
08/04/2017,15,9448.625,3529.672132,8308.811025,4030.5,2820.534745,188.7330985
08/04/2017,16,14373.803,1349.520116,12676.15103,6409.5,115.352,422.7598563
08/04/2017,17,21705.501,756.4719774,7252.197362,0,59.262,411.8226605
08/04/2017,18,12084.684,1154.016,4984.343329,0,0,1059.393671
08/04/2017,19,9779.075,3186.136,2157.935,0,0,0
08/04/2017,20,-349.72,2014.218,5086.66,0,53.04,1644.388
08/04/2017,21,-6178.3,135.791,4740.113,0,66.662,972.944
08/04/2017,22,-19773.525,-66.88,3579,0,0,283.754
08/04/2017,23,-19501.624,45.569,3604.5,0,4.871,199.081
08/04/2017,24,-25436.748,26.016,3661.5,3881.437,144.488,165.272
08/04/2017,25,-21793.127,35.168,3682.5,10173.879,115.45,616.615
08/04/2017,26,-21858.056,16.52,3814.264,10440.153,86.55,155.69
08/04/2017,27,-14865.539,310.467,5604.056,10367.645,1398.831,480.27
08/04/2017,28,-14897.699,1385.289714,5790.177,9874.595826,3086.971956,168.7785036
08/04/2017,29,-17478.603,1388.25,5843.302,14182.48514,3114.387875,51.1919853
08/04/2017,30,-17693.825,1813.139631,5847.823,13781.24808,1605.674289,0
08/04/2017,31,-16974.491,2075.668889,6096.474,12894.50085,1619.826,-24.30873797
08/04/2017,32,-18151.818,2313.16,5621.777,14830.70034,1575.648371,8.846292356
08/04/2017,33,-11447.909,4107.832,5526.837,15681.72401,1550.891776,22.08521129
08/04/2017,34,-7430.615,5454.201,7629.639,13985.97688,0,0.044116685
08/04/2017,35,-19740.428,1478.612677,6947.893,3425.879801,0,1054.805522
08/04/2017,36,-15912.55,2572.441,7810.004,0,0,561.058
08/04/2017,37,-9422.498,122.81,6852.663,0,0,74.051
08/04/2017,38,-5890.007,59.342,5802,0,0,115.958
08/04/2017,39,-8651.043,60.77,5853,0,0,608.462
08/04/2017,40,-10154.174,278.872,5742,0,0,247.483
08/04/2017,41,-13957.14,2616.479441,188.1,0,4048.95,1628.786559
08/04/2017,42,-7084.516,2619.718,4703.28,0,0,452.392
08/04/2017,43,3058.852,3013.026255,2806.947129,0,1858.027616,1.00E-38
08/04/2017,44,-4935.673,1154.511945,6244.288,0,0,1605.756055
08/04/2017,45,-2175.19,254.232,5742.743,0,0,65.592
08/04/2017,46,-410.942,144.300436,0,0,4177.5,518.572564
08/04/2017,47,13886.671,5110.236962,0,4440,14475.77853,-14.98449739
08/04/2017,48,-1088.056,555.135,0,1423.5,26407,523.816
09/04/2017,1,-8948.578,508.425,0,2013.75,26785,509.793
09/04/2017,2,-7335.654,1122.269,0,2011.5,26792,414.064
09/04/2017,3,-3560.189,934.3870333,0,2164.073071,26659,427.9488958
09/04/2017,4,8964.221,4864.367309,0,6493.5,14978.35369,0
09/04/2017,5,6546.18,6333.59,0,6495.75,13758.444,0
09/04/2017,6,-277.872,778.665,0,2261.25,26015,92.76
09/04/2017,7,4332.126,7454.088593,0,6491.25,13826.78447,40.91794022
09/04/2017,8,6256.41,6215.035158,0,6493.5,13982.41584,0
09/04/2017,9,7877.464,5167.599,0,6495.75,14206.13696,32.35804445
09/04/2017,10,9858.872,4059.889,0,6495.75,14499.07,0
09/04/2017,11,8060.447,3707.878,0,6495.75,15543.04,0
09/04/2017,12,13058.834,2970.071,0,6574.5,14571.379,283.599004
09/04/2017,13,18317.062,2941.806,0,7029,11247.3,1.00E-38
09/04/2017,14,11079.541,5506.037,0,6986.25,11795.927,0
09/04/2017,15,3964.135,5970.136,554.7680436,4635,5407.209956,0
