SETT_DATE,SETT_PERIOD,Energy Imbalance (MWh),Frequency Control Offers (MWh),Frequency Control Bids (MWh),Positive Reserve (MWh),Constraint Offers (MWh),Constraint Bids (MWh),Negative Reserve (MWh),Other (MWh)
2020-04-01,32,208.508,0.0,0.0,899.845,0.0,-756.452,0.0,65.115
2020-04-01,33,70.018,55.198,0.0,1062.287,0.0,-1029.702,0.0,-17.765
2020-04-01,34,278.365,45.419,-0.001,1314.764,0.0,-1113.375,0.0,31.558
2020-04-01,35,305.42,8.167,0.0,1329.766,0.0,-1032.513,0.0,0.0
2020-04-01,36,591.841,15.833,0.0,1533.036,0.0,-952.877,0.0,-4.151
2020-04-01,37,510.438,4.729,0.0,1527.735,0.0,-911.177,0.0,-110.849
2020-04-01,38,312.137,0.0,0.0,1345.947,0.0,-959.792,0.0,-74.018
2020-04-01,39,146.021,0.0,-1.2,1145.607,110.0,-911.376,0.0,-197.01
2020-04-01,40,286.489,4.1,-17.85,1096.583,110.0,-790.273,0.0,-116.071
2020-04-01,41,520.944,2.733,-0.15,1099.551,110.0,-677.073,0.0,-14.117
2020-04-01,42,183.813,0.0,0.0,665.75,136.542,-618.301,-6.767,6.589
2020-04-01,43,277.126,2.733,0.0,730.05,124.625,-576.36,0.0,-3.922
2020-04-01,44,27.158,50.046,0.0,500.847,138.0,-664.214,-1.025,3.504
2020-04-01,45,34.888,49.375,0.0,810.267,156.0,-992.008,-2.733,13.987
2020-04-01,46,50.085,0.0,-41.35,1006.077,131.333,-890.535,-13.008,-142.432
2020-04-01,47,121.344,53.258,-13.451,1071.283,472.167,-1460.47,-2.733,1.29
2020-04-01,48,274.035,0.889,-6.875,1443.398,466.333,-1625.308,-8.883,4.481
2020-04-02,1,-51.913,0.0,-0.692,1307.295,437.0,-1898.301,0.0,102.785
2020-04-02,2,-188.421,1.175,0.0,1099.511,529.65,-2000.873,0.0,182.116
2020-04-02,3,184.885,170.039,0.0,1136.327,691.092,-2096.616,-2.733,286.776
2020-04-02,4,824.665,105.784,-21.35,1768.83,673.833,-2078.165,0.0,375.733
2020-04-02,5,673.874,77.888,0.0,1809.762,650.5,-2201.776,0.0,337.5
2020-04-02,6,410.646,28.9,0.0,1708.536,650.5,-2314.79,0.0,337.5
2020-04-02,7,341.798,25.833,0.0,1423.609,650.5,-2077.815,-4.783,324.454
2020-04-02,8,-58.48,0.0,0.0,1288.704,620.892,-2141.409,0.0,173.333
2020-04-02,9,71.771,21.617,0.0,1327.78,639.583,-2072.155,0.0,154.946
2020-04-02,10,-255.735,30.0,0.0,1308.02,597.0,-2208.919,-2.733,20.897
2020-04-02,11,435.024,53.877,0.0,1865.939,597.0,-2081.792,0.0,0.0
2020-04-02,12,107.866,44.275,0.0,1643.809,576.375,-2123.684,-7.517,-25.392
2020-04-02,13,-271.099,53.023,0.0,1550.861,593.625,-2466.3,0.0,-2.308
2020-04-02,14,-358.074,82.564,0.0,1602.516,597.0,-2637.854,0.0,-2.3
2020-04-02,15,-829.41,189.638,0.0,1683.774,0.0,-2691.297,0.0,-11.525
2020-04-02,16,-350.828,40.59,0.0,2260.049,0.0,-2721.075,0.0,69.608
2020-04-02,17,21.418,216.655,0.0,2220.573,0.0,-2574.424,0.0,158.614
2020-04-02,18,25.646,170.929,0.0,2040.586,0.0,-2272.872,-3.6,90.603
2020-04-02,19,-18.072,143.299,0.0,2084.297,0.0,-2183.993,0.0,-61.675
2020-04-02,20,-218.728,40.1,0.0,1907.306,0.0,-2168.633,0.0,2.499
2020-04-02,21,-341.625,2.7,0.0,1713.066,0.0,-2184.025,-4.033,130.667
2020-04-02,22,-545.322,30.095,0.0,1528.366,0.0,-2433.783,0.0,330.0
2020-04-02,23,-555.478,23.733,0.0,1465.139,0.0,-2438.134,0.0,393.784
2020-04-02,24,-231.084,95.384,0.0,1617.827,0.0,-2417.293,0.0,472.998
2020-04-02,25,297.646,72.356,0.0,1954.036,0.0,-2297.329,0.0,568.583
2020-04-02,26,408.183,0.0,0.0,2029.35,0.0,-2161.993,0.0,540.826
2020-04-02,27,230.292,0.0,0.0,1941.084,0.0,-2177.177,0.0,466.385
2020-04-02,28,-80.833,71.296,-97.5,1694.914,0.0,-2215.451,0.0,465.908
2020-04-02,29,-299.0,10.5,-23.501,1512.988,0.0,-2207.752,0.0,408.765
2020-04-02,30,-585.595,0.0,0.0,1497.331,0.0,-2267.385,0.0,184.459
2020-04-02,31,-334.322,18.5,0.0,1468.12,0.0,-2186.465,0.0,365.523
2020-04-02,32,-193.363,0.167,0.0,1491.02,0.0,-2050.488,0.0,365.938
2020-04-02,33,-193.179,0.0,0.0,1380.023,0.0,-1693.594,0.0,120.392
2020-04-02,34,19.88,51.21,0.0,1282.948,0.0,-1629.933,0.0,315.655
2020-04-02,35,272.596,180.184,0.0,1407.635,0.0,-1423.898,0.0,108.675
2020-04-02,36,368.519,67.362,0.0,1504.514,0.0,-1245.19,0.0,41.833
2020-04-02,37,603.127,33.875,0.0,1526.744,0.0,-1005.3,0.0,47.808
2020-04-02,38,509.365,49.958,0.0,1420.457,0.0,-1007.0,0.0,45.95
2020-04-02,39,424.541,23.408,0.0,1308.213,0.0,-949.48,0.0,42.4
2020-04-02,40,581.779,20.0,0.0,1394.548,0.0,-873.619,0.0,40.85
2020-04-02,41,861.702,31.117,0.0,1449.235,0.0,-666.363,0.0,47.713
2020-04-02,42,622.723,58.37,0.0,1121.333,0.0,-597.384,0.0,40.404
2020-04-02,43,523.327,8.8,0.0,1099.736,0.083,-717.65,0.0,132.358
2020-04-02,44,684.503,0.0,0.0,1321.008,70.723,-730.525,0.0,23.297
2020-04-02,45,757.426,37.417,0.0,1404.146,190.26,-874.053,-0.342,-0.002
2020-04-02,46,508.969,13.147,-21.625,1147.943,304.63,-920.425,-15.459,0.758
2020-04-02,47,234.115,90.986,-0.5,881.761,547.667,-1294.341,0.0,8.542
2020-04-02,48,7.838,37.063,0.0,768.117,542.333,-1340.508,0.0,0.833
2020-04-03,1,8.912,166.737,0.0,758.875,442.5,-1358.008,-1.192,0.0
2020-04-03,2,-261.673,140.864,-21.379,552.083,442.5,-1358.508,-11.925,-5.308
2020-04-03,3,-433.7,83.197,-47.098,520.5,442.5,-1358.825,-8.891,-65.083
2020-04-03,4,22.206,353.84,0.0,573.583,467.5,-1358.825,-2.392,-11.5
2020-04-03,5,34.26,157.209,0.0,647.0,471.367,-1284.816,0.0,43.5
2020-04-03,6,173.377,170.383,0.0,703.42,473.25,-1276.525,0.0,102.849
2020-04-03,7,103.727,156.126,0.0,521.397,601.608,-1290.349,0.0,114.945
2020-04-03,8,65.351,313.505,0.0,478.713,530.45,-1309.016,-5.634,57.333
2020-04-03,9,-135.655,294.842,-15.75,380.605,449.893,-1309.583,-9.734,74.072
2020-04-03,10,-169.061,323.586,0.0,347.837,438.417,-1329.486,0.0,50.585
2020-04-03,11,-192.793,239.725,0.0,345.0,355.167,-1127.387,-5.15,-0.148
2020-04-03,12,-16.833,211.867,0.0,380.65,333.6,-1021.95,0.0,79.0
2020-04-03,13,353.653,155.986,-27.333,470.633,414.917,-742.5,0.0,81.95
2020-04-03,14,239.565,334.425,0.0,258.406,305.234,-740.167,0.0,81.667
2020-04-03,15,10.691,108.843,-23.017,383.9,0.0,-614.792,-1.816,157.573
2020-04-03,16,171.756,73.022,-30.75,561.372,7.975,-619.992,-7.433,187.562
2020-04-03,17,-77.037,3.85,-66.65,455.567,8.959,-519.458,0.0,40.695
2020-04-03,18,189.877,1.4,-69.5,679.838,0.0,-510.908,0.0,89.047
2020-04-03,19,185.404,0.0,-69.5,654.977,0.0,-510.483,0.0,110.41
2020-04-03,20,322.232,0.0,-69.5,675.796,0.0,-506.233,0.0,222.169
2020-04-03,21,645.115,0.0,-69.008,696.908,0.0,-302.963,-1.025,321.203
2020-04-03,22,384.399,0.0,-69.0,621.642,0.0,-290.492,-18.792,141.041
2020-04-03,23,272.39,0.0,-69.0,465.841,0.0,-105.942,-8.334,-10.175
2020-04-03,24,58.522,0.0,-82.458,442.783,0.0,-151.738,-19.042,-131.023
2020-04-03,25,-125.696,6.667,-68.883,462.758,0.0,-210.341,-0.809,-315.088
2020-04-03,26,119.779,12.167,-66.967,497.416,0.0,-170.025,-5.116,-147.696
2020-04-03,27,-102.134,0.0,-131.575,507.225,0.0,-168.075,-12.308,-297.401
2020-04-03,28,-305.823,0.0,-78.431,504.75,0.0,-158.533,-3.025,-570.584
2020-04-03,29,-445.476,0.0,-6.667,448.25,0.0,-184.217,0.0,-702.842
2020-04-03,30,-597.838,0.0,0.0,407.567,0.0,-156.0,0.0,-849.405
2020-04-03,31,-111.019,0.0,0.0,319.308,0.0,-146.333,0.0,-283.994
2020-04-03,32,-109.101,3.417,-43.27,364.742,0.0,-161.0,0.0,-272.99
2020-04-03,33,-396.684,0.0,-113.417,379.8,0.0,-153.258,0.0,-509.809
2020-04-03,34,-175.677,29.49,-116.563,333.85,0.0,-136.925,0.0,-285.529
2020-04-03,35,-202.239,9.27,-107.317,261.083,0.0,-119.108,0.0,-246.167
2020-04-03,36,298.836,16.925,-42.668,367.291,0.0,-100.841,0.0,58.129
2020-04-03,37,289.099,2.392,-23.375,396.975,0.0,-71.758,0.0,-15.135
2020-04-03,38,83.723,2.392,0.0,379.75,0.0,-63.508,0.0,-234.911
2020-04-03,39,6.85,1.025,0.0,375.2,0.0,-64.008,0.0,-305.367
2020-04-03,40,110.65,0.0,0.0,392.192,0.0,-64.508,0.0,-217.034
2020-04-03,41,302.848,0.0,-39.5,439.808,0.0,-65.0,0.0,-32.46
2020-04-03,42,-140.428,0.0,-55.5,368.5,0.0,-68.833,-3.417,-381.178
2020-04-03,43,-134.901,3.417,-108.25,395.375,0.0,-75.0,-4.733,-345.71
2020-04-03,44,-541.677,0.0,-190.361,385.275,0.0,-54.55,-9.916,-672.125
2020-04-03,45,-405.458,0.0,-81.903,313.042,108.5,-99.8,-1.708,-643.589
2020-04-03,46,-277.077,15.109,-172.0,358.726,175.707,-133.0,-0.342,-521.277
2020-04-03,47,5.72,0.015,-157.87,431.527,437.405,-606.008,-2.033,-97.316
2020-04-03,48,9.308,0.0,-276.243,677.866,533.217,-734.633,-10.367,-180.532
2020-04-04,1,-141.745,0.0,-153.723,500.583,523.5,-731.867,-9.0,-271.238
2020-04-04,2,-230.847,0.0,-266.941,580.0,523.5,-759.0,-1.425,-306.981
2020-04-04,3,-358.54,0.0,-295.111,580.0,523.5,-759.008,-10.725,-397.196
2020-04-04,4,-28.556,0.667,-178.156,580.111,523.5,-759.5,0.0,-195.178
2020-04-04,5,101.548,48.4,-51.041,636.442,576.339,-909.508,0.0,-199.084
2020-04-04,6,216.799,30.833,-39.583,596.4,713.391,-918.0,0.0,-166.242
2020-04-04,7,548.624,62.14,-47.5,687.106,987.9,-1067.092,0.0,-73.93
2020-04-04,8,571.994,0.0,-26.917,782.581,1060.135,-1070.5,0.0,-173.305
2020-04-04,9,309.048,2.533,0.0,670.839,895.273,-1070.508,0.0,-189.089
2020-04-04,10,255.5,0.0,0.0,659.425,920.403,-1071.0,0.0,-253.328
2020-04-04,11,240.643,22.918,0.0,624.417,923.075,-1071.0,0.0,-258.767
2020-04-04,12,205.91,0.0,0.0,593.251,927.167,-1071.008,0.0,-243.5
2020-04-04,13,337.632,0.0,0.0,661.0,933.124,-1011.492,0.0,-245.0
2020-04-04,14,342.483,10.209,0.0,647.0,913.291,-988.184,0.0,-239.833
2020-04-04,15,447.901,6.108,0.0,689.707,933.321,-1006.2,0.0,-175.035
2020-04-04,16,547.114,5.0,0.0,571.34,1082.574,-990.564,0.0,-121.236
2020-04-04,17,863.768,11.833,0.0,651.883,1146.012,-971.983,0.0,26.023
2020-04-04,18,971.066,12.285,0.0,1357.122,507.665,-963.317,0.0,57.311
2020-04-04,19,881.037,42.471,-0.083,1640.52,293.41,-983.383,-4.733,-107.165
2020-04-04,20,686.094,16.077,-6.417,1687.717,109.5,-975.083,-6.75,-138.95
2020-04-04,21,662.751,0.0,0.0,1649.426,109.5,-970.333,-4.592,-121.25
2020-04-04,22,183.597,1.025,0.0,1311.126,109.5,-964.208,-58.863,-214.983
2020-04-04,23,-23.152,1.708,-15.858,1030.267,207.0,-977.924,0.0,-268.345
2020-04-04,24,-279.827,0.0,-22.684,883.5,207.0,-1016.133,0.0,-331.51
2020-04-04,25,-198.361,7.8,-61.284,975.37,207.0,-993.842,-66.0,-267.405
2020-04-04,26,-410.148,0.0,-82.947,915.098,207.0,-1036.103,-66.0,-347.196
2020-04-04,27,-322.134,13.546,-167.538,1050.133,175.458,-1004.816,-66.0,-322.917
2020-04-04,28,-323.408,11.667,-172.5,967.766,109.5,-963.975,-67.708,-208.158
2020-04-04,29,-256.761,0.0,-123.227,883.5,109.5,-848.042,-68.392,-210.1
2020-04-04,30,-389.643,0.0,-139.569,886.117,109.5,-848.458,-66.0,-331.233
2020-04-04,31,-663.515,0.0,-199.167,890.536,109.5,-893.808,-81.3,-489.276
2020-04-04,32,-639.403,0.0,-266.033,986.159,109.5,-881.16,-66.0,-521.869
2020-04-04,33,-381.28,0.0,-273.362,978.997,109.5,-615.0,-69.6,-511.815
2020-04-04,34,435.91,21.875,-98.013,1379.953,109.5,-558.5,-66.0,-352.905
2020-04-04,35,651.628,52.762,-29.754,1288.173,109.5,-453.842,0.0,-315.211
2020-04-04,36,995.273,32.009,-6.24,1408.944,109.5,-420.683,0.0,-128.257
2020-04-04,37,843.34,33.613,0.0,1152.583,109.5,-411.109,0.0,-41.247
2020-04-04,38,845.391,14.497,-0.183,1160.245,109.5,-408.034,0.0,-30.634
2020-04-04,39,661.215,0.667,-98.483,1146.339,109.5,-413.35,-8.2,-75.258
2020-04-04,40,550.912,2.916,-71.223,1144.843,109.5,-429.682,-2.733,-202.709
2020-04-04,41,566.841,18.667,-68.679,1254.141,109.5,-521.025,0.0,-225.763
2020-04-04,42,275.248,0.0,-207.584,1164.933,109.5,-564.9,-0.342,-226.359
2020-04-04,43,399.251,83.653,-58.219,1157.911,109.5,-690.525,-104.917,-98.152
2020-04-04,44,145.499,1.75,-122.883,1252.849,109.5,-700.175,-116.7,-278.842
2020-04-04,45,126.542,16.067,-84.573,846.113,443.0,-748.349,-112.791,-232.925
2020-04-04,46,60.394,0.0,-46.917,167.0,1000.389,-679.255,-122.983,-257.84
2020-04-04,47,65.264,0.0,-16.334,0.0,1957.406,-700.0,-827.775,-348.033
2020-04-04,48,-362.166,0.0,-81.667,0.002,1816.382,-699.9,-711.45,-685.533
2020-04-05,1,-32.676,0.0,-103.667,0.002,1918.394,-283.5,-1167.45,-396.455
2020-04-05,2,-228.828,0.0,-24.084,0.002,1766.872,-564.241,-1000.0,-407.377
2020-04-05,3,-279.101,0.0,0.0,0.001,1700.0,-633.9,-1000.0,-345.202
2020-04-05,4,-34.958,31.45,0.0,10.668,1739.8,-692.766,-1000.0,-124.11
2020-04-05,5,283.287,27.333,0.0,38.668,1833.679,-476.191,-1000.0,-140.202
2020-04-05,6,-34.338,0.0,0.0,1.334,1645.955,-417.742,-1000.0,-263.885
2020-04-05,7,11.28,0.0,0.0,24.001,1591.5,-508.653,-968.0,-127.568
2020-04-05,8,20.829,0.979,0.0,30.001,1591.5,-514.383,-968.0,-119.268
2020-04-05,9,285.063,74.687,0.0,16.668,1649.359,-425.433,-1002.5,-27.718
2020-04-05,10,117.783,0.0,0.0,7.001,1621.183,-378.792,-1002.5,-129.109
2020-04-05,11,134.0,0.0,0.0,0.001,1591.5,-335.567,-1000.0,-121.934
2020-04-05,12,204.067,19.508,0.0,7.001,1603.317,-260.0,-1000.0,-165.759
2020-04-05,13,443.67,4.708,0.0,59.317,1669.357,-255.52,-1000.0,-34.192
2020-04-05,14,403.849,0.0,0.0,62.402,1629.356,-254.5,-1000.0,-33.409
2020-04-05,15,226.833,13.333,0.0,92.5,1657.0,-254.5,-1138.0,-143.5
2020-04-05,16,317.12,12.0,0.0,109.756,1731.739,-254.5,-1138.0,-143.875
2020-04-05,17,49.162,0.0,0.0,89.662,1718.217,-254.5,-1357.842,-146.375
2020-04-05,18,-149.245,0.0,-6.75,53.8,1620.904,-254.5,-1361.292,-201.407
2020-04-05,19,-444.528,0.0,-78.0,10.142,1591.5,-387.0,-1030.0,-551.17
2020-04-05,20,-697.592,0.0,-105.0,13.417,1591.5,-387.0,-1040.333,-770.176
2020-04-05,21,-325.473,4.783,-105.0,28.5,1591.636,-602.558,-565.5,-677.334
2020-04-05,22,-379.616,0.0,-105.0,16.5,1600.937,-688.725,-674.267,-529.061
2020-04-05,23,-297.956,0.0,-116.25,16.5,1655.124,-455.625,-833.791,-563.914
2020-04-05,24,-318.924,0.0,-115.417,20.408,1751.223,-420.667,-875.192,-679.279
2020-04-05,25,-267.716,0.0,-105.0,0.0,1704.894,-404.5,-651.5,-811.61
2020-04-05,26,-205.052,0.0,-123.333,0.0,1985.08,-404.5,-980.525,-681.774
2020-04-05,27,-63.098,0.0,-155.0,123.744,2067.638,-404.0,-1191.133,-504.347
2020-04-05,28,1.989,0.0,-155.0,421.219,2011.217,-404.5,-1300.234,-570.713
2020-04-05,29,-314.506,52.541,-148.0,428.825,2170.041,-404.0,-1810.408,-603.505
2020-04-05,30,-302.695,37.167,-108.667,425.801,2196.656,-404.5,-1721.816,-727.336
2020-04-05,31,224.831,25.925,-41.617,340.235,2234.451,-254.5,-1379.602,-700.061
2020-04-05,32,-61.28,16.066,-64.517,135.237,2197.875,-843.318,-964.0,-538.623
2020-04-05,33,-169.105,152.298,-32.417,1020.55,1206.413,-875.729,-1435.0,-205.22
2020-04-05,34,618.445,151.861,0.0,1284.871,1288.346,-675.141,-1435.0,3.508
2020-04-05,35,319.358,77.584,0.0,2389.907,327.0,-803.792,-1682.5,11.159
2020-04-05,36,629.274,130.962,-8.533,2609.261,249.9,-714.974,-1682.5,45.158
2020-04-05,37,1071.905,0.172,-33.4,2270.075,0.0,-882.983,-257.183,-24.776
2020-04-05,38,858.092,0.0,-52.084,2106.0,0.0,-726.416,-236.25,-233.158
2020-04-05,39,666.207,0.0,-61.52,2071.75,0.0,-727.75,-300.0,-316.273
2020-04-05,40,601.178,0.0,-11.917,1615.728,330.0,-727.875,-491.25,-113.508
2020-04-05,41,653.122,28.617,0.0,1200.23,576.583,-725.783,-169.75,-256.775
2020-04-05,42,629.818,6.733,-27.001,360.25,1335.417,-721.941,-97.433,-226.207
2020-04-05,43,151.437,0.0,-30.51,260.0,1318.5,-811.617,-238.466,-346.47
2020-04-05,44,-324.116,0.0,-137.603,142.5,1315.153,-918.174,-471.9,-254.092
2020-04-05,45,-73.646,22.433,-117.492,7.5,1348.831,-1154.909,-153.642,-26.367
2020-04-05,46,-619.012,0.0,-140.294,0.0,1226.563,-1312.883,-252.758,-139.64
2020-04-05,47,-486.338,4.1,-132.049,57.25,1055.761,-1329.474,-111.725,-30.201
2020-04-05,48,-659.651,0.0,-69.26,0.0,1076.479,-1369.216,-111.275,-186.379
2020-04-06,1,181.634,0.0,-65.75,0.0,2033.5,-1403.607,-144.958,-237.551
2020-04-06,2,151.988,0.0,-69.667,0.0,2033.5,-1428.308,-142.0,-241.537
2020-04-06,3,272.223,2.267,-68.0,18.733,1998.5,-1369.807,-139.75,-169.72
2020-04-06,4,288.008,10.0,-44.583,35.75,1998.5,-1452.148,-138.233,-121.278
2020-04-06,5,237.951,0.0,-6.0,35.75,1998.5,-1551.915,-134.267,-104.117
2020-04-06,6,112.315,0.0,-32.0,0.0,1998.5,-1431.918,-132.767,-289.5
2020-04-06,7,-67.286,0.0,-83.75,0.0,1998.5,-1331.16,-147.426,-503.45
2020-04-06,8,-84.208,0.0,-95.0,0.0,1998.5,-1260.7,-217.249,-509.759
2020-04-06,9,-300.028,14.4,-95.0,19.75,1976.0,-1270.09,-459.525,-485.563
2020-04-06,10,-56.249,4.1,-91.917,0.083,1976.0,-1200.549,-387.5,-356.466
2020-04-06,11,-466.695,2.083,-87.917,2.865,1698.5,-1183.326,-560.533,-338.367
2020-04-06,12,42.164,134.23,-27.167,71.386,1748.992,-1273.243,-561.334,-50.7
2020-04-06,13,-303.67,12.454,-40.666,10.546,1614.924,-1424.127,-311.801,-165.0
2020-04-06,14,-79.734,20.725,-18.75,28.5,1539.758,-1326.026,-309.483,-14.458
2020-04-06,15,-303.28,87.425,0.0,103.458,1252.576,-1702.58,-58.517,14.358
2020-04-06,16,-28.51,273.125,0.0,103.658,1194.965,-1563.325,-58.5,21.567
2020-04-06,17,-754.299,5.625,0.0,35.275,930.421,-1684.3,-43.0,1.68
2020-04-06,18,-550.584,17.5,0.0,9.333,1105.267,-1681.175,-41.092,39.583
2020-04-06,19,-523.086,26.099,0.0,32.25,1099.948,-1688.266,0.0,6.883
2020-04-06,20,-501.626,46.942,0.0,9.75,1106.022,-1674.532,0.0,10.192
2020-04-06,21,-444.436,43.933,0.0,45.75,1113.125,-1679.396,0.0,32.152
2020-04-06,22,-351.114,63.992,0.0,18.867,1237.829,-1703.002,-20.592,51.792
2020-04-06,23,-202.321,19.266,0.0,0.0,1353.522,-1668.959,-23.5,117.35
2020-04-06,24,-138.353,74.795,0.0,7.0,1323.952,-1564.858,-23.25,44.008
2020-04-06,25,91.171,52.514,0.0,5.0,1552.307,-1502.55,-23.25,7.15
2020-04-06,26,140.757,2.333,0.0,0.0,1571.096,-1444.389,-23.25,34.967
2020-04-06,27,-83.459,0.0,0.0,0.0,1478.31,-1302.607,-30.583,-228.579
2020-04-06,28,-387.635,12.0,-71.25,6.0,1502.85,-1410.241,-23.25,-403.744
2020-04-06,29,-462.61,0.0,-130.502,32.801,1517.699,-1157.484,-64.878,-660.246
2020-04-06,30,-589.361,36.642,-168.631,12.625,1497.733,-1157.484,-23.25,-786.996
2020-04-06,31,-343.24,32.225,-159.362,8.091,1292.907,-964.693,-23.25,-529.158
2020-04-06,32,-191.647,21.4,-123.75,28.366,1210.112,-977.876,-22.5,-327.399
2020-04-06,33,-136.268,54.214,-113.498,209.008,869.315,-712.036,-13.633,-429.638
2020-04-06,34,-342.428,45.736,-26.46,179.839,434.138,-650.657,-6.5,-318.524
2020-04-06,35,-282.398,62.892,-155.593,430.628,166.129,-499.265,-6.0,-281.189
2020-04-06,36,-47.751,23.728,-82.542,611.242,0.0,-482.8,0.0,-117.379
2020-04-06,37,219.816,53.622,-28.817,644.174,0.0,-408.934,0.0,-40.229
2020-04-06,38,537.449,137.101,-13.8,684.556,0.0,-284.0,0.0,13.592
2020-04-06,39,148.861,77.281,-46.0,609.375,0.0,-264.0,0.0,-227.795
2020-04-06,40,293.147,0.0,-22.333,685.917,0.0,-266.0,-22.283,-82.154
2020-04-06,41,386.132,8.0,-40.317,754.617,0.0,-266.0,-3.6,-66.568
2020-04-06,42,391.272,34.258,-52.133,743.954,0.0,-251.0,0.0,-83.807
2020-04-06,43,405.9,0.0,-45.75,709.358,0.0,-249.667,0.0,-8.041
2020-04-06,44,194.608,14.134,-49.833,591.683,0.0,-227.2,0.0,-134.176
2020-04-06,45,141.455,31.651,-61.367,656.536,15.6,-378.3,0.0,-122.665
2020-04-06,46,199.14,14.825,-39.85,584.117,29.467,-381.0,0.0,-8.419
2020-04-06,47,-93.738,0.0,-94.4,801.725,0.0,-628.788,0.0,-172.275
2020-04-06,48,-215.882,0.0,-139.759,994.667,0.0,-748.804,0.0,-321.986
2020-04-07,1,-169.623,0.0,-132.738,1150.5,0.0,-834.175,-6.15,-347.06
2020-04-07,2,-156.671,6.519,-125.816,1076.25,0.0,-827.517,-6.833,-279.274
2020-04-07,3,-165.33,36.311,-194.306,1058.286,0.208,-858.508,0.0,-207.321
2020-04-07,4,-93.499,3.417,-172.996,1020.372,10.0,-869.258,0.0,-85.034
2020-04-07,5,-83.599,0.0,-55.95,851.5,25.75,-840.008,0.0,-64.891
2020-04-07,6,-148.718,0.0,-67.25,784.437,45.75,-845.5,0.0,-66.155
2020-04-07,7,-5.627,18.334,-11.267,824.229,96.375,-891.741,0.0,-41.557
2020-04-07,8,144.83,75.834,0.0,833.138,97.5,-907.092,0.0,45.45
2020-04-07,9,240.474,118.0,0.0,795.775,97.5,-907.91,0.0,137.109
2020-04-07,10,282.65,31.487,0.0,885.805,97.5,-917.567,-11.617,197.042
2020-04-07,11,207.096,42.88,0.0,835.433,97.5,-907.009,0.0,138.292
2020-04-07,12,193.434,33.0,-40.397,929.239,97.5,-894.555,0.0,68.647
2020-04-07,13,233.961,0.0,-64.783,914.041,97.5,-783.458,0.0,70.661
2020-04-07,14,94.363,7.711,-75.688,759.41,97.5,-740.659,0.0,46.089
2020-04-07,15,414.91,41.965,-7.933,909.314,97.5,-648.9,0.0,22.964
2020-04-07,16,553.853,3.129,-18.167,1109.105,0.0,-591.816,-3.417,55.019
2020-04-07,17,651.994,18.889,0.0,1218.611,0.0,-594.467,0.0,8.961
